,Date,Tm,IP,TBF,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,FIP,xFIP
11,2018-07-03,TBR,212.0,860,7.9,3.1,2.6,0.9,21.6%,8.4%,13.3%,.212,1.12,.252,81.5%,3.78,4.15
12,2018-07-03,STL,139.0,597,8.8,3.5,2.5,0.9,22.8%,9.0%,13.7%,.233,1.29,.287,67.7%,3.81,4.14
13,2018-07-03,CHC,151.2,649,9.3,4.5,2.1,0.8,24.2%,11.7%,12.5%,.235,1.38,.301,76.0%,3.85,4.11
14,2018-07-03,ATL,144.2,617,8.8,3.7,2.4,1.1,22.9%,9.6%,13.3%,.245,1.34,.298,67.5%,4.18,4.11
15,2018-07-03,BOS,130.2,543,9.1,3.9,2.3,0.6,24.3%,10.5%,13.8%,.207,1.20,.266,82.1%,3.41,4.11
16,2018-07-03,CHW,139.0,600,9.3,4.0,2.3,0.8,23.8%,10.3%,13.5%,.232,1.34,.295,70.9%,3.63,4.05
17,2018-07-03,LAD,166.2,702,8.7,3.1,2.8,0.8,22.9%,8.3%,14.7%,.231,1.22,.289,73.3%,3.58,4.02
18,2018-07-03,ARI,136.1,564,7.4,3.2,2.3,1.0,19.9%,8.5%,11.3%,.242,1.26,.282,86.4%,4.07,4.00
19,2018-07-03,CLE,116.1,478,8.0,2.1,3.8,1.7,21.6%,5.7%,15.9%,.231,1.12,.252,70.1%,4.67,3.98
20,2018-07-03,SFG,149.1,609,8.4,3.0,2.8,0.4,22.8%,8.1%,14.8%,.224,1.17,.286,69.0%,2.91,3.85
21,2018-07-03,OAK,145.2,599,10.1,3.6,2.8,1.2,27.4%,9.8%,17.5%,.206,1.16,.259,80.9%,3.94,3.76
22,2018-07-03,SEA,120.2,490,9.5,2.5,3.8,0.9,26.1%,6.9%,19.2%,.236,1.16,.304,74.5%,3.35,3.73
23,2018-07-03,SDP,145.2,612,9.3,2.0,4.7,1.1,24.5%,5.2%,19.3%,.250,1.19,.309,73.2%,3.59,3.71
24,2018-07-03,MIN,146.2,634,9.4,2.1,4.4,1.3,24.1%,5.5%,18.6%,.273,1.34,.337,74.8%,3.86,3.59
25,2018-07-03,TEX,133.2,538,8.3,2.4,3.5,0.7,23.1%,6.5%,16.5%,.229,1.11,.283,77.0%,3.25,3.59
26,2018-07-03,MIL,136.0,582,11.0,4.4,2.5,1.0,28.5%,11.3%,17.2%,.225,1.33,.302,76.8%,3.70,3.55
27,2018-07-03,PHI,141.0,611,9.8,2.6,3.8,1.5,25.2%,6.7%,18.5%,.267,1.36,.328,70.4%,4.17,3.49
28,2018-07-03,NYY,138.2,544,11.0,3.4,3.3,0.6,31.3%,9.6%,21.7%,.164,0.95,.230,83.5%,2.76,3.41
29,2018-07-03,HOU,124.1,491,11.6,2.2,5.2,0.8,32.6%,6.3%,26.3%,.210,1.01,.298,85.0%,2.65,2.89
0,2018-07-04,BAL,133.1,608,7.8,5.1,1.5,0.7,18.9%,12.5%,6.4%,.275,1.65,.335,76.3%,4.42,5.02
1,2018-07-04,NYM,141.2,642,8.4,4.5,1.9,1.8,20.6%,11.1%,9.5%,.283,1.63,.325,69.1%,5.48,4.91
2,2018-07-04,COL,127.1,591,7.8,4.6,1.7,1.3,18.8%,11.0%,7.8%,.306,1.75,.359,60.4%,5.10,4.85
3,2018-07-04,TOR,142.0,620,8.7,3.5,2.5,1.6,22.3%,9.0%,13.2%,.257,1.40,.300,67.4%,4.86,4.66
4,2018-07-04,DET,140.0,623,8.0,3.5,2.3,1.5,19.9%,8.7%,11.2%,.271,1.47,.311,74.4%,4.97,4.66
5,2018-07-04,MIA,170.0,723,7.2,4.4,1.6,0.7,18.8%,11.5%,7.3%,.229,1.35,.271,69.2%,4.15,4.66
6,2018-07-04,KCR,131.0,566,7.1,4.3,1.7,1.5,18.4%,11.1%,7.2%,.256,1.46,.283,72.9%,5.27,4.66
7,2018-07-04,CIN,150.1,653,7.1,4.0,1.8,1.0,18.1%,10.3%,7.8%,.251,1.42,.289,73.0%,4.48,4.46
8,2018-07-04,LAA,141.0,595,8.8,3.6,2.5,1.7,23.2%,9.4%,13.8%,.239,1.30,.275,80.1%,4.94,4.38
9,2018-07-04,WSN,138.0,556,8.2,2.5,3.2,1.4,22.5%,7.0%,15.5%,.219,1.09,.247,82.4%,4.40,4.37
10,2018-07-04,TBR,222.2,903,7.7,3.0,2.5,0.8,21.0%,8.3%,12.7%,.213,1.12,.253,80.7%,3.71,4.20
11,2018-07-04,PIT,140.0,611,9.5,4.2,2.3,1.4,24.2%,10.6%,13.6%,.239,1.39,.291,68.0%,4.52,4.18
12,2018-07-04,STL,138.0,594,8.9,3.6,2.5,0.8,22.9%,9.3%,13.6%,.234,1.30,.293,68.0%,3.65,4.12
13,2018-07-04,CHC,152.2,652,9.1,4.4,2.1,0.8,23.8%,11.3%,12.4%,.235,1.37,.298,75.9%,3.84,4.11
14,2018-07-04,ATL,146.1,630,8.9,3.8,2.4,1.2,23.0%,9.7%,13.3%,.247,1.37,.301,67.5%,4.24,4.11
15,2018-07-04,BOS,130.0,540,9.1,3.8,2.4,0.7,24.3%,10.2%,14.1%,.209,1.20,.267,82.8%,3.48,4.07
16,2018-07-04,CLE,117.2,483,8.0,2.1,3.8,1.7,21.7%,5.8%,15.9%,.232,1.12,.255,71.8%,4.67,4.01
17,2018-07-04,CHW,139.0,598,9.6,4.1,2.3,0.7,24.9%,10.7%,14.2%,.224,1.32,.291,71.5%,3.49,3.97
18,2018-07-04,LAD,169.2,712,8.9,3.1,2.9,0.8,23.6%,8.2%,15.4%,.229,1.21,.288,73.5%,3.57,3.95
19,2018-07-04,ARI,136.2,564,7.6,3.2,2.3,1.0,20.4%,8.7%,11.7%,.238,1.25,.280,86.3%,4.05,3.92
20,2018-07-04,OAK,142.0,584,9.6,3.6,2.7,1.2,26.0%,9.8%,16.3%,.207,1.16,.254,81.0%,4.09,3.91
21,2018-07-04,SFG,148.2,604,8.5,2.9,2.9,0.4,23.2%,8.0%,15.2%,.220,1.14,.284,68.9%,2.79,3.82
22,2018-07-04,SEA,119.2,489,9.6,2.6,3.6,0.9,26.0%,7.2%,18.8%,.237,1.18,.305,74.7%,3.40,3.78
23,2018-07-04,SDP,144.2,604,9.1,1.9,4.9,1.2,24.2%,5.0%,19.2%,.250,1.18,.306,72.5%,3.68,3.71
24,2018-07-04,TEX,131.1,526,8.4,2.5,3.4,0.8,23.4%,6.8%,16.5%,.226,1.11,.281,76.5%,3.29,3.64
25,2018-07-04,MIL,136.2,582,11.0,4.4,2.5,0.9,28.7%,11.5%,17.2%,.219,1.31,.297,77.1%,3.61,3.54
26,2018-07-04,MIN,146.0,625,9.6,2.1,4.6,1.2,25.0%,5.4%,19.5%,.265,1.29,.331,74.7%,3.71,3.49
27,2018-07-04,PHI,138.0,594,10.0,2.6,3.9,1.4,25.9%,6.7%,19.2%,.261,1.33,.326,71.9%,3.89,3.40
28,2018-07-04,NYY,140.1,551,11.3,3.3,3.5,0.6,31.9%,9.3%,22.7%,.167,0.95,.235,83.9%,2.75,3.30
29,2018-07-04,HOU,124.1,491,11.7,2.4,4.9,0.8,33.0%,6.7%,26.3%,.206,1.01,.295,84.2%,2.67,2.86
0,2018-07-05,NYM,141.2,644,8.1,4.5,1.8,1.8,19.9%,11.0%,8.8%,.285,1.64,.325,68.9%,5.53,4.97
1,2018-07-05,BAL,134.1,611,7.9,5.0,1.6,0.8,19.3%,12.1%,7.2%,.275,1.63,.334,76.7%,4.42,4.93
2,2018-07-05,COL,124.0,574,7.5,4.7,1.6,1.3,18.1%,11.3%,6.8%,.302,1.74,.352,60.6%,5.16,4.93
3,2018-07-05,KCR,131.0,565,7.1,4.5,1.6,1.3,18.4%,11.5%,6.9%,.247,1.44,.278,72.4%,5.02,4.68
4,2018-07-05,DET,139.0,617,8.0,3.4,2.3,1.6,19.9%,8.6%,11.3%,.270,1.46,.309,74.6%,4.97,4.63
5,2018-07-05,MIA,172.0,725,7.3,4.3,1.7,0.6,19.2%,11.5%,7.7%,.224,1.31,.268,69.8%,3.95,4.59
6,2018-07-05,TOR,142.2,619,8.8,3.3,2.6,1.5,22.6%,8.6%,14.1%,.256,1.37,.302,69.3%,4.67,4.53
7,2018-07-05,CIN,144.1,623,7.2,4.0,1.8,1.0,18.5%,10.3%,8.2%,.249,1.40,.288,74.1%,4.42,4.38
8,2018-07-05,LAA,141.2,601,9.0,3.6,2.5,1.7,23.6%,9.3%,14.3%,.243,1.32,.284,80.6%,4.88,4.33
9,2018-07-05,WSN,142.0,570,8.2,2.5,3.3,1.3,22.6%,6.8%,15.8%,.216,1.07,.246,82.6%,4.24,4.32
10,2018-07-05,PIT,142.2,620,9.3,4.3,2.2,1.2,23.9%,11.0%,12.9%,.235,1.37,.288,68.0%,4.39,4.30
11,2018-07-05,TBR,220.2,899,7.7,3.1,2.5,0.8,20.9%,8.3%,12.6%,.213,1.13,.253,80.7%,3.75,4.22
12,2018-07-05,STL,136.1,587,9.0,3.6,2.5,0.8,23.2%,9.2%,14.0%,.234,1.30,.294,67.6%,3.65,4.11
13,2018-07-05,ATL,146.1,630,9.0,3.8,2.4,1.2,23.3%,9.7%,13.7%,.249,1.37,.303,67.6%,4.30,4.11
14,2018-07-05,CHC,148.2,636,9.1,4.2,2.1,0.8,23.6%,11.0%,12.6%,.240,1.38,.303,75.9%,3.84,4.10
15,2018-07-05,BOS,130.0,543,9.1,3.8,2.4,0.7,24.3%,10.1%,14.2%,.214,1.22,.274,83.1%,3.47,4.03
16,2018-07-05,CHW,140.1,608,9.6,4.2,2.3,0.7,24.7%,10.9%,13.8%,.225,1.33,.292,71.8%,3.54,4.01
17,2018-07-05,ARI,136.2,568,7.6,3.3,2.3,1.1,20.3%,8.8%,11.4%,.239,1.27,.279,84.7%,4.19,3.96
18,2018-07-05,SEA,124.2,510,9.2,2.7,3.4,0.9,24.9%,7.2%,17.6%,.236,1.18,.297,74.4%,3.54,3.93
19,2018-07-05,SFG,145.2,596,8.3,3.0,2.8,0.4,22.7%,8.1%,14.6%,.225,1.17,.288,69.1%,2.85,3.93
20,2018-07-05,CLE,117.0,479,8.2,2.2,3.8,1.5,22.3%,5.9%,16.5%,.229,1.11,.258,71.3%,4.43,3.88
21,2018-07-05,OAK,140.0,579,9.7,3.6,2.7,1.2,26.1%,9.7%,16.4%,.213,1.19,.262,81.2%,4.10,3.88
22,2018-07-05,LAD,161.2,682,9.2,3.1,3.0,0.9,24.2%,8.1%,16.1%,.237,1.24,.298,74.2%,3.61,3.81
23,2018-07-05,SDP,145.1,608,9.1,2.0,4.6,1.2,24.2%,5.3%,18.9%,.251,1.20,.307,71.8%,3.70,3.73
24,2018-07-05,TEX,132.0,528,8.3,2.5,3.4,0.7,22.9%,6.8%,16.1%,.226,1.11,.281,75.9%,3.24,3.71
25,2018-07-05,MIL,134.1,576,10.7,4.4,2.4,1.0,27.6%,11.3%,16.3%,.223,1.33,.294,77.0%,3.79,3.67
26,2018-07-05,MIN,143.0,615,9.7,2.1,4.7,1.2,25.0%,5.4%,19.7%,.266,1.29,.333,74.2%,3.64,3.48
27,2018-07-05,PHI,135.2,584,10.2,2.7,3.8,1.3,26.4%,7.0%,19.4%,.258,1.33,.327,72.0%,3.82,3.37
28,2018-07-05,NYY,140.1,554,11.2,3.2,3.5,0.6,31.4%,9.0%,22.4%,.172,0.97,.240,84.1%,2.76,3.33
29,2018-07-05,HOU,125.1,496,11.7,2.2,5.3,0.7,32.9%,6.3%,26.6%,.207,1.01,.298,84.0%,2.51,2.81
0,2018-07-06,NYM,139.2,638,8.0,4.6,1.7,1.8,19.4%,11.1%,8.3%,.288,1.67,.327,68.9%,5.62,5.05
1,2018-07-06,COL,121.1,558,7.6,4.7,1.6,1.2,18.5%,11.3%,7.2%,.296,1.71,.349,59.9%,4.96,4.84
2,2018-07-06,BAL,133.0,603,8.0,4.8,1.7,0.8,19.6%,11.8%,7.8%,.275,1.62,.336,75.3%,4.36,4.83
3,2018-07-06,KCR,127.0,545,7.2,4.5,1.6,1.2,18.5%,11.6%,7.0%,.244,1.42,.277,72.2%,4.87,4.63
4,2018-07-06,DET,142.0,624,7.9,3.5,2.3,1.5,20.0%,8.8%,11.2%,.261,1.42,.298,75.4%,4.86,4.61
5,2018-07-06,MIA,171.2,724,7.3,4.4,1.7,0.7,19.2%,11.6%,7.6%,.225,1.32,.268,69.9%,4.05,4.61
6,2018-07-06,TOR,137.2,593,9.0,3.3,2.7,1.5,23.1%,8.4%,14.7%,.258,1.37,.307,70.2%,4.61,4.41
7,2018-07-06,LAA,143.0,609,9.0,3.6,2.5,1.7,23.5%,9.4%,14.1%,.246,1.34,.285,80.5%,4.96,4.34
8,2018-07-06,PIT,139.2,605,9.4,4.4,2.1,1.2,24.1%,11.2%,12.9%,.232,1.37,.285,69.4%,4.45,4.33
9,2018-07-06,CIN,141.1,607,7.3,3.8,1.9,1.0,18.8%,9.9%,8.9%,.249,1.38,.288,74.2%,4.38,4.30
10,2018-07-06,WSN,144.2,581,8.4,2.4,3.6,1.3,23.2%,6.5%,16.7%,.217,1.06,.251,83.7%,4.14,4.22
11,2018-07-06,CHC,145.2,626,8.9,4.3,2.1,0.9,23.0%,11.2%,11.8%,.242,1.40,.304,75.8%,3.94,4.21
12,2018-07-06,TBR,214.0,868,7.7,2.9,2.7,0.8,21.2%,8.0%,13.3%,.214,1.12,.256,81.5%,3.65,4.10
13,2018-07-06,STL,136.0,584,9.0,3.4,2.6,0.8,23.3%,8.9%,14.4%,.234,1.29,.294,67.2%,3.61,4.08
14,2018-07-06,CHW,141.2,618,9.6,4.4,2.2,0.7,24.4%,11.2%,13.3%,.228,1.36,.295,71.6%,3.58,4.07
15,2018-07-06,BOS,126.2,529,9.2,3.9,2.3,0.7,24.4%,10.4%,14.0%,.212,1.22,.271,82.6%,3.52,4.05
16,2018-07-06,SEA,122.0,504,9.2,2.9,3.2,1.0,24.8%,7.7%,17.1%,.236,1.20,.297,74.4%,3.63,4.00
17,2018-07-06,ATL,147.1,629,9.2,3.6,2.5,1.2,23.8%,9.4%,14.5%,.245,1.34,.301,66.3%,4.12,4.00
18,2018-07-06,ARI,137.1,566,7.6,3.3,2.3,0.9,20.5%,9.0%,11.5%,.235,1.25,.278,84.3%,4.00,3.95
19,2018-07-06,SFG,145.0,597,8.3,2.9,2.9,0.4,22.4%,7.9%,14.6%,.230,1.19,.292,67.0%,2.93,3.91
20,2018-07-06,CLE,116.2,477,8.3,2.2,3.8,1.5,22.4%,5.9%,16.6%,.228,1.11,.256,71.0%,4.43,3.86
21,2018-07-06,LAD,158.2,670,9.0,3.0,3.0,0.9,23.7%,7.9%,15.8%,.239,1.25,.299,73.8%,3.66,3.86
22,2018-07-06,OAK,138.0,568,9.7,3.5,2.8,1.2,26.1%,9.3%,16.7%,.212,1.17,.262,81.1%,3.99,3.84
23,2018-07-06,TEX,132.2,534,8.3,2.4,3.4,0.7,22.9%,6.7%,16.1%,.227,1.12,.282,75.5%,3.23,3.66
24,2018-07-06,MIL,132.2,567,10.6,4.2,2.5,1.0,27.5%,10.9%,16.6%,.222,1.30,.291,77.6%,3.77,3.65
25,2018-07-06,MIN,142.2,615,9.5,2.1,4.4,1.3,24.6%,5.5%,19.0%,.266,1.30,.330,74.4%,3.79,3.54
26,2018-07-06,SDP,146.0,606,9.4,1.8,5.2,1.2,25.1%,4.8%,20.3%,.252,1.18,.311,71.2%,3.64,3.53
27,2018-07-06,PHI,133.2,575,10.2,2.8,3.7,1.3,26.4%,7.1%,19.3%,.257,1.32,.325,72.1%,3.86,3.39
28,2018-07-06,NYY,139.1,551,11.1,3.2,3.4,0.6,31.2%,9.1%,22.1%,.173,0.98,.241,84.1%,2.79,3.35
29,2018-07-06,HOU,125.1,496,11.6,2.2,5.2,0.8,32.7%,6.3%,26.4%,.208,1.01,.296,85.2%,2.65,2.87
0,2018-07-07,NYM,136.2,627,8.0,4.5,1.8,1.8,19.5%,11.0%,8.5%,.290,1.68,.328,68.4%,5.69,5.06
1,2018-07-07,COL,122.1,563,7.6,4.6,1.7,1.2,18.3%,11.0%,7.3%,.297,1.70,.348,60.1%,4.92,4.82
2,2018-07-07,BAL,133.2,603,8.0,4.6,1.7,0.8,19.7%,11.4%,8.3%,.274,1.59,.335,75.0%,4.30,4.75
3,2018-07-07,KCR,131.2,564,6.8,4.4,1.6,1.1,17.7%,11.3%,6.4%,.245,1.41,.278,72.0%,4.75,4.74
4,2018-07-07,MIA,170.2,720,7.3,4.5,1.6,0.7,19.3%,11.8%,7.5%,.225,1.33,.267,70.3%,4.15,4.64
5,2018-07-07,DET,140.0,614,7.9,3.3,2.4,1.5,20.0%,8.3%,11.7%,.264,1.41,.301,75.9%,4.83,4.55
6,2018-07-07,TOR,142.1,610,9.0,3.3,2.7,1.5,23.3%,8.5%,14.8%,.253,1.34,.301,70.7%,4.53,4.39
7,2018-07-07,PIT,146.1,647,9.7,4.7,2.1,1.2,24.4%,11.8%,12.7%,.242,1.45,.301,67.2%,4.50,4.37
8,2018-07-07,CIN,143.2,618,7.2,3.8,1.9,1.0,18.6%,9.9%,8.7%,.249,1.39,.289,74.2%,4.37,4.33
9,2018-07-07,LAA,146.2,622,9.0,3.6,2.5,1.7,23.6%,9.5%,14.1%,.243,1.32,.283,80.9%,4.90,4.31
10,2018-07-07,WSN,146.2,586,8.2,2.4,3.4,1.3,22.9%,6.7%,16.2%,.213,1.05,.245,83.7%,4.16,4.29
11,2018-07-07,CHW,142.0,628,9.4,4.4,2.1,0.8,23.6%,11.0%,12.6%,.238,1.42,.305,69.2%,3.74,4.19
12,2018-07-07,CHC,149.2,642,9.0,4.3,2.1,0.8,23.2%,11.2%,12.0%,.242,1.40,.304,76.4%,3.89,4.16
13,2018-07-07,TBR,220.2,898,7.8,3.0,2.6,0.8,21.3%,8.1%,13.1%,.214,1.12,.255,80.5%,3.68,4.11
14,2018-07-07,STL,138.0,593,8.9,3.5,2.6,0.8,23.1%,8.9%,14.2%,.234,1.29,.294,67.2%,3.61,4.08
15,2018-07-07,SEA,126.0,524,9.1,2.9,3.1,0.9,24.2%,7.8%,16.4%,.238,1.22,.298,73.0%,3.65,4.08
16,2018-07-07,BOS,129.2,543,9.0,3.8,2.3,0.8,23.8%,10.1%,13.6%,.216,1.23,.273,81.3%,3.62,4.08
17,2018-07-07,ARI,138.1,569,7.5,3.3,2.3,0.9,20.2%,9.0%,11.3%,.234,1.24,.276,84.4%,4.03,3.98
18,2018-07-07,ATL,147.1,627,9.2,3.5,2.6,1.1,24.1%,9.3%,14.8%,.243,1.32,.302,66.5%,4.00,3.94
19,2018-07-07,SFG,147.1,604,8.3,2.9,2.9,0.4,22.5%,7.8%,14.7%,.227,1.17,.288,67.0%,2.91,3.91
20,2018-07-07,OAK,142.0,584,9.4,3.5,2.7,1.1,25.5%,9.4%,16.1%,.212,1.17,.261,79.0%,4.00,3.87
21,2018-07-07,CLE,120.1,492,8.3,2.2,3.8,1.5,22.6%,5.9%,16.7%,.230,1.11,.261,71.4%,4.35,3.84
22,2018-07-07,LAD,159.2,674,9.2,3.0,3.1,0.9,24.2%,7.9%,16.3%,.239,1.25,.301,73.4%,3.61,3.80
23,2018-07-07,MIL,132.2,572,10.6,4.3,2.5,1.0,27.3%,11.0%,16.3%,.232,1.36,.305,76.7%,3.79,3.67
24,2018-07-07,TEX,129.0,517,8.2,2.4,3.5,0.6,22.8%,6.6%,16.3%,.226,1.10,.282,76.6%,3.15,3.65
25,2018-07-07,MIN,144.2,626,9.5,2.1,4.5,1.2,24.3%,5.4%,18.9%,.270,1.32,.334,74.6%,3.77,3.52
26,2018-07-07,SDP,144.2,598,9.5,1.8,5.2,1.1,25.4%,4.9%,20.6%,.246,1.15,.308,71.0%,3.47,3.51
27,2018-07-07,PHI,138.0,597,10.2,2.8,3.6,1.3,26.1%,7.2%,18.9%,.259,1.34,.328,72.4%,3.85,3.40
28,2018-07-07,NYY,141.1,560,10.8,3.2,3.4,0.6,30.4%,8.9%,21.4%,.176,0.98,.245,83.6%,2.73,3.40
29,2018-07-07,HOU,127.1,505,11.5,2.3,5.1,0.9,32.3%,6.3%,25.9%,.209,1.01,.291,85.0%,2.87,2.97
0,2018-07-08,NYM,136.1,627,8.1,4.5,1.8,1.8,19.6%,10.8%,8.8%,.293,1.69,.336,68.3%,5.58,5.07
1,2018-07-08,KCR,134.0,588,7.0,4.8,1.4,1.1,17.7%,12.2%,5.4%,.253,1.51,.288,69.0%,4.94,4.88
2,2018-07-08,MIA,172.0,735,7.3,4.5,1.6,0.8,18.9%,11.7%,7.2%,.234,1.38,.275,67.6%,4.31,4.75
3,2018-07-08,BAL,135.0,606,7.9,4.7,1.7,0.8,19.6%,11.6%,8.1%,.271,1.58,.331,75.5%,4.31,4.74
4,2018-07-08,COL,123.1,564,7.7,4.5,1.7,1.0,18.8%,11.0%,7.8%,.294,1.68,.351,60.6%,4.64,4.74
5,2018-07-08,DET,139.0,608,7.9,3.3,2.4,1.5,20.1%,8.4%,11.7%,.261,1.40,.298,77.3%,4.85,4.57
6,2018-07-08,PIT,146.2,651,9.6,4.8,2.0,1.2,24.0%,12.0%,12.0%,.246,1.48,.305,68.4%,4.55,4.44
7,2018-07-08,WSN,145.0,581,8.0,2.4,3.3,1.3,22.2%,6.7%,15.5%,.212,1.05,.240,83.5%,4.24,4.40
8,2018-07-08,TOR,146.2,631,9.1,3.4,2.6,1.4,23.4%,8.9%,14.6%,.252,1.36,.303,71.5%,4.49,4.37
9,2018-07-08,LAA,149.2,637,9.1,3.7,2.5,1.7,23.9%,9.6%,14.3%,.242,1.33,.283,80.3%,4.92,4.29
10,2018-07-08,CHW,142.1,635,9.2,4.5,2.1,0.8,23.0%,11.2%,11.8%,.245,1.46,.312,68.3%,3.81,4.27
11,2018-07-08,CIN,143.0,617,7.4,3.8,2.0,1.0,19.1%,9.7%,9.4%,.251,1.39,.294,72.0%,4.31,4.24
12,2018-07-08,SEA,124.2,522,9.0,3.0,3.0,0.9,23.9%,7.8%,16.1%,.243,1.25,.304,72.7%,3.69,4.15
13,2018-07-08,BOS,132.2,552,8.9,3.7,2.4,0.7,23.7%,10.0%,13.8%,.208,1.19,.261,81.0%,3.58,4.08
14,2018-07-08,TBR,216.0,879,7.9,2.9,2.7,0.8,21.5%,8.0%,13.5%,.214,1.12,.257,79.8%,3.60,4.07
15,2018-07-08,CHC,146.2,623,9.1,4.2,2.2,0.9,23.8%,10.9%,12.8%,.239,1.36,.303,78.5%,3.84,4.05
16,2018-07-08,ARI,140.1,577,7.4,3.3,2.3,1.0,19.9%,8.8%,11.1%,.234,1.23,.274,84.7%,4.11,3.97
17,2018-07-08,STL,138.0,589,9.0,3.3,2.8,0.8,23.4%,8.5%,14.9%,.233,1.26,.293,67.0%,3.53,3.96
18,2018-07-08,ATL,146.1,624,9.2,3.6,2.6,1.1,24.0%,9.3%,14.7%,.243,1.33,.301,66.4%,4.02,3.94
19,2018-07-08,OAK,144.1,589,9.2,3.3,2.8,1.1,25.0%,9.0%,16.0%,.213,1.15,.260,79.7%,3.97,3.88
20,2018-07-08,LAD,157.2,668,9.1,3.0,3.0,0.9,23.8%,7.9%,15.9%,.240,1.26,.301,74.0%,3.68,3.86
21,2018-07-08,SFG,147.1,597,8.3,2.7,3.0,0.4,22.8%,7.5%,15.2%,.218,1.12,.277,69.1%,2.87,3.85
22,2018-07-08,CLE,121.1,498,8.2,2.1,3.9,1.6,22.1%,5.6%,16.5%,.235,1.13,.262,69.5%,4.55,3.82
23,2018-07-08,MIL,132.2,577,10.6,4.3,2.5,1.0,27.0%,10.9%,16.1%,.235,1.38,.310,75.3%,3.79,3.63
24,2018-07-08,TEX,134.1,541,8.5,2.5,3.3,0.5,23.5%,7.0%,16.4%,.225,1.12,.287,78.7%,3.03,3.63
25,2018-07-08,SDP,148.1,623,9.6,2.0,4.8,1.3,25.4%,5.3%,20.1%,.253,1.21,.313,69.1%,3.83,3.59
26,2018-07-08,MIN,144.1,626,9.4,2.1,4.4,1.2,24.0%,5.4%,18.5%,.272,1.33,.335,74.1%,3.80,3.59
27,2018-07-08,PHI,135.1,588,10.3,2.9,3.6,1.3,26.4%,7.3%,19.1%,.260,1.35,.330,72.7%,3.88,3.43
28,2018-07-08,NYY,141.0,558,10.7,2.9,3.7,0.6,30.1%,8.1%,22.0%,.179,0.96,.245,82.5%,2.74,3.38
29,2018-07-08,HOU,127.2,505,11.8,2.2,5.4,1.0,33.1%,6.1%,26.9%,.206,0.99,.288,84.9%,2.89,2.88
0,2018-07-09,NYM,140.1,643,8.1,4.7,1.7,1.9,19.6%,11.3%,8.2%,.286,1.67,.324,68.9%,5.76,5.15
1,2018-07-09,KCR,133.2,593,7.0,5.0,1.4,1.1,17.5%,12.7%,4.9%,.262,1.57,.299,68.7%,5.01,4.95
2,2018-07-09,BAL,133.2,601,7.8,4.5,1.7,0.7,19.3%,11.2%,8.2%,.272,1.57,.332,74.7%,4.20,4.75
3,2018-07-09,COL,123.2,569,7.9,4.7,1.7,1.0,19.0%,11.3%,7.7%,.296,1.71,.356,61.4%,4.66,4.75
4,2018-07-09,MIA,174.1,744,7.6,4.5,1.7,0.8,19.8%,11.8%,7.9%,.230,1.37,.274,67.7%,4.23,4.68
5,2018-07-09,DET,137.2,607,7.8,3.4,2.3,1.5,19.8%,8.6%,11.2%,.266,1.43,.303,77.7%,4.92,4.61
6,2018-07-09,WSN,146.2,597,8.0,2.5,3.3,1.3,21.8%,6.7%,15.1%,.224,1.11,.256,80.5%,4.23,4.41
7,2018-07-09,TOR,145.2,620,9.1,3.2,2.8,1.4,23.7%,8.4%,15.3%,.247,1.30,.296,72.5%,4.45,4.30
8,2018-07-09,PIT,143.2,632,9.9,4.6,2.1,1.3,25.0%,11.7%,13.3%,.241,1.44,.303,68.3%,4.46,4.27
9,2018-07-09,LAA,147.2,627,9.1,3.6,2.5,1.7,23.8%,9.4%,14.3%,.244,1.33,.284,80.6%,4.95,4.26
10,2018-07-09,CHW,141.0,631,9.4,4.5,2.1,0.8,23.3%,11.3%,12.0%,.247,1.48,.316,68.3%,3.80,4.25
11,2018-07-09,CIN,141.1,614,7.6,3.9,2.0,1.0,19.5%,9.9%,9.6%,.253,1.42,.298,71.0%,4.31,4.17
12,2018-07-09,BOS,131.2,552,9.0,3.8,2.4,0.8,23.7%,10.0%,13.8%,.215,1.22,.270,80.8%,3.58,4.11
13,2018-07-09,SEA,125.2,525,9.1,2.9,3.1,0.9,24.2%,7.8%,16.4%,.239,1.23,.301,72.5%,3.65,4.11
14,2018-07-09,CHC,148.1,629,9.0,4.2,2.1,0.9,23.5%,11.0%,12.6%,.236,1.35,.295,78.7%,3.96,4.09
15,2018-07-09,TBR,215.0,873,7.7,2.9,2.7,0.8,21.2%,7.9%,13.3%,.215,1.12,.257,81.1%,3.62,4.09
16,2018-07-09,STL,140.1,607,8.9,3.3,2.7,0.8,22.7%,8.4%,14.3%,.242,1.31,.301,65.4%,3.64,4.07
17,2018-07-09,ATL,146.2,630,9.3,3.8,2.4,1.3,24.0%,9.8%,14.1%,.244,1.36,.297,67.2%,4.35,4.01
18,2018-07-09,ARI,147.1,606,7.6,3.3,2.3,0.9,20.6%,8.9%,11.7%,.230,1.22,.273,84.8%,3.99,3.94
19,2018-07-09,LAD,157.1,667,9.0,3.1,2.9,1.0,23.5%,8.1%,15.4%,.239,1.26,.297,74.0%,3.81,3.91
20,2018-07-09,OAK,146.1,595,9.2,3.2,2.9,1.1,25.2%,8.7%,16.5%,.210,1.13,.258,79.6%,3.90,3.83
21,2018-07-09,CLE,121.1,503,8.4,2.2,3.8,1.7,22.5%,6.0%,16.5%,.240,1.17,.269,70.0%,4.65,3.81
