,Date,Name,Tm,IP,TBF,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,FIP,xFIP
13,2018-07-16,Mike Fiers,DET,50.0,206,7.2,1.8,4.0,1.3,19.4%,4.9%,14.6%,.233,1.10,.260,87.1%,4.16,4.65
14,2018-07-16,Danny Duffy,KCR,49.0,211,9.0,4.0,2.2,0.9,23.2%,10.4%,12.8%,.225,1.31,.278,81.4%,3.96,4.65
15,2018-07-16,Matthew Boyd,DET,41.1,183,9.1,3.5,2.6,2.0,22.9%,8.7%,14.2%,.256,1.40,.292,55.8%,5.34,4.63
16,2018-07-16,Lance Lynn,MIN,41.1,186,8.9,4.8,1.9,0.9,22.0%,11.8%,10.2%,.237,1.45,.296,70.2%,4.32,4.22
17,2018-07-16,Michael Fulmer,DET,51.1,212,7.2,2.5,2.9,1.1,19.3%,6.6%,12.7%,.259,1.27,.300,69.4%,3.96,4.08
18,2018-07-16,Mike Clevinger,CLE,50.1,215,10.2,3.0,3.4,1.1,26.5%,7.9%,18.6%,.249,1.31,.321,73.4%,3.52,3.94
19,2018-07-16,Jose Berrios,MIN,58.2,239,9.2,2.5,3.8,1.2,25.1%,6.7%,18.4%,.220,1.09,.267,77.8%,3.96,3.91
20,2018-07-16,Kyle Gibson,MIN,52.2,215,8.2,3.1,2.7,1.2,22.3%,8.4%,14.0%,.230,1.20,.270,81.2%,4.15,3.77
21,2018-07-16,Jordan Zimmermann,DET,31.2,123,8.2,0.6,14.5,0.9,23.6%,1.6%,21.9%,.231,0.95,.281,77.5%,2.75,3.76
22,2018-07-16,Corey Kluber,CLE,49.0,193,8.1,1.3,6.3,1.5,22.8%,3.6%,19.2%,.231,1.02,.261,72.2%,3.92,3.65
23,2018-07-16,Shane Bieber,CLE,43.1,183,8.7,1.7,5.3,0.8,22.9%,4.4%,18.6%,.289,1.34,.362,77.2%,3.11,3.52
24,2018-07-16,Carlos Carrasco,CLE,29.1,127,12.0,2.1,5.6,0.9,30.7%,5.5%,25.2%,.282,1.36,.400,72.2%,2.85,3.21
25,2018-07-16,Trevor Bauer,CLE,64.0,256,12.5,2.4,5.2,0.3,34.8%,6.6%,28.1%,.203,1.02,.317,76.7%,1.72,2.66
0,2018-07-17,Jason Hammel,KCR,37.0,183,5.6,3.2,1.8,1.7,12.6%,7.1%,5.5%,.349,1.95,.374,57.0%,5.51,5.82
1,2018-07-17,Lucas Giolito,CHW,48.1,205,6.1,4.3,1.4,1.7,16.1%,11.2%,4.9%,.221,1.30,.223,75.9%,5.71,5.44
2,2018-07-17,Reynaldo Lopez,CHW,48.2,212,7.0,3.7,1.9,1.1,17.9%,9.4%,8.5%,.265,1.44,.303,75.8%,4.62,5.43
3,2018-07-17,Jakob Junis,KCR,34.1,160,7.9,2.9,2.7,3.1,18.8%,6.9%,11.9%,.299,1.57,.304,64.0%,7.36,5.22
4,2018-07-17,Francisco Liriano,DET,21.1,99,7.6,6.8,1.1,1.7,18.2%,16.2%,2.0%,.301,1.92,.344,67.8%,6.16,5.19
5,2018-07-17,Carlos Rodon,CHW,43.0,182,7.3,3.6,2.1,1.5,19.2%,9.3%,9.9%,.210,1.19,.225,79.2%,5.04,5.12
6,2018-07-17,Fernando Romero,MIN,25.1,116,5.3,1.8,3.0,1.4,12.9%,4.3%,8.6%,.299,1.46,.318,70.6%,5.10,5.06
7,2018-07-17,Ian Kennedy,KCR,37.0,156,8.0,3.4,2.4,2.2,21.1%,9.0%,12.2%,.234,1.27,.242,76.3%,5.76,5.05
8,2018-07-17,James Shields,CHW,56.2,246,7.5,3.0,2.5,1.7,19.1%,7.7%,11.4%,.240,1.29,.258,67.1%,5.14,5.00
9,2018-07-17,Brad Keller,KCR,38.0,164,4.7,4.5,1.1,0.0,12.2%,11.6%,0.6%,.278,1.55,.323,73.3%,3.69,4.95
10,2018-07-17,Blaine Hardy,DET,27.1,112,5.6,2.6,2.1,1.3,15.2%,7.1%,8.0%,.252,1.24,.268,64.6%,4.81,4.90
11,2018-07-17,Dylan Covey,CHW,38.0,179,6.9,4.5,1.5,1.4,16.2%,10.6%,5.6%,.297,1.74,.333,60.4%,5.35,4.81
12,2018-07-17,Mike Fiers,DET,50.0,206,7.2,1.8,4.0,1.3,19.4%,4.9%,14.6%,.233,1.10,.260,87.1%,4.16,4.65
13,2018-07-17,Danny Duffy,KCR,49.0,211,9.0,4.0,2.2,0.9,23.2%,10.4%,12.8%,.225,1.31,.278,81.4%,3.96,4.65
14,2018-07-17,Matthew Boyd,DET,41.1,183,9.1,3.5,2.6,2.0,22.9%,8.7%,14.2%,.256,1.40,.292,55.8%,5.34,4.63
15,2018-07-17,Jake Odorizzi,MIN,38.0,174,10.4,4.5,2.3,0.5,25.3%,10.9%,14.4%,.276,1.61,.377,67.0%,3.27,4.32
16,2018-07-17,Lance Lynn,MIN,41.1,186,8.9,4.8,1.9,0.9,22.0%,11.8%,10.2%,.237,1.45,.296,70.2%,4.32,4.22
17,2018-07-17,Michael Fulmer,DET,51.1,212,7.2,2.5,2.9,1.1,19.3%,6.6%,12.7%,.259,1.27,.300,69.4%,3.96,4.08
18,2018-07-17,Mike Clevinger,CLE,50.1,215,10.2,3.0,3.4,1.1,26.5%,7.9%,18.6%,.249,1.31,.321,73.4%,3.52,3.94
19,2018-07-17,Jose Berrios,MIN,58.2,239,9.2,2.5,3.8,1.2,25.1%,6.7%,18.4%,.220,1.09,.267,77.8%,3.96,3.91
20,2018-07-17,Kyle Gibson,MIN,52.2,215,8.2,3.1,2.7,1.2,22.3%,8.4%,14.0%,.230,1.20,.270,81.2%,4.15,3.77
21,2018-07-17,Jordan Zimmermann,DET,31.2,123,8.2,0.6,14.5,0.9,23.6%,1.6%,21.9%,.231,0.95,.281,77.5%,2.75,3.76
22,2018-07-17,Corey Kluber,CLE,49.0,193,8.1,1.3,6.3,1.5,22.8%,3.6%,19.2%,.231,1.02,.261,72.2%,3.92,3.65
23,2018-07-17,Shane Bieber,CLE,37.2,159,8.6,1.7,5.1,0.5,22.6%,4.4%,18.2%,.280,1.30,.357,76.8%,2.66,3.63
24,2018-07-17,Carlos Carrasco,CLE,29.1,127,12.0,2.1,5.6,0.9,30.7%,5.5%,25.2%,.282,1.36,.400,72.2%,2.85,3.21
25,2018-07-17,Trevor Bauer,CLE,64.0,256,12.5,2.4,5.2,0.3,34.8%,6.6%,28.1%,.203,1.02,.317,76.7%,1.72,2.66
0,2018-07-18,Jason Hammel,KCR,37.0,183,5.6,3.2,1.8,1.7,12.6%,7.1%,5.5%,.349,1.95,.374,57.0%,5.51,5.82
1,2018-07-18,Lucas Giolito,CHW,48.1,205,6.1,4.3,1.4,1.7,16.1%,11.2%,4.9%,.221,1.30,.223,75.9%,5.71,5.44
2,2018-07-18,Reynaldo Lopez,CHW,48.2,212,7.0,3.7,1.9,1.1,17.9%,9.4%,8.5%,.265,1.44,.303,75.8%,4.62,5.43
3,2018-07-18,Jakob Junis,KCR,34.1,160,7.9,2.9,2.7,3.1,18.8%,6.9%,11.9%,.299,1.57,.304,64.0%,7.36,5.22
4,2018-07-18,Francisco Liriano,DET,21.1,99,7.6,6.8,1.1,1.7,18.2%,16.2%,2.0%,.301,1.92,.344,67.8%,6.16,5.19
5,2018-07-18,Carlos Rodon,CHW,43.0,182,7.3,3.6,2.1,1.5,19.2%,9.3%,9.9%,.210,1.19,.225,79.2%,5.04,5.12
6,2018-07-18,Fernando Romero,MIN,25.1,116,5.3,1.8,3.0,1.4,12.9%,4.3%,8.6%,.299,1.46,.318,70.6%,5.10,5.06
7,2018-07-18,James Shields,CHW,56.2,246,7.5,3.0,2.5,1.7,19.1%,7.7%,11.4%,.240,1.29,.258,67.1%,5.14,5.00
8,2018-07-18,Brad Keller,KCR,38.0,164,4.7,4.5,1.1,0.0,12.2%,11.6%,0.6%,.278,1.55,.323,73.3%,3.69,4.95
9,2018-07-18,Ian Kennedy,KCR,34.0,138,7.9,3.2,2.5,1.6,21.7%,8.7%,13.0%,.208,1.12,.225,85.0%,4.84,4.92
10,2018-07-18,Dylan Covey,CHW,38.0,179,6.9,4.5,1.5,1.4,16.2%,10.6%,5.6%,.297,1.74,.333,60.4%,5.35,4.81
11,2018-07-18,Mike Fiers,DET,50.0,206,7.2,1.8,4.0,1.3,19.4%,4.9%,14.6%,.233,1.10,.260,87.1%,4.16,4.65
12,2018-07-18,Danny Duffy,KCR,49.0,211,9.0,4.0,2.2,0.9,23.2%,10.4%,12.8%,.225,1.31,.278,81.4%,3.96,4.65
13,2018-07-18,Matthew Boyd,DET,41.1,183,9.1,3.5,2.6,2.0,22.9%,8.7%,14.2%,.256,1.40,.292,55.8%,5.34,4.63
14,2018-07-18,Blaine Hardy,DET,21.1,89,5.9,1.7,3.5,1.7,15.7%,4.5%,11.2%,.274,1.27,.288,62.5%,4.99,4.56
15,2018-07-18,Jake Odorizzi,MIN,38.0,174,10.4,4.5,2.3,0.5,25.3%,10.9%,14.4%,.276,1.61,.377,67.0%,3.27,4.32
16,2018-07-18,Lance Lynn,MIN,41.1,186,8.9,4.8,1.9,0.9,22.0%,11.8%,10.2%,.237,1.45,.296,70.2%,4.32,4.22
17,2018-07-18,Michael Fulmer,DET,51.1,212,7.2,2.5,2.9,1.1,19.3%,6.6%,12.7%,.259,1.27,.300,69.4%,3.96,4.08
18,2018-07-18,Jose Berrios,MIN,52.2,215,9.1,2.6,3.5,1.2,24.6%,7.0%,17.7%,.221,1.10,.267,80.8%,4.02,3.98
19,2018-07-18,Mike Clevinger,CLE,50.1,215,10.2,3.0,3.4,1.1,26.5%,7.9%,18.6%,.249,1.31,.321,73.4%,3.52,3.94
20,2018-07-18,Kyle Gibson,MIN,52.2,215,8.2,3.1,2.7,1.2,22.3%,8.4%,14.0%,.230,1.20,.270,81.2%,4.15,3.77
21,2018-07-18,Jordan Zimmermann,DET,31.2,123,8.2,0.6,14.5,0.9,23.6%,1.6%,21.9%,.231,0.95,.281,77.5%,2.75,3.76
22,2018-07-18,Corey Kluber,CLE,49.0,193,8.1,1.3,6.3,1.5,22.8%,3.6%,19.2%,.231,1.02,.261,72.2%,3.92,3.65
23,2018-07-18,Shane Bieber,CLE,37.2,159,8.6,1.7,5.1,0.5,22.6%,4.4%,18.2%,.280,1.30,.357,76.8%,2.66,3.63
24,2018-07-18,Trevor Bauer,CLE,64.0,256,12.5,2.4,5.2,0.3,34.8%,6.6%,28.1%,.203,1.02,.317,76.7%,1.72,2.66
25,2018-07-18,Carlos Carrasco,CLE,25.2,106,13.0,1.4,9.3,0.7,34.9%,3.8%,31.1%,.263,1.17,.400,79.5%,2.11,2.51
0,2018-07-19,Jason Hammel,KCR,31.0,156,5.8,3.2,1.8,1.7,12.8%,7.0%,5.8%,.359,2.03,.387,53.1%,5.45,5.81
1,2018-07-19,Lucas Giolito,CHW,48.1,205,6.1,4.3,1.4,1.7,16.1%,11.2%,4.9%,.221,1.30,.223,75.9%,5.71,5.44
2,2018-07-19,Reynaldo Lopez,CHW,48.2,212,7.0,3.7,1.9,1.1,17.9%,9.4%,8.5%,.265,1.44,.303,75.8%,4.62,5.43
3,2018-07-19,Jakob Junis,KCR,34.1,160,7.9,2.9,2.7,3.1,18.8%,6.9%,11.9%,.299,1.57,.304,64.0%,7.36,5.22
4,2018-07-19,Francisco Liriano,DET,21.1,99,7.6,6.8,1.1,1.7,18.2%,16.2%,2.0%,.301,1.92,.344,67.8%,6.16,5.19
5,2018-07-19,Carlos Rodon,CHW,43.0,182,7.3,3.6,2.1,1.5,19.2%,9.3%,9.9%,.210,1.19,.225,79.2%,5.04,5.12
6,2018-07-19,Fernando Romero,MIN,25.1,116,5.3,1.8,3.0,1.4,12.9%,4.3%,8.6%,.299,1.46,.318,70.6%,5.10,5.06
7,2018-07-19,James Shields,CHW,49.2,218,7.4,3.3,2.3,1.4,18.8%,8.3%,10.5%,.232,1.29,.255,62.0%,4.81,5.05
8,2018-07-19,Brad Keller,KCR,38.0,164,4.7,4.5,1.1,0.0,12.2%,11.6%,0.6%,.278,1.55,.323,73.3%,3.69,4.95
9,2018-07-19,Ian Kennedy,KCR,34.0,138,7.9,3.2,2.5,1.6,21.7%,8.7%,13.0%,.208,1.12,.225,85.0%,4.84,4.92
10,2018-07-19,Dylan Covey,CHW,38.0,179,6.9,4.5,1.5,1.4,16.2%,10.6%,5.6%,.297,1.74,.333,60.4%,5.35,4.81
11,2018-07-19,Mike Fiers,DET,50.0,206,7.2,1.8,4.0,1.3,19.4%,4.9%,14.6%,.233,1.10,.260,87.1%,4.16,4.65
12,2018-07-19,Danny Duffy,KCR,49.0,211,9.0,4.0,2.2,0.9,23.2%,10.4%,12.8%,.225,1.31,.278,81.4%,3.96,4.65
13,2018-07-19,Blaine Hardy,DET,21.1,89,5.9,1.7,3.5,1.7,15.7%,4.5%,11.2%,.274,1.27,.288,62.5%,4.99,4.56
14,2018-07-19,Jake Odorizzi,MIN,38.0,174,10.4,4.5,2.3,0.5,25.3%,10.9%,14.4%,.276,1.61,.377,67.0%,3.27,4.32
15,2018-07-19,Matthew Boyd,DET,34.1,155,10.2,3.7,2.8,1.8,25.2%,9.0%,16.1%,.261,1.46,.315,53.2%,5.03,4.25
16,2018-07-19,Michael Fulmer,DET,51.1,212,7.2,2.5,2.9,1.1,19.3%,6.6%,12.7%,.259,1.27,.300,69.4%,3.96,4.08
17,2018-07-19,Lance Lynn,MIN,35.1,161,9.2,4.3,2.1,1.0,22.4%,10.6%,11.8%,.255,1.50,.317,67.5%,4.29,3.99
18,2018-07-19,Jose Berrios,MIN,52.2,215,9.1,2.6,3.5,1.2,24.6%,7.0%,17.7%,.221,1.10,.267,80.8%,4.02,3.98
19,2018-07-19,Mike Clevinger,CLE,50.1,215,10.2,3.0,3.4,1.1,26.5%,7.9%,18.6%,.249,1.31,.321,73.4%,3.52,3.94
20,2018-07-19,Kyle Gibson,MIN,52.2,215,8.2,3.1,2.7,1.2,22.3%,8.4%,14.0%,.230,1.20,.270,81.2%,4.15,3.77
21,2018-07-19,Jordan Zimmermann,DET,31.2,123,8.2,0.6,14.5,0.9,23.6%,1.6%,21.9%,.231,0.95,.281,77.5%,2.75,3.76
22,2018-07-19,Corey Kluber,CLE,49.0,193,8.1,1.3,6.3,1.5,22.8%,3.6%,19.2%,.231,1.02,.261,72.2%,3.92,3.65
23,2018-07-19,Shane Bieber,CLE,37.2,159,8.6,1.7,5.1,0.5,22.6%,4.4%,18.2%,.280,1.30,.357,76.8%,2.66,3.63
24,2018-07-19,Trevor Bauer,CLE,58.1,229,12.0,2.2,5.6,0.2,34.1%,6.1%,28.0%,.198,0.96,.308,83.3%,1.58,2.69
25,2018-07-19,Carlos Carrasco,CLE,25.2,106,13.0,1.4,9.3,0.7,34.9%,3.8%,31.1%,.263,1.17,.400,79.5%,2.11,2.51
0,2018-07-20,Jason Hammel,KCR,31.0,156,5.8,3.2,1.8,1.7,12.8%,7.0%,5.8%,.359,2.03,.387,53.1%,5.45,5.81
1,2018-07-20,Jakob Junis,KCR,27.0,130,7.0,3.3,2.1,4.0,16.2%,7.7%,8.5%,.319,1.74,.301,64.3%,8.94,5.67
2,2018-07-20,Lucas Giolito,CHW,48.1,205,6.1,4.3,1.4,1.7,16.1%,11.2%,4.9%,.221,1.30,.223,75.9%,5.71,5.44
3,2018-07-20,Reynaldo Lopez,CHW,48.2,212,7.0,3.7,1.9,1.1,17.9%,9.4%,8.5%,.265,1.44,.303,75.8%,4.62,5.43
4,2018-07-20,Francisco Liriano,DET,21.1,99,7.6,6.8,1.1,1.7,18.2%,16.2%,2.0%,.301,1.92,.344,67.8%,6.16,5.19
5,2018-07-20,Carlos Rodon,CHW,43.0,182,7.3,3.6,2.1,1.5,19.2%,9.3%,9.9%,.210,1.19,.225,79.2%,5.04,5.12
6,2018-07-20,Dylan Covey,CHW,33.0,156,6.0,4.4,1.4,1.6,14.1%,10.3%,3.9%,.312,1.79,.336,57.0%,5.83,5.07
7,2018-07-20,Fernando Romero,MIN,25.1,116,5.3,1.8,3.0,1.4,12.9%,4.3%,8.6%,.299,1.46,.318,70.6%,5.10,5.06
8,2018-07-20,James Shields,CHW,49.2,218,7.4,3.3,2.3,1.4,18.8%,8.3%,10.5%,.232,1.29,.255,62.0%,4.81,5.05
9,2018-07-20,Brad Keller,KCR,38.0,164,4.7,4.5,1.1,0.0,12.2%,11.6%,0.6%,.278,1.55,.323,73.3%,3.69,4.95
10,2018-07-20,Ian Kennedy,KCR,34.0,138,7.9,3.2,2.5,1.6,21.7%,8.7%,13.0%,.208,1.12,.225,85.0%,4.84,4.92
11,2018-07-20,Mike Fiers,DET,50.0,206,7.2,1.8,4.0,1.3,19.4%,4.9%,14.6%,.233,1.10,.260,87.1%,4.16,4.65
12,2018-07-20,Danny Duffy,KCR,49.0,211,9.0,4.0,2.2,0.9,23.2%,10.4%,12.8%,.225,1.31,.278,81.4%,3.96,4.65
13,2018-07-20,Blaine Hardy,DET,21.1,89,5.9,1.7,3.5,1.7,15.7%,4.5%,11.2%,.274,1.27,.288,62.5%,4.99,4.56
14,2018-07-20,Jake Odorizzi,MIN,38.0,174,10.4,4.5,2.3,0.5,25.3%,10.9%,14.4%,.276,1.61,.377,67.0%,3.27,4.32
15,2018-07-20,Matthew Boyd,DET,34.1,155,10.2,3.7,2.8,1.8,25.2%,9.0%,16.1%,.261,1.46,.315,53.2%,5.03,4.25
16,2018-07-20,Michael Fulmer,DET,45.1,188,7.5,2.2,3.5,1.0,20.2%,5.9%,14.4%,.261,1.26,.308,70.6%,3.71,3.99
17,2018-07-20,Lance Lynn,MIN,35.1,161,9.2,4.3,2.1,1.0,22.4%,10.6%,11.8%,.255,1.50,.317,67.5%,4.29,3.99
18,2018-07-20,Jose Berrios,MIN,52.2,215,9.1,2.6,3.5,1.2,24.6%,7.0%,17.7%,.221,1.10,.267,80.8%,4.02,3.98
19,2018-07-20,Kyle Gibson,MIN,47.0,195,7.9,3.1,2.6,1.1,21.0%,8.2%,12.8%,.242,1.26,.282,81.4%,4.16,3.91
20,2018-07-20,Jordan Zimmermann,DET,31.2,123,8.2,0.6,14.5,0.9,23.6%,1.6%,21.9%,.231,0.95,.281,77.5%,2.75,3.76
21,2018-07-20,Corey Kluber,CLE,49.0,193,8.1,1.3,6.3,1.5,22.8%,3.6%,19.2%,.231,1.02,.261,72.2%,3.92,3.65
22,2018-07-20,Shane Bieber,CLE,37.2,159,8.6,1.7,5.1,0.5,22.6%,4.4%,18.2%,.280,1.30,.357,76.8%,2.66,3.63
23,2018-07-20,Mike Clevinger,CLE,44.1,187,11.0,2.8,3.9,0.8,28.9%,7.5%,21.4%,.244,1.26,.333,72.0%,2.91,3.53
24,2018-07-20,Trevor Bauer,CLE,58.1,229,12.0,2.2,5.6,0.2,34.1%,6.1%,28.0%,.198,0.96,.308,83.3%,1.58,2.69
25,2018-07-20,Carlos Carrasco,CLE,25.2,106,13.0,1.4,9.3,0.7,34.9%,3.8%,31.1%,.263,1.17,.400,79.5%,2.11,2.51
0,2018-07-21,Jason Hammel,KCR,31.0,156,5.8,3.2,1.8,1.7,12.8%,7.0%,5.8%,.359,2.03,.387,53.1%,5.45,5.81
1,2018-07-21,Jakob Junis,KCR,27.0,130,7.0,3.3,2.1,4.0,16.2%,7.7%,8.5%,.319,1.74,.301,64.3%,8.94,5.67
2,2018-07-21,Lucas Giolito,CHW,48.1,205,6.1,4.3,1.4,1.7,16.1%,11.2%,4.9%,.221,1.30,.223,75.9%,5.71,5.44
3,2018-07-21,Reynaldo Lopez,CHW,48.2,212,7.0,3.7,1.9,1.1,17.9%,9.4%,8.5%,.265,1.44,.303,75.8%,4.62,5.43
4,2018-07-21,Francisco Liriano,DET,21.1,99,7.6,6.8,1.1,1.7,18.2%,16.2%,2.0%,.301,1.92,.344,67.8%,6.16,5.19
5,2018-07-21,Carlos Rodon,CHW,43.0,182,7.3,3.6,2.1,1.5,19.2%,9.3%,9.9%,.210,1.19,.225,79.2%,5.04,5.12
6,2018-07-21,Dylan Covey,CHW,33.0,156,6.0,4.4,1.4,1.6,14.1%,10.3%,3.9%,.312,1.79,.336,57.0%,5.83,5.07
7,2018-07-21,Fernando Romero,MIN,25.1,116,5.3,1.8,3.0,1.4,12.9%,4.3%,8.6%,.299,1.46,.318,70.6%,5.10,5.06
8,2018-07-21,James Shields,CHW,56.2,245,7.3,3.0,2.4,1.3,18.8%,7.8%,11.0%,.237,1.27,.265,63.7%,4.48,4.95
9,2018-07-21,Brad Keller,KCR,38.0,164,4.7,4.5,1.1,0.0,12.2%,11.6%,0.6%,.278,1.55,.323,73.3%,3.69,4.95
10,2018-07-21,Ian Kennedy,KCR,34.0,138,7.9,3.2,2.5,1.6,21.7%,8.7%,13.0%,.208,1.12,.225,85.0%,4.84,4.92
11,2018-07-21,Mike Fiers,DET,44.1,180,6.9,1.6,4.3,1.2,18.9%,4.4%,14.4%,.229,1.06,.254,86.2%,4.06,4.69
12,2018-07-21,Blaine Hardy,DET,21.1,89,5.9,1.7,3.5,1.7,15.7%,4.5%,11.2%,.274,1.27,.288,62.5%,4.99,4.56
13,2018-07-21,Jake Odorizzi,MIN,38.0,174,10.4,4.5,2.3,0.5,25.3%,10.9%,14.4%,.276,1.61,.377,67.0%,3.27,4.32
14,2018-07-21,Danny Duffy,KCR,51.0,215,9.4,3.9,2.4,0.5,24.6%,10.2%,14.4%,.209,1.22,.274,81.9%,3.26,4.15
15,2018-07-21,Matthew Boyd,DET,39.1,176,10.3,3.7,2.8,1.6,25.6%,9.1%,16.5%,.248,1.40,.305,56.0%,4.64,4.13
16,2018-07-21,Kyle Gibson,MIN,52.1,219,7.9,3.1,2.6,1.2,21.0%,8.2%,12.8%,.245,1.28,.286,79.0%,4.23,4.01
17,2018-07-21,Michael Fulmer,DET,45.1,188,7.5,2.2,3.5,1.0,20.2%,5.9%,14.4%,.261,1.26,.308,70.6%,3.71,3.99
18,2018-07-21,Lance Lynn,MIN,35.1,161,9.2,4.3,2.1,1.0,22.4%,10.6%,11.8%,.255,1.50,.317,67.5%,4.29,3.99
19,2018-07-21,Jose Berrios,MIN,52.2,215,9.1,2.6,3.5,1.2,24.6%,7.0%,17.7%,.221,1.10,.267,80.8%,4.02,3.98
20,2018-07-21,Jordan Zimmermann,DET,31.2,123,8.2,0.6,14.5,0.9,23.6%,1.6%,21.9%,.231,0.95,.281,77.5%,2.75,3.76
21,2018-07-21,Corey Kluber,CLE,49.0,193,8.1,1.3,6.3,1.5,22.8%,3.6%,19.2%,.231,1.02,.261,72.2%,3.92,3.65
22,2018-07-21,Shane Bieber,CLE,37.2,159,8.6,1.7,5.1,0.5,22.6%,4.4%,18.2%,.280,1.30,.357,76.8%,2.66,3.63
23,2018-07-21,Mike Clevinger,CLE,44.1,187,11.0,2.8,3.9,0.8,28.9%,7.5%,21.4%,.244,1.26,.333,72.0%,2.91,3.53
24,2018-07-21,Trevor Bauer,CLE,62.1,254,12.3,2.7,4.5,0.1,33.5%,7.5%,26.0%,.220,1.12,.343,81.0%,1.70,2.79
25,2018-07-21,Carlos Carrasco,CLE,25.2,106,13.0,1.4,9.3,0.7,34.9%,3.8%,31.1%,.263,1.17,.400,79.5%,2.11,2.51
0,2018-07-22,Jason Hammel,KCR,31.0,156,5.8,3.2,1.8,1.7,12.8%,7.0%,5.8%,.359,2.03,.387,53.1%,5.45,5.81
1,2018-07-22,Lucas Giolito,CHW,42.1,181,6.8,4.5,1.5,1.9,17.7%,11.6%,6.1%,.214,1.30,.212,76.0%,5.97,5.39
2,2018-07-22,Reynaldo Lopez,CHW,41.2,187,7.3,3.5,2.1,1.3,18.2%,8.6%,9.6%,.292,1.56,.336,73.8%,4.77,5.32
3,2018-07-22,Jakob Junis,KCR,31.0,147,7.8,3.5,2.3,3.5,18.4%,8.2%,10.2%,.313,1.71,.315,67.2%,8.00,5.26
4,2018-07-22,Francisco Liriano,DET,21.1,99,7.6,6.8,1.1,1.7,18.2%,16.2%,2.0%,.301,1.92,.344,67.8%,6.16,5.19
5,2018-07-22,Carlos Rodon,CHW,43.0,182,7.3,3.6,2.1,1.5,19.2%,9.3%,9.9%,.210,1.19,.225,79.2%,5.04,5.12
6,2018-07-22,Brad Keller,KCR,33.2,146,4.5,4.8,0.9,0.0,11.6%,12.3%,-0.7%,.276,1.57,.318,72.2%,3.84,4.97
7,2018-07-22,James Shields,CHW,56.2,245,7.3,3.0,2.4,1.3,18.8%,7.8%,11.0%,.237,1.27,.265,63.7%,4.48,4.95
8,2018-07-22,Ian Kennedy,KCR,34.0,138,7.9,3.2,2.5,1.6,21.7%,8.7%,13.0%,.208,1.12,.225,85.0%,4.84,4.92
9,2018-07-22,Dylan Covey,CHW,41.1,185,5.9,3.9,1.5,1.3,14.6%,9.7%,4.9%,.273,1.52,.295,60.1%,5.19,4.74
10,2018-07-22,Mike Fiers,DET,50.2,209,7.1,2.0,3.6,1.1,19.1%,5.3%,13.9%,.235,1.13,.267,88.9%,3.89,4.67
11,2018-07-22,Blaine Hardy,DET,21.1,89,5.9,1.7,3.5,1.7,15.7%,4.5%,11.2%,.274,1.27,.288,62.5%,4.99,4.56
12,2018-07-22,Jake Odorizzi,MIN,38.0,174,10.4,4.5,2.3,0.5,25.3%,10.9%,14.4%,.276,1.61,.377,67.0%,3.27,4.32
13,2018-07-22,Lance Lynn,MIN,40.1,185,9.4,5.1,1.8,1.1,22.7%,12.4%,10.3%,.245,1.54,.304,69.0%,4.62,4.16
14,2018-07-22,Danny Duffy,KCR,51.0,215,9.4,3.9,2.4,0.5,24.6%,10.2%,14.4%,.209,1.22,.274,81.9%,3.26,4.15
15,2018-07-22,Matthew Boyd,DET,39.1,176,10.3,3.7,2.8,1.6,25.6%,9.1%,16.5%,.248,1.40,.305,56.0%,4.64,4.13
16,2018-07-22,Kyle Gibson,MIN,52.1,219,7.9,3.1,2.6,1.2,21.0%,8.2%,12.8%,.245,1.28,.286,79.0%,4.23,4.01
17,2018-07-22,Michael Fulmer,DET,45.1,188,7.5,2.2,3.5,1.0,20.2%,5.9%,14.4%,.261,1.26,.308,70.6%,3.71,3.99
18,2018-07-22,Jose Berrios,MIN,52.2,215,9.1,2.6,3.5,1.2,24.6%,7.0%,17.7%,.221,1.10,.267,80.8%,4.02,3.98
19,2018-07-22,Corey Kluber,CLE,42.0,166,7.9,1.5,5.3,1.7,22.3%,4.2%,18.1%,.226,1.02,.246,69.2%,4.38,3.90
20,2018-07-22,Jordan Zimmermann,DET,31.2,123,8.2,0.6,14.5,0.9,23.6%,1.6%,21.9%,.231,0.95,.281,77.5%,2.75,3.76
21,2018-07-22,Shane Bieber,CLE,37.2,159,8.6,1.7,5.1,0.5,22.6%,4.4%,18.2%,.280,1.30,.357,76.8%,2.66,3.63
22,2018-07-22,Mike Clevinger,CLE,44.1,187,11.0,2.8,3.9,0.8,28.9%,7.5%,21.4%,.244,1.26,.333,72.0%,2.91,3.53
23,2018-07-22,Trevor Bauer,CLE,62.1,254,12.3,2.7,4.5,0.1,33.5%,7.5%,26.0%,.220,1.12,.343,81.0%,1.70,2.79
24,2018-07-22,Carlos Carrasco,CLE,32.1,130,12.5,1.4,9.0,0.8,34.6%,3.9%,30.8%,.254,1.11,.378,80.5%,2.33,2.45
0,2018-07-23,Jason Hammel,KCR,31.0,156,5.8,3.2,1.8,1.7,12.8%,7.0%,5.8%,.359,2.03,.387,53.1%,5.45,5.81
1,2018-07-23,Reynaldo Lopez,CHW,46.2,210,6.8,3.9,1.8,1.4,16.7%,9.5%,7.1%,.289,1.59,.324,71.4%,5.09,5.69
2,2018-07-23,Lucas Giolito,CHW,42.1,181,6.8,4.5,1.5,1.9,17.7%,11.6%,6.1%,.214,1.30,.212,76.0%,5.97,5.39
