,Date,Tm,IP,TBF,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,FIP,xFIP
1,2018-05-29,MIA,10.2,55,5.1,6.8,0.8,1.7,10.9%,14.5%,-3.6%,.348,2.25,.359,56.6%,6.72,6.14
2,2018-05-29,BAL,12.2,60,9.2,7.1,1.3,0.7,21.7%,16.7%,5.0%,.245,1.74,.314,88.0%,4.74,5.41
3,2018-05-29,PIT,12.2,61,8.5,4.3,2.0,1.4,19.7%,9.8%,9.8%,.315,1.82,.375,66.0%,4.98,5.14
4,2018-05-29,KCR,14.1,64,5.7,3.8,1.5,1.9,14.1%,9.4%,4.7%,.293,1.60,.304,58.5%,5.88,5.12
5,2018-05-29,CHW,9.2,46,5.6,2.8,2.0,0.9,13.0%,6.5%,6.5%,.357,1.86,.389,60.2%,4.20,5.07
6,2018-05-29,SFG,15.1,68,5.9,4.1,1.4,0.6,14.7%,10.3%,4.4%,.305,1.63,.340,67.8%,4.07,4.95
7,2018-05-29,NYY,14.2,58,5.5,4.3,1.3,1.2,15.5%,12.1%,3.5%,.176,1.09,.175,68.2%,5.14,4.83
8,2018-05-29,SDP,19.0,72,5.7,0.9,6.0,0.9,16.7%,2.8%,13.9%,.257,1.05,.286,69.8%,3.58,4.65
9,2018-05-29,STL,12.2,56,7.1,2.1,3.3,0.7,17.9%,5.4%,12.5%,.288,1.42,.333,54.2%,3.32,4.64
10,2018-05-29,NYM,19.0,99,9.9,6.2,1.6,0.9,21.2%,13.1%,8.1%,.349,2.21,.435,54.7%,4.53,4.64
11,2018-05-29,COL,12.0,52,5.3,3.8,1.4,0.0,13.5%,9.6%,3.9%,.283,1.50,.333,79.0%,3.49,4.60
12,2018-05-29,BOS,17.2,70,7.1,3.1,2.3,0.5,20.0%,8.6%,11.4%,.206,1.08,.245,90.9%,3.33,4.46
13,2018-05-29,LAA,14.1,58,8.2,3.1,2.6,1.3,22.4%,8.6%,13.8%,.192,1.05,.216,83.3%,4.42,4.45
14,2018-05-29,TEX,10.2,38,4.2,3.4,1.3,0.0,13.2%,10.5%,2.6%,.152,0.84,.172,100.0%,3.35,4.43
15,2018-05-29,LAD,13.0,51,9.7,2.1,4.7,0.7,27.5%,5.9%,21.6%,.174,0.85,.226,94.8%,3.16,4.32
16,2018-05-29,ARI,10.0,41,7.2,2.7,2.7,1.8,19.5%,7.3%,12.2%,.263,1.30,.286,100.0%,5.06,4.28
17,2018-05-29,OAK,13.1,50,6.8,2.7,2.5,0.0,20.0%,8.0%,12.0%,.152,0.82,.194,81.8%,2.56,4.17
18,2018-05-29,ATL,16.2,74,9.2,3.2,2.8,2.2,23.0%,8.1%,14.9%,.254,1.38,.283,65.2%,5.50,4.07
19,2018-05-29,WSN,10.1,44,8.7,1.7,5.0,0.9,22.7%,4.5%,18.2%,.238,1.16,.290,84.9%,3.06,4.04
20,2018-05-29,CIN,13.1,56,7.4,4.0,1.8,2.0,19.6%,10.7%,8.9%,.300,1.57,.333,71.4%,5.79,3.98
21,2018-05-29,MIN,11.0,46,8.2,0.0,10.0,1.6,21.7%,0.0%,21.7%,.302,1.18,.344,82.0%,4.25,3.84
22,2018-05-29,TBR,31.1,118,7.8,2.3,3.4,0.3,22.9%,6.8%,16.1%,.174,0.86,.220,97.7%,2.62,3.78
23,2018-05-29,CLE,16.2,76,6.5,1.6,4.0,1.6,15.8%,4.0%,11.8%,.329,1.56,.357,42.0%,4.96,3.71
24,2018-05-29,DET,13.1,56,8.8,1.4,6.5,2.0,23.2%,3.6%,19.6%,.278,1.27,.316,78.1%,4.59,3.52
25,2018-05-29,MIL,16.0,63,10.1,4.5,2.3,1.1,28.6%,12.7%,15.9%,.182,1.13,.229,92.1%,4.04,3.34
26,2018-05-29,SEA,11.1,39,9.5,1.6,6.0,0.0,30.8%,5.1%,25.6%,.162,0.71,.240,87.5%,1.57,3.18
27,2018-05-29,CHC,16.1,64,9.9,3.9,2.6,0.0,28.1%,10.9%,17.2%,.196,1.10,.282,88.9%,2.24,3.15
28,2018-05-29,HOU,15.0,65,11.4,2.4,4.8,1.8,29.2%,6.2%,23.1%,.262,1.33,.333,75.9%,4.03,2.86
29,2018-05-29,PHI,13.0,52,11.8,2.1,5.7,0.7,32.7%,5.8%,26.9%,.245,1.15,.355,66.2%,2.24,1.87
0,2018-05-30,TOR,10.2,45,4.2,5.1,0.8,2.5,11.1%,13.3%,-2.2%,.243,1.41,.207,85.9%,8.13,6.64
1,2018-05-30,PIT,14.0,72,9.0,5.1,1.8,1.9,19.4%,11.1%,8.3%,.339,2.07,.400,63.4%,6.09,5.55
2,2018-05-30,NYM,20.2,112,8.7,5.7,1.5,1.3,17.9%,11.6%,6.3%,.375,2.37,.440,50.2%,5.14,5.34
3,2018-05-30,MIA,10.0,49,6.3,5.4,1.2,1.8,14.3%,12.2%,2.0%,.333,2.00,.353,52.3%,6.16,5.21
4,2018-05-30,CHW,10.2,51,5.9,2.5,2.3,1.7,13.7%,5.9%,7.8%,.362,1.88,.385,75.6%,5.13,5.01
5,2018-05-30,BAL,13.1,61,10.1,7.4,1.4,0.7,24.6%,18.0%,6.6%,.204,1.57,.273,87.4%,4.59,4.97
6,2018-05-30,COL,12.2,56,4.3,4.3,1.0,0.7,10.7%,10.7%,0.0%,.306,1.66,.333,82.5%,4.90,4.91
7,2018-05-30,KCR,18.2,79,6.3,3.4,1.9,1.4,16.5%,8.9%,7.6%,.243,1.29,.255,72.1%,5.14,4.91
8,2018-05-30,BOS,16.2,69,5.9,2.7,2.2,0.5,15.9%,7.2%,8.7%,.242,1.20,.275,91.8%,3.70,4.90
9,2018-05-30,LAD,18.0,78,8.5,3.5,2.4,0.5,21.8%,9.0%,12.8%,.246,1.33,.314,81.3%,3.49,4.88
10,2018-05-30,LAA,16.1,67,7.7,2.8,2.8,0.6,20.9%,7.5%,13.4%,.200,1.04,.244,85.2%,3.53,4.75
11,2018-05-30,NYY,16.2,67,7.6,4.9,1.6,1.1,20.9%,13.4%,7.5%,.155,1.08,.167,72.4%,4.66,4.69
12,2018-05-30,SFG,20.1,94,6.6,2.2,3.0,0.9,16.0%,5.3%,10.6%,.310,1.57,.347,58.2%,3.70,4.54
13,2018-05-30,MIN,16.2,69,7.0,1.1,6.5,1.6,18.8%,2.9%,15.9%,.270,1.14,.292,84.3%,4.84,4.38
14,2018-05-30,DET,15.2,68,8.0,1.7,4.7,2.9,20.6%,4.4%,16.2%,.323,1.53,.348,76.5%,6.10,4.27
15,2018-05-30,TEX,12.0,41,3.8,1.5,2.5,0.0,12.2%,4.9%,7.3%,.135,0.58,.151,87.5%,3.08,4.18
16,2018-05-30,SDP,20.2,81,7.0,0.9,8.0,1.3,19.8%,2.5%,17.3%,.266,1.11,.300,69.2%,3.79,3.98
17,2018-05-30,WSN,11.1,46,8.7,0.0,11.0,0.8,23.9%,0.0%,23.9%,.222,0.88,.273,93.8%,2.63,3.96
18,2018-05-30,CIN,13.2,58,7.2,4.0,1.8,2.0,19.0%,10.3%,8.6%,.288,1.54,.316,71.4%,5.72,3.84
19,2018-05-30,TBR,26.1,102,8.2,3.1,2.7,0.0,23.5%,8.8%,14.7%,.163,0.91,.217,87.5%,2.36,3.81
20,2018-05-30,ARI,11.0,42,6.5,1.6,4.0,1.6,19.1%,4.8%,14.3%,.250,1.09,.267,100.0%,4.62,3.75
21,2018-05-30,ATL,19.2,86,10.1,2.7,3.7,1.4,25.6%,7.0%,18.6%,.244,1.27,.302,70.2%,4.13,3.74
22,2018-05-30,CHC,17.1,69,8.3,3.1,2.7,0.0,23.2%,8.7%,14.5%,.226,1.15,.298,85.0%,2.35,3.50
23,2018-05-30,STL,12.1,47,9.5,1.5,6.5,0.7,27.7%,4.3%,23.4%,.178,0.81,.226,69.8%,2.59,3.41
24,2018-05-30,SEA,13.1,55,12.8,5.4,2.4,0.0,34.5%,14.5%,20.0%,.239,1.43,.407,75.0%,2.34,3.33
25,2018-05-30,CLE,16.1,66,7.7,1.7,4.7,1.7,21.2%,4.5%,16.7%,.270,1.22,.304,69.6%,4.39,3.11
26,2018-05-30,OAK,12.0,41,9.8,0.8,13.0,0.8,31.7%,2.4%,29.3%,.125,0.50,.154,87.0%,2.33,2.76
27,2018-05-30,MIL,16.0,60,10.1,2.3,4.5,1.7,30.0%,6.7%,23.3%,.182,0.88,.200,100.0%,4.10,2.69
28,2018-05-30,HOU,15.2,71,12.6,2.3,5.5,2.3,31.0%,5.6%,25.4%,.299,1.53,.390,70.7%,4.44,2.38
29,2018-05-30,PHI,10.2,47,12.7,2.5,5.0,0.8,31.9%,6.4%,25.5%,.295,1.50,.429,61.6%,2.41,2.12
0,2018-05-31,PIT,11.0,61,8.2,5.7,1.4,2.5,16.4%,11.5%,4.9%,.365,2.36,.410,58.8%,7.34,5.90
1,2018-05-31,BAL,13.1,62,7.4,6.8,1.1,0.7,17.7%,16.1%,1.6%,.255,1.73,.308,84.1%,4.96,5.72
2,2018-05-31,TOR,11.2,52,6.9,5.4,1.3,1.5,17.3%,13.5%,3.9%,.273,1.63,.303,75.6%,5.90,5.66
3,2018-05-31,MIA,10.2,51,6.8,5.9,1.1,0.8,15.7%,13.7%,2.0%,.302,1.88,.343,53.8%,4.85,5.33
4,2018-05-31,CHW,12.0,59,6.8,3.0,2.3,3.0,15.3%,6.8%,8.5%,.352,1.92,.357,86.2%,6.99,5.28
5,2018-05-31,KCR,20.2,92,7.4,4.4,1.7,1.7,18.5%,10.9%,7.6%,.275,1.55,.300,65.7%,5.63,5.11
6,2018-05-31,LAA,15.1,71,8.8,2.9,3.0,0.6,21.1%,7.0%,14.1%,.270,1.43,.340,67.8%,3.62,4.82
7,2018-05-31,STL,13.1,60,8.8,4.0,2.2,1.4,21.7%,10.0%,11.7%,.245,1.43,.282,74.1%,4.51,4.79
8,2018-05-31,NYM,19.2,93,7.3,3.7,2.0,1.4,17.2%,8.6%,8.6%,.317,1.73,.354,61.7%,4.89,4.75
9,2018-05-31,SEA,11.1,57,13.5,7.9,1.7,0.0,29.8%,17.5%,12.3%,.318,2.12,.500,65.4%,3.34,4.65
10,2018-05-31,COL,15.1,64,5.3,3.5,1.5,0.6,14.1%,9.4%,4.7%,.273,1.37,.304,83.3%,4.40,4.63
11,2018-05-31,MIN,16.2,74,7.6,1.6,4.7,2.2,18.9%,4.0%,14.9%,.304,1.44,.333,83.3%,5.50,4.46
12,2018-05-31,CIN,13.2,61,7.2,4.0,1.8,2.0,18.0%,9.8%,8.2%,.291,1.61,.317,78.6%,5.72,4.44
13,2018-05-31,WSN,10.1,42,7.8,0.0,9.0,0.9,21.4%,0.0%,21.4%,.244,0.97,.290,93.8%,2.97,4.43
14,2018-05-31,TBR,22.0,87,7.8,3.7,2.1,0.0,21.8%,10.3%,11.5%,.169,1.00,.220,90.9%,2.66,4.39
15,2018-05-31,NYY,13.1,52,8.1,3.4,2.4,0.7,23.1%,9.6%,13.5%,.170,0.97,.206,94.8%,3.46,4.22
16,2018-05-31,BOS,13.1,59,8.1,3.4,2.4,0.0,20.3%,8.5%,11.9%,.245,1.35,.317,79.0%,2.71,4.20
17,2018-05-31,CHC,15.2,60,6.3,2.9,2.2,0.0,18.3%,8.3%,10.0%,.182,0.96,.227,86.7%,2.71,4.08
18,2018-05-31,SFG,20.1,96,8.0,2.2,3.6,0.9,18.8%,5.2%,13.5%,.303,1.57,.352,61.6%,3.41,4.08
19,2018-05-31,DET,15.0,61,9.0,2.4,3.8,2.4,24.6%,6.6%,18.0%,.263,1.27,.289,82.1%,5.43,4.05
20,2018-05-31,SDP,18.1,71,6.4,0.5,13.0,1.5,18.3%,1.4%,16.9%,.286,1.15,.315,65.5%,4.03,3.80
21,2018-05-31,LAD,16.1,71,10.5,2.2,4.8,0.0,26.8%,5.6%,21.1%,.262,1.29,.370,78.3%,1.94,3.76
22,2018-05-31,CLE,16.0,67,8.4,2.8,3.0,2.3,22.4%,7.5%,14.9%,.274,1.38,.302,79.3%,5.47,3.67
23,2018-05-31,ATL,16.2,74,10.8,3.2,3.3,1.1,27.0%,8.1%,18.9%,.284,1.50,.378,77.6%,3.58,3.51
24,2018-05-31,TEX,12.2,46,6.4,0.7,9.0,0.0,19.6%,2.2%,17.4%,.209,0.79,.257,81.8%,2.21,3.13
25,2018-05-31,ARI,12.0,48,6.8,2.3,3.0,0.0,18.8%,6.3%,12.5%,.244,1.17,.306,92.9%,2.41,3.10
26,2018-05-31,OAK,16.0,59,9.0,1.1,8.0,1.1,27.1%,3.4%,23.7%,.179,0.75,.210,88.2%,3.35,2.96
27,2018-05-31,PHI,12.1,61,13.1,4.4,3.0,0.7,29.5%,9.8%,19.7%,.315,1.86,.444,60.2%,2.76,2.77
28,2018-05-31,MIL,13.2,55,11.9,3.3,3.6,2.6,32.7%,9.1%,23.6%,.191,1.02,.179,100.0%,5.43,2.71
29,2018-05-31,HOU,15.0,65,12.6,1.8,7.0,1.8,32.3%,4.6%,27.7%,.290,1.40,.395,59.5%,3.56,2.06
0,2018-06-01,TOR,9.1,45,6.8,5.8,1.2,1.9,15.6%,13.3%,2.2%,.316,1.93,.345,74.1%,6.70,6.21
1,2018-06-01,CHW,11.0,55,6.5,3.3,2.0,3.3,14.5%,7.3%,7.3%,.360,2.00,.359,85.4%,7.52,5.65
2,2018-06-01,STL,14.1,70,8.8,5.7,1.6,1.9,20.0%,12.9%,7.1%,.300,1.88,.341,70.2%,5.81,5.63
3,2018-06-01,LAA,12.2,64,7.8,3.6,2.2,0.7,17.2%,7.8%,9.4%,.333,1.89,.400,65.0%,4.11,5.56
4,2018-06-01,PIT,11.1,61,6.4,3.2,2.0,3.2,13.1%,6.6%,6.6%,.375,2.21,.386,49.0%,7.66,5.26
5,2018-06-01,BAL,8.0,36,6.8,4.5,1.5,0.0,16.7%,11.1%,5.6%,.281,1.63,.346,69.2%,3.16,5.23
6,2018-06-01,NYM,22.2,109,7.9,4.8,1.7,1.6,18.4%,11.0%,7.3%,.312,1.81,.347,68.7%,5.41,5.08
7,2018-06-01,CIN,11.0,48,5.7,4.9,1.2,0.8,14.6%,12.5%,2.1%,.262,1.55,.294,83.3%,4.71,5.03
8,2018-06-01,KCR,17.0,77,8.5,4.8,1.8,1.1,20.8%,11.7%,9.1%,.258,1.53,.306,62.0%,4.57,4.99
9,2018-06-01,CHC,12.1,48,5.8,2.9,2.0,0.7,16.7%,8.3%,8.3%,.182,0.97,.200,84.9%,3.89,4.71
10,2018-06-01,MIN,21.1,90,6.3,1.7,3.8,2.1,16.7%,4.4%,12.2%,.274,1.27,.281,90.9%,5.65,4.53
11,2018-06-01,MIA,13.0,63,9.7,6.9,1.4,0.0,22.2%,15.9%,6.3%,.264,1.85,.359,54.2%,3.31,4.46
12,2018-06-01,WSN,7.2,30,9.4,1.2,8.0,0.0,26.7%,3.3%,23.3%,.214,0.91,.300,100.0%,1.86,4.44
13,2018-06-01,NYY,10.1,41,8.7,2.6,3.3,0.9,24.4%,7.3%,17.1%,.184,0.97,.222,93.0%,3.35,4.17
14,2018-06-01,SEA,14.1,68,13.2,6.3,2.1,0.0,30.9%,14.7%,16.2%,.327,1.95,.514,70.0%,2.74,4.13
15,2018-06-01,COL,13.1,53,5.4,2.0,2.7,0.7,15.1%,5.7%,9.4%,.234,1.05,.256,82.2%,4.06,4.08
16,2018-06-01,TBR,20.0,84,9.9,4.0,2.4,1.4,26.2%,10.7%,15.5%,.173,1.10,.200,84.3%,4.26,4.05
17,2018-06-01,CLE,12.2,56,9.9,4.3,2.3,2.1,25.0%,10.7%,14.3%,.286,1.58,.344,77.4%,5.69,4.04
18,2018-06-01,DET,18.0,71,8.0,2.5,3.2,1.5,22.5%,7.0%,15.5%,.242,1.17,.277,77.4%,4.38,3.87
19,2018-06-01,SFG,15.1,73,7.6,1.8,4.3,0.6,17.8%,4.1%,13.7%,.309,1.57,.357,57.5%,2.90,3.78
20,2018-06-01,ARI,10.0,40,4.5,1.8,2.5,0.0,12.5%,5.0%,7.5%,.263,1.20,.303,91.7%,2.76,3.42
21,2018-06-01,OAK,14.0,55,9.0,1.9,4.7,1.3,25.4%,5.5%,20.0%,.216,1.00,.257,90.2%,3.88,3.32
22,2018-06-01,BOS,11.2,50,10.8,3.9,2.8,0.0,28.0%,10.0%,18.0%,.227,1.29,.333,81.3%,2.30,3.29
23,2018-06-01,TEX,13.0,52,6.9,1.4,5.0,0.0,19.2%,3.9%,15.4%,.271,1.15,.333,81.3%,2.31,3.08
24,2018-06-01,LAD,18.1,76,11.8,2.0,6.0,0.0,31.6%,5.3%,26.3%,.243,1.15,.370,73.9%,1.52,2.97
25,2018-06-01,ATL,16.2,73,11.9,2.7,4.4,1.1,30.1%,6.9%,23.3%,.284,1.44,.395,76.6%,3.16,2.89
26,2018-06-01,SDP,14.1,56,8.8,0.6,14.0,1.3,25.0%,1.8%,23.2%,.291,1.19,.359,84.5%,3.23,2.68
27,2018-06-01,MIL,11.0,44,12.3,3.3,3.8,1.6,34.1%,9.1%,25.0%,.189,1.00,.217,97.6%,3.89,2.58
28,2018-06-01,PHI,10.1,48,12.2,2.6,4.7,0.0,29.2%,6.3%,22.9%,.295,1.55,.419,56.3%,1.32,2.28
29,2018-06-01,HOU,12.0,49,12.8,2.3,5.7,0.8,34.7%,6.1%,28.6%,.239,1.17,.357,79.4%,2.16,2.04
