,Date,Rot,VH,Team,Pitcher,Final,Open,Close,RL,Open OU,Unnamed: 19,Close OU,Unnamed: 21,hand,qp,concat,F5,game_id
162,2018-04-11,952,H,WAS,ACOLE-R,3,-145,-123.0,-1.5(+169),8.5,-105,9.0,-115,,,411952ACOLE-R,1,Game 163
163,2018-04-11,954,H,STL,AWAINWRIGHT-R,2,-165,-141.0,-1.5(+144),8.5,-110,9.5,-112,R,Adam Wainwright,411954AWAINWRIGHT-R,0,Game 164
164,2018-04-11,956,H,COL,GMARQUEZ-R,6,-177,-150.0,-1.5(+125),11.0,-105,11.5,-105,R,German Marquez,411956GMARQUEZ-R,5,Game 165
165,2018-04-11,958,H,SFO,ASUAREZ-L,3,-109,100.0,+1.5(-164),7.0,100,7.5,-117,L,Andrew Suarez,411958ASUAREZ-L,3,Game 166
166,2018-04-11,960,H,PHI,NPIVETTA-R,4,-112,-107.0,-1.5(+180),8.0,100,8.0,-119,R,Nick Pivetta,411960NPIVETTA-R,3,Game 167
167,2018-04-11,962,H,MIA,JGARCIA-L,1,139,114.0,+1.5(-145),8.5,-110,8.5,-105,L,Jaime Garcia,411962JGARCIA-L,1,Game 168
168,2018-04-11,964,H,CUB,JLESTER-L,13,-203,-160.0,-1.5(+135),8.5,-115,8.0,-110,L,Jon Lester,411964JLESTER-L,4,Game 169
169,2018-04-11,966,H,MIN,KGIBSON-R,9,147,140.0,+1.5(-115),8.0,100,8.0,-119,R,Kyle Gibson,411966KGIBSON-R,8,Game 170
170,2018-04-11,968,H,CWS,JSHIELDS-R,2,-119,110.0,+1.5(-150),8.5,-101,9.0,-126,R,James Shields,411968JSHIELDS-R,0,Game 171
171,2018-04-11,970,H,KAN,DDUFFY-L,2,120,125.0,+1.5(-135),7.5,100,8.5,-103,L,Danny Duffy,411970DDUFFY-L,2,Game 172
172,2018-04-11,972,H,CLE,CCARRASCO-R,5,-290,-300.0,-1.5(-134),8.0,-110,8.0,100,R,Carlos Carrasco,411972CCARRASCO-R,4,Game 173
173,2018-04-11,974,H,BAL,KGAUSMAN-R,5,103,-137.0,-1.5(+151),8.5,100,8.5,-118,R,Kevin Gausman,411974KGAUSMAN-R,4,Game 174
174,2018-04-11,976,H,BOS,DPRICE-L,7,-111,-104.0,+1.5(-171),8.0,-110,8.0,-109,L,David Price,411976DPRICE-L,6,Game 175
175,2018-04-11,978,H,TEX,MMOORE-L,2,-108,105.0,+1.5(-156),10.5,-115,11.0,105,L,Matt Moore,411978MMOORE-L,1,Game 176
176,2018-04-11,980,H,LAD,AWOOD-L,6,-195,-178.0,-1.5(+118),8.0,-115,7.5,-113,L,Alex Wood,411980AWOOD-L,2,Game 177
177,2018-04-12,902,H,CUB,KHENDRICKS-R,1,-165,-175.0,-1.5(+120),8.0,100,8.5,-110,R,Kyle Hendricks,412902KHENDRICKS-R,1,Game 178
178,2018-04-12,904,H,CIN,SROMANO-R,4,115,131.0,+1.5(-125),9.0,-110,9.5,-115,R,Sal Romano,412904SROMANO-R,4,Game 179
179,2018-04-12,906,H,WAS,GGONZALEZ-L,1,-175,-185.0,-1.5(+110),8.0,-101,9.0,-101,L,Gio Gonzalez,412906GGONZALEZ-L,1,Game 180
180,2018-04-12,908,H,SDG,BMITCHELL-R,0,110,124.0,+1.5(-131),8.0,-101,8.5,-122,R,Bryan Mitchell,412908BMITCHELL-R,0,Game 181
181,2018-04-12,910,H,CLE,TBAUER-R,9,-175,-225.0,-1.5(-110),7.5,-110,8.5,-112,R,Trevor Bauer,412910TBAUER-R,9,Game 182
182,2018-04-12,912,H,BOS,RPORCELLO-R,6,-130,104.0,+1.5(-161),9.0,-120,9.0,105,R,Rick Porcello,412912RPORCELLO-R,6,Game 183
183,2018-04-12,914,H,MIN,JBERRIOS-R,4,-175,-245.0,-1.5(-115),8.5,-110,8.5,100,R,Jose Berrios,412914JBERRIOS-R,2,Game 184
184,2018-04-12,916,H,KAN,IKENNEDY-R,1,110,137.0,+1.5(-120),9.0,-105,10.0,-111,R,Ian Kennedy,412916IKENNEDY-R,0,Game 185
185,2018-04-13,952,H,CUB,YDARVISH-R,0,-205,-196.0,-1.5(+102),7.5,-125,7.5,-108,R,Yu Darvish,413952YDARVISH-R,0,Game 186
186,2018-04-13,954,H,CIN,TMAHLE-R,3,135,150.0,+1.5(-110),8.5,-101,9.5,-110,R,Tyler Mahle,413954TMAHLE-R,0,Game 187
187,2018-04-13,956,H,WAS,TROARK-R,1,-180,-177.0,-1.5(+110),9.0,-101,8.5,-105,R,Tanner Roark,413956TROARK-R,1,Game 188
188,2018-04-13,958,H,NYM,SMATZ-L,6,-125,-106.0,-1.5(+180),8.5,-115,8.5,-112,L,Steven Matz,413958SMATZ-L,6,Game 189
189,2018-04-13,960,H,MIA,DPETERS-L,7,135,114.0,+1.5(-145),9.0,-115,8.0,-111,L,Dillon Peters,413960DPETERS-L,4,Game 190
190,2018-04-13,962,H,SDG,TROSS-R,5,-105,116.0,+1.5(-144),8.0,-115,8.5,-115,R,Tyson Ross,413962TROSS-R,2,Game 191
191,2018-04-13,964,H,LAD,KMAEDA-R,7,-115,-142.0,-1.5(+148),7.0,-101,6.5,100,R,Kenta Maeda,413964KMAEDA-R,1,Game 192
192,2018-04-13,966,H,DET,MFIERS-R,6,160,162.0,+1.5(+105),9.0,100,9.0,-120,R,Mike Fiers,413966MFIERS-R,1,Game 193
193,2018-04-13,968,H,CLE,MCLEVINGER-R,4,-155,-146.0,-1.5(+135),8.0,-110,8.5,-113,R,Mike Clevinger,413968MCLEVINGER-R,4,Game 194
194,2018-04-13,970,H,BOS,ERODRIGUEZ-L,7,-185,-251.0,-1.5(-134),9.5,-101,9.5,-102,L,Eduardo Rodriguez,413970ERODRIGUEZ-L,6,Game 195
195,2018-04-13,974,H,HOU,GCOLE-R,3,-230,-260.0,-1.5(-135),8.0,-110,8.5,-114,R,Gerrit Cole,413974GCOLE-R,2,Game 196
196,2018-04-13,976,H,KAN,JHAMMEL-R,4,109,150.0,+1.5(-103),9.0,-105,10.0,-119,R,Jason Hammel,413976JHAMMEL-R,4,Game 197
197,2018-04-13,978,H,SEA,MLEAKE-R,7,-120,114.0,+1.5(-145),8.0,-110,8.0,-119,R,Mike Leake,413978MLEAKE-R,2,Game 198
198,2018-04-13,980,H,TAM,JFARIA-R,1,105,-114.0,-1.5(+179),8.5,-119,8.0,-108,R,Jake Faria,413980JFARIA-R,1,Game 199
199,2018-04-14,902,H,WAS,MSCHERZER-R,6,-210,-184.0,-1.5(+112),7.0,100,7.5,-119,R,Max Scherzer,414902MSCHERZER-R,1,Game 200
200,2018-04-14,904,H,CIN,BFINNEGAN-L,1,120,111.0,+1.5(-150),9.5,-110,9.5,-126,L,Brandon Finnegan,414904BFINNEGAN-L,1,Game 201
201,2018-04-14,906,H,CUB,JQUINTANA-L,14,-175,-178.0,-1.5(+130),7.0,-101,6.5,-118,L,Jose Quintana,414906JQUINTANA-L,2,Game 202
202,2018-04-14,908,H,MIA,TRICHARDS-R,0,155,175.0,+1.5(+102),7.5,-110,7.5,-103,R,Trevor Richards,414908TRICHARDS-R,0,Game 203
203,2018-04-14,910,H,NYM,MHARVEY-R,1,-135,-105.0,-1.5(+180),8.0,-110,8.0,-101,R,Matt Harvey,414910MHARVEY-R,0,Game 204
204,2018-04-14,912,H,SDG,CRICHARD-L,5,105,-108.0,-1.5(+184),8.0,-110,8.5,-115,L,Clayton Richard,414912CRICHARD-L,3,Game 205
205,2018-04-14,914,H,LAD,RHILL-L,1,-150,-180.0,-1.5(+115),7.0,100,7.5,-112,L,Rich Hill,414914RHILL-L,1,Game 206
206,2018-04-14,916,H,BOS,HVELAZQUEZ-R,10,-165,-155.0,-1.5(+125),9.5,-110,9.0,-120,,,414916HVELAZQUEZ-R,8,Game 207
207,2018-04-14,924,H,HOU,CMORTON-R,5,-210,-240.0,-1.5(-122),8.5,100,8.5,-105,R,Charlie Morton,414924CMORTON-R,5,Game 208
208,2018-04-14,926,H,KAN,JJUNIS-R,3,130,143.0,+1.5(-115),8.5,-110,7.5,-110,R,Jakob Junis,414926JJUNIS-R,1,Game 209
209,2018-04-14,928,H,SEA,MGONZALES-L,10,-130,-109.0,-1.5(+176),8.5,-110,9.0,-124,L,Marco Gonzales,414928MGONZALES-L,8,Game 210
210,2018-04-14,930,H,TAM,CARCHER-R,4,-121,-142.0,-1.5(+166),7.5,-125,7.0,100,R,Chris Archer,414930CARCHER-R,2,Game 211
211,2018-04-15,952,H,CIN,HBAILEY-R,2,140,165.0,+1.5(+100),9.0,-120,8.5,-110,R,Homer Bailey,415952HBAILEY-R,0,Game 212
212,2018-04-15,954,H,MIA,JURENA-R,3,125,124.0,+1.5(-136),8.5,-110,8.5,-115,R,Jose Urena,415954JURENA-R,1,Game 213
213,2018-04-15,956,H,NYM,NSYNDERGAARD-R,3,-200,-207.0,-1.5(-102),7.5,-126,7.0,-130,R,Noah Syndergaard,415956NSYNDERGAARD-R,1,Game 214
214,2018-04-15,958,H,WAS,SSTRASBURG-R,5,-200,-205.0,-1.5(+105),7.5,-119,7.0,-101,R,Stephen Strasburg,415958SSTRASBURG-R,3,Game 215
215,2018-04-15,962,H,LAD,CKERSHAW-L,7,-210,-210.0,-1.5(+110),7.0,-120,6.5,-112,L,Clayton Kershaw,415962CKERSHAW-L,7,Game 216
216,2018-04-15,964,H,SDG,JLUCCHESI-L,10,-115,-135.0,-1.5(+163),8.0,-110,8.0,100,L,Joey Lucchesi,415964JLUCCHESI-L,6,Game 217
217,2018-04-15,966,H,BOS,CSALE-L,3,-220,-225.0,-1.5(-105),7.0,-110,6.5,-113,L,Chris Sale,415966CSALE-L,1,Game 218
218,2018-04-15,976,H,SEA,FHERNANDEZ-R,1,-115,104.0,+1.5(-164),8.5,-120,8.5,-120,R,Felix Hernandez,415976FHERNANDEZ-R,1,Game 219
219,2018-04-15,978,H,HOU,JVERLANDER-R,1,-330,-338.0,-1.5(-155),8.5,-115,8.0,-105,R,Justin Verlander,415978JVERLANDER-R,0,Game 220
220,2018-04-15,980,H,TAM,RYARBROUGH-L,4,-120,-138.0,-1.5(+151),8.0,-110,8.0,-105,,,415980RYARBROUGH-L,3,Game 221
221,2018-04-16,902,H,PIT,SBRAULT-L,2,-125,-127.0,-1.5(+167),8.5,-115,8.0,-106,L,Steven Brault,416902SBRAULT-L,1,Game 222
222,2018-04-16,904,H,NYM,JDEGROM-R,6,-165,-171.0,-1.5(+121),8.0,-119,7.5,-109,R,Jacob deGrom,416904JDEGROM-R,2,Game 223
223,2018-04-16,906,H,ATL,JTEHERAN-R,2,115,107.0,+1.5(-155),8.0,-105,8.5,-109,R,Julio Teheran,416906JTEHERAN-R,2,Game 224
224,2018-04-16,908,H,MIL,BSUTER-L,4,-150,-117.0,-1.5(+170),8.5,-119,8.0,-108,L,Brent Suter,416908BSUTER-L,0,Game 225
225,2018-04-16,912,H,SDG,RERLIN-L,3,125,128.0,+1.5(-132),8.0,-120,7.5,-120,L,Robbie Erlin,416912RERLIN-L,2,Game 226
226,2018-04-16,918,H,TAM,BSNELL-L,8,-155,-168.0,-1.5(+114),8.5,-119,7.5,-109,L,Blake Snell,416918BSNELL-L,8,Game 227
227,2018-04-16,920,H,OAK,DMENGDEN-R,8,-115,-155.0,-1.5(+135),8.5,-119,8.5,-119,R,Daniel Mengden,416920DMENGDEN-R,2,Game 228
228,2018-04-16,922,H,SEA,JPAXTON-L,2,115,-102.0,+1.5(-170),8.0,-110,7.0,100,L,James Paxton,416922JPAXTON-L,1,Game 229
229,2018-04-16,924,H,NYY,LSEVERINO-R,12,-350,-342.0,-1.5(-165),8.0,100,8.5,-114,R,Luis Severino,416924LSEVERINO-R,11,Game 230
230,2018-04-17,952,H,PIT,TWILLIAMS-R,0,-140,-131.0,-1.5(+148),7.5,-105,8.0,-120,R,Trevor Williams,417952TWILLIAMS-R,0,Game 231
231,2018-04-17,954,H,NYM,ZWHEELER-R,2,-119,103.0,+1.5(-165),7.5,-110,7.5,-130,R,Zack Wheeler,417954ZWHEELER-R,2,Game 232
232,2018-04-17,956,H,ATL,MFOLTYNEWICZ-R,1,-111,-109.0,-1.5(+180),8.5,-105,8.5,-110,R,Mike Foltynewicz,417956MFOLTYNEWICZ-R,1,Game 233
233,2018-04-17,958,H,MIL,JGUERRA-R,2,-175,-149.0,-1.5(+135),8.5,-110,9.0,-110,R,Junior Guerra,417958JGUERRA-R,0,Game 234
234,2018-04-17,960,H,CUB,TCHATWOOD-R,3,-130,-128.0,-1.5(+151),7.5,-115,8.0,105,R,Tyler Chatwood,417960TCHATWOOD-R,1,Game 235
235,2018-04-17,962,H,ARI,PCORBIN-L,1,-130,-150.0,-1.5(+148),8.5,-120,8.0,-117,L,Patrick Corbin,417962PCORBIN-L,0,Game 236
236,2018-04-17,964,H,SDG,BMITCHELL-R,3,150,201.0,+1.5(+115),8.0,-110,7.5,-110,R,Bryan Mitchell,417964BMITCHELL-R,0,Game 237
237,2018-04-17,966,H,DET,FLIRIANO-L,4,101,100.0,+1.5(-160),8.0,-110,9.0,-115,L,Francisco Liriano,417966FLIRIANO-L,3,Game 238
238,2018-04-17,968,H,TOR,JBIAGINI-R,5,-195,-153.0,-1.5(+125),8.5,-105,9.0,-125,,,417968JBIAGINI-R,0,Game 239
239,2018-04-17,970,H,MIN,JODORIZZI-R,1,180,175.0,+1.5(+100),7.0,118,8.0,-110,R,Jake Odorizzi,417970JODORIZZI-R,0,Game 240
240,2018-04-17,972,H,TAM,YCHIRINOS-R,2,-165,-146.0,-1.5(+135),8.0,100,8.5,-120,R,Yonny Chirinos,417972YCHIRINOS-R,1,Game 241
241,2018-04-17,974,H,OAK,TCAHILL-R,10,-140,-187.0,-1.5(+110),9.0,100,8.5,-105,R,Trevor Cahill,417974TCAHILL-R,8,Game 242
242,2018-04-17,976,H,LAA,SOHTANI-R,1,-140,-166.0,-1.5(+130),7.5,-119,8.0,-125,R,Shohei Ohtani,417976SOHTANI-R,1,Game 243
243,2018-04-17,978,H,SEA,AMIRANDA-L,1,150,177.0,+1.5(+105),8.5,-110,8.0,-105,,,417978AMIRANDA-L,1,Game 244
244,2018-04-17,980,H,NYY,MTANAKA-R,1,-275,-345.0,-1.5(-170),8.5,-110,9.0,100,R,Masahiro Tanaka,417980MTANAKA-R,0,Game 245
245,2018-04-17,982,H,TOR,JGARCIA-L,11,-210,-215.0,-1.5(-119),9.0,-110,9.0,-105,L,Jaime Garcia,417982JGARCIA-L,5,Game 246
246,2018-04-18,902,H,PIT,CKUHL-R,10,-122,-123.0,-1.5(+170),8.5,-115,7.5,-111,R,Chad Kuhl,418902CKUHL-R,6,Game 247
247,2018-04-18,904,H,MIL,ZDAVIES-R,2,-155,-139.0,-1.5(+158),8.5,-110,9.0,-102,R,Zach Davies,418904ZDAVIES-R,2,Game 248
248,2018-04-18,908,H,NYM,SMATZ-L,11,102,-109.0,-1.5(+184),8.0,-110,8.0,-120,L,Steven Matz,418908SMATZ-L,2,Game 249
249,2018-04-18,910,H,ATL,BMCCARTHY-R,7,-117,-123.0,-1.5(+170),8.5,-120,9.0,-110,R,Brandon McCarthy,418910BMCCARTHY-R,3,Game 250
250,2018-04-18,912,H,ARI,RRAY-L,3,-156,-167.0,-1.5(+126),8.5,-115,8.0,100,L,Robbie Ray,418912RRAY-L,0,Game 251
251,2018-04-18,914,H,SDG,LPERDOMO-R,4,143,145.0,+1.5(-114),8.0,-115,7.0,-101,R,Luis Perdomo,418914LPERDOMO-R,4,Game 252
252,2018-04-18,916,H,TAM,JFARIA-R,4,-124,117.0,+1.5(-150),7.5,100,8.0,-119,R,Jake Faria,418916JFARIA-R,0,Game 253
253,2018-04-18,918,H,OAK,ATRIGGS-R,12,-210,-205.0,-1.5(-119),8.5,100,9.0,-108,R,Andrew Triggs,418918ATRIGGS-R,8,Game 254
254,2018-04-18,920,H,TOR,JHAPP-L,15,-184,-197.0,-1.5(-105),8.5,-105,8.0,-105,L,J.A. Happ,418920JHAPP-L,6,Game 255
255,2018-04-18,922,H,DET,MBOYD-L,6,104,111.0,+1.5(-149),9.0,-120,8.5,-122,L,Matthew Boyd,418922MBOYD-L,1,Game 256
256,2018-04-18,924,H,MIN,JBERRIOS-R,2,119,106.0,+1.5(-156),7.5,100,8.0,-111,R,Jose Berrios,418924JBERRIOS-R,0,Game 257
257,2018-04-18,926,H,LAA,TSKAGGS-L,0,-124,-101.0,+1.5(-166),8.5,-110,8.0,-116,L,Tyler Skaggs,418926TSKAGGS-L,0,Game 258
258,2018-04-18,928,H,SEA,MLEAKE-R,1,146,160.0,+1.5(-103),8.0,-115,7.5,-125,R,Mike Leake,418928MLEAKE-R,1,Game 259
259,2018-04-19,952,H,PHI,JARRIETA-R,7,-110,107.0,+1.5(-163),7.5,-110,7.0,-118,R,Jake Arrieta,419952JARRIETA-R,7,Game 260
260,2018-04-19,954,H,ATL,MWISLER-R,12,-103,-105.0,+1.5(-169),9.0,-119,9.5,-112,,,419954MWISLER-R,6,Game 261
261,2018-04-19,956,H,MIL,CANDERSON-R,12,-220,-187.0,-1.5(-103),8.5,-101,9.0,-105,R,Chase Anderson,419956CANDERSON-R,5,Game 262
262,2018-04-19,958,H,ARI,ZGREINKE-R,3,-165,-173.0,-1.5(+120),8.5,-110,8.5,-110,R,Zack Greinke,419958ZGREINKE-R,1,Game 263
263,2018-04-19,960,H,DET,JZIMMERMANN-R,13,109,101.0,+1.5(-160),9.0,-110,9.0,-110,R,Jordan Zimmermann,419960JZIMMERMANN-R,12,Game 264
264,2018-04-19,962,H,SEA,MGONZALES-L,2,165,165.0,+1.5(+105),8.5,-105,8.5,-126,L,Marco Gonzales,419962MGONZALES-L,0,Game 265
265,2018-04-19,964,H,NYY,CSABATHIA-L,4,-140,-160.0,-1.5(+125),9.0,-110,9.0,-110,L,CC Sabathia,419964CSABATHIA-L,3,Game 266
266,2018-04-19,966,H,LAA,NTROPEANO-R,2,102,101.0,+1.5(-165),8.5,-105,8.5,-119,R,Nick Tropeano,419966NTROPEANO-R,2,Game 267
267,2018-04-19,968,H,CUB,JLESTER-L,8,101,-123.0,-1.5(+188),7.0,-110,7.0,-105,L,Jon Lester,419968JLESTER-L,8,Game 268
268,2018-04-20,902,H,PHI,BLIVELY-R,2,-115,-106.0,-1.5(+179),8.5,-105,8.0,100,R,Ben Lively,420902BLIVELY-R,0,Game 269
269,2018-04-20,904,H,ATL,SNEWCOMB-L,3,140,125.0,+1.5(-129),8.0,-119,7.5,-106,L,Sean Newcomb,420904SNEWCOMB-L,2,Game 270
270,2018-04-20,906,H,MIL,JCHACIN-R,8,-165,-163.0,-1.5(+126),9.0,-105,9.0,-119,R,Jhoulys Chacin,420906JCHACIN-R,6,Game 271
271,2018-04-20,908,H,STL,MWACHA-R,4,-185,-215.0,-1.5(-106),8.0,100,8.5,-110,R,Michael Wacha,420908MWACHA-R,4,Game 272
272,2018-04-20,910,H,COL,JGRAY-R,5,105,-102.0,-1.5(+172),10.5,-110,9.5,-115,R,Jon Gray,420910JGRAY-R,3,Game 273
273,2018-04-20,912,H,ARI,MKOCH-R,1,-160,-111.0,-1.5(+170),9.0,-101,8.5,-115,R,Matt Koch,420912MKOCH-R,0,Game 274
274,2018-04-20,914,H,LAD,CKERSHAW-L,2,-130,-151.0,-1.5(+163),6.0,-110,5.5,-105,L,Clayton Kershaw,420914CKERSHAW-L,0,Game 275
275,2018-04-20,916,H,NYY,SGRAY-R,5,-194,-193.0,-1.5(+103),9.0,-115,8.5,-110,R,Sonny Gray,420916SGRAY-R,5,Game 276
276,2018-04-20,918,H,BAL,DBUNDY-R,3,110,113.0,+1.5(-149),8.0,-101,7.5,-105,R,Dylan Bundy,420918DBUNDY-R,3,Game 277
277,2018-04-20,920,H,DET,DNORRIS-L,2,-105,-106.0,+1.5(-176),9.0,-110,8.0,-110,L,Daniel Norris,420920DNORRIS-L,1,Game 278
278,2018-04-20,922,H,TAM,CARCHER-R,8,-119,-135.0,-1.5(+158),7.5,-105,8.0,-119,R,Chris Archer,420922CARCHER-R,3,Game 279
279,2018-04-20,924,H,TEX,MMINOR-L,2,-109,-130.0,-1.5(+160),9.0,100,9.5,-104,L,Mike Minor,420924MMINOR-L,0,Game 280
280,2018-04-20,926,H,CWS,JSHIELDS-R,0,230,231.0,+1.5(+140),8.0,100,8.5,103,R,James Shields,420926JSHIELDS-R,0,Game 281
281,2018-04-20,928,H,OAK,KGRAVEMAN-R,3,130,119.0,+1.5(-148),9.0,-120,8.5,104,R,Kendall Graveman,420928KGRAVEMAN-R,3,Game 282
282,2018-04-20,930,H,LAA,AHEANEY-L,1,-140,-155.0,-1.5(+126),9.0,-120,8.5,-110,L,Andrew Heaney,420930AHEANEY-L,0,Game 283
283,2018-04-20,932,H,DET,MFULMER-R,3,-130,-129.0,-1.5(+148),8.0,-110,9.0,-125,R,Michael Fulmer,420932MFULMER-R,2,Game 284
284,2018-04-21,952,H,STL,CMARTINEZ-R,4,-220,-223.0,-1.5(+100),8.0,-119,8.5,-110,R,Carlos Martinez,421952CMARTINEZ-R,2,Game 285
285,2018-04-21,954,H,PHI,ANOLA-R,6,-180,-176.0,-1.5(+117),8.0,-119,8.0,-110,R,Aaron Nola,421954ANOLA-R,0,Game 286
286,2018-04-21,956,H,MIL,BSUTER-L,6,-170,-195.0,-1.5(+101),9.0,-110,9.0,-110,L,Brent Suter,421956BSUTER-L,4,Game 287
287,2018-04-21,958,H,ATL,JTEHERAN-R,4,120,143.0,+1.5(-121),8.0,-119,8.5,-115,R,Julio Teheran,421958JTEHERAN-R,0,Game 288
288,2018-04-21,960,H,COL,TANDERSON-L,5,109,114.0,+1.5(-140),10.5,-119,9.5,-125,L,Tyler Anderson,421960TANDERSON-L,5,Game 289
289,2018-04-21,962,H,ARI,ZGODLEY-R,6,-210,-170.0,-1.5(+119),8.5,-119,8.0,-119,R,Zack Godley,421962ZGODLEY-R,3,Game 290
290,2018-04-21,964,H,LAD,HRYU-L,4,105,-101.0,+1.5(-166),7.0,100,7.5,-115,L,Hyun-Jin Ryu,421964HRYU-L,1,Game 291
291,2018-04-21,966,H,NYY,JMONTGOMERY-L,9,-155,-161.0,-1.5(+120),9.0,100,8.5,-105,L,Jordan Montgomery,421966JMONTGOMERY-L,2,Game 292
292,2018-04-21,968,H,DET,MFIERS-R,12,-111,-109.0,-1.5(+176),8.5,-110,8.5,-113,R,Mike Fiers,421968MFIERS-R,6,Game 293
293,2018-04-21,970,H,BAL,CTILLMAN-R,0,150,180.0,+1.5(+120),9.0,-101,9.5,-110,R,Chris Tillman,421970CTILLMAN-R,0,Game 294
294,2018-04-21,972,H,TAM,BSNELL-L,10,-109,-121.0,-1.5(+172),8.0,-119,7.5,-105,L,Blake Snell,421972BSNELL-L,2,Game 295
295,2018-04-21,974,H,CWS,LGIOLITO-R,1,225,194.0,+1.5(+119),8.5,-115,9.0,-104,R,Lucas Giolito,421974LGIOLITO-R,1,Game 296
296,2018-04-21,976,H,TEX,BCOLON-R,7,125,156.0,+1.5(-101),9.0,-101,8.5,-104,R,Bartolo Colon,421976BCOLON-R,5,Game 297
297,2018-04-21,978,H,OAK,SMANAEA-L,3,135,155.0,+1.5(-103),7.0,-120,7.5,-125,L,Sean Manaea,421978SMANAEA-L,3,Game 298
298,2018-04-21,980,H,LAA,GRICHARDS-R,4,-199,-232.0,-1.5(-119),8.5,-115,9.5,-120,R,Garrett Richards,421980GRICHARDS-R,2,Game 299
299,2018-04-22,902,H,PHI,NPIVETTA-R,3,-125,-166.0,-1.5(+130),8.0,-101,8.5,-115,R,Nick Pivetta,422902NPIVETTA-R,2,Game 300
300,2018-04-22,906,H,MIL,JGUERRA-R,4,-210,-190.0,-1.5(-101),9.0,-110,9.0,-115,R,Junior Guerra,422906JGUERRA-R,2,Game 301
301,2018-04-22,908,H,STL,MMIKOLAS-R,9,-155,-150.0,-1.5(+140),8.5,-119,7.5,-115,R,Miles Mikolas,422908MMIKOLAS-R,3,Game 302
302,2018-04-22,910,H,COL,GMARQUEZ-R,7,105,104.0,+1.5(-154),10.5,100,10.5,-105,R,German Marquez,422910GMARQUEZ-R,4,Game 303
303,2018-04-22,912,H,ARI,PCORBIN-L,4,-200,-149.0,-1.5(+159),8.0,-119,7.0,-110,L,Patrick Corbin,422912PCORBIN-L,4,Game 304
304,2018-04-22,914,H,LAD,AWOOD-L,4,-175,-210.0,-1.5(-112),8.0,-110,8.0,-105,L,Alex Wood,422914AWOOD-L,0,Game 305
305,2018-04-22,916,H,NYY,LSEVERINO-R,5,-240,-256.0,-1.5(-130),8.5,-110,8.5,-119,R,Luis Severino,422916LSEVERINO-R,3,Game 306
306,2018-04-22,918,H,BAL,ACASHNER-R,3,205,235.0,+1.5(+136),7.5,-120,7.5,100,R,Andrew Cashner,422918ACASHNER-R,3,Game 307
307,2018-04-22,920,H,DET,FLIRIANO-L,5,-160,-183.0,-1.5(+101),8.5,-101,9.0,-105,L,Francisco Liriano,422920FLIRIANO-L,2,Game 308
308,2018-04-22,922,H,TAM,YCHIRINOS-R,8,-130,-119.0,-1.5(+163),8.5,-110,9.0,-124,R,Yonny Chirinos,422922YCHIRINOS-R,2,Game 309
309,2018-04-22,924,H,CWS,RLOPEZ-R,1,175,170.0,+1.5(+105),8.5,-119,8.0,-110,R,Reynaldo Lopez,422924RLOPEZ-R,1,Game 310
310,2018-04-22,926,H,TEX,MPEREZ-L,7,115,105.0,+1.5(-147),10.5,-110,10.0,-115,L,Martin Perez,422926MPEREZ-L,5,Game 311
311,2018-04-22,928,H,OAK,DMENGDEN-R,4,140,114.0,+1.5(-135),8.5,-110,8.5,-112,R,Daniel Mengden,422928DMENGDEN-R,1,Game 312
312,2018-04-22,930,H,LAA,JBARRIA-R,2,105,-113.0,-1.5(+180),8.5,-106,9.0,-115,R,Jaime Barria,422930JBARRIA-R,0,Game 313
313,2018-04-23,952,H,CIN,SROMANO-R,10,120,108.0,+1.5(-155),9.0,-110,8.5,-107,R,Sal Romano,423952SROMANO-R,2,Game 314
314,2018-04-23,954,H,COL,CBETTIS-R,5,-185,-199.0,-1.5(-121),11.0,-115,12.0,-119,R,Chad Bettis,423954CBETTIS-R,5,Game 315
315,2018-04-23,956,H,LAD,WBUEHLER-R,2,-205,-245.0,-1.5(-117),8.0,-105,8.0,-119,R,Walker Buehler,423956WBUEHLER-R,1,Game 316
316,2018-04-23,958,H,SFO,CSTRATTON-R,4,110,101.0,+1.5(-165),7.5,-110,8.0,-110,R,Chris Stratton,423958CSTRATTON-R,2,Game 317
317,2018-04-23,960,H,NYY,MTANAKA-R,14,-185,-200.0,-1.5(-110),9.0,-110,8.5,100,R,Masahiro Tanaka,423960MTANAKA-R,5,Game 318
318,2018-04-23,962,H,BAL,KGAUSMAN-R,1,205,165.0,+1.5(+103),8.0,100,8.0,-112,R,Kevin Gausman,423962KGAUSMAN-R,1,Game 319
319,2018-04-23,964,H,TEX,MMOORE-L,4,110,109.0,+1.5(-145),10.0,-110,10.0,-101,L,Matt Moore,423964MMOORE-L,3,Game 320
320,2018-04-23,966,H,HOU,GCOLE-R,0,-185,-203.0,-1.5(-110),8.5,-120,8.5,102,R,Gerrit Cole,423966GCOLE-R,0,Game 321
321,2018-04-23,968,H,CWS,CFULMER-R,10,145,135.0,+1.5(-123),9.0,100,9.5,-110,R,Carson Fulmer,423968CFULMER-R,9,Game 322
322,2018-04-24,902,H,CIN,TMAHLE-R,9,125,-101.0,+1.5(-170),8.5,-101,8.5,-115,R,Tyler Mahle,424902TMAHLE-R,5,Game 323
323,2018-04-24,904,H,PHI,VVELASQUEZ-R,4,-108,-107.0,-1.5(+188),8.0,-110,7.5,-125,R,Vince Velasquez,424904VVELASQUEZ-R,3,Game 324
