,Date,Tm,IP,TBF,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,FIP,xFIP
8,2018-05-08,CHW,5.0,24,5.4,3.6,1.5,0.0,12.5%,8.3%,4.2%,.409,2.20,.474,45.5%,3.16,5.14
9,2018-05-08,ARI,6.1,26,9.9,4.3,2.3,1.4,26.9%,11.5%,15.4%,.143,0.95,.143,100.0%,4.90,4.93
10,2018-05-08,LAD,8.0,30,6.8,3.4,2.0,1.1,20.0%,10.0%,10.0%,.185,1.00,.200,75.8%,4.41,4.85
11,2018-05-08,SFG,3.0,12,9.0,3.0,3.0,3.0,25.0%,8.3%,16.7%,.200,1.00,.167,100.0%,7.49,4.81
12,2018-05-08,STL,4.0,17,4.5,0.0,2.0,2.3,11.8%,0.0%,11.8%,.375,1.50,.357,65.2%,5.41,4.64
13,2018-05-08,CIN,3.1,15,10.8,8.1,1.3,0.0,26.7%,20.0%,6.7%,.250,1.80,.375,100.0%,3.46,4.45
14,2018-05-08,ATL,3.0,12,6.0,6.0,1.0,0.0,16.7%,16.7%,0.0%,.300,1.67,.375,100.0%,3.83,4.38
15,2018-05-08,BAL,9.0,41,6.0,1.0,6.0,1.0,14.6%,2.4%,12.2%,.395,1.78,.424,54.8%,3.61,4.36
16,2018-05-08,MIA,2.2,10,3.4,3.4,1.0,0.0,10.0%,10.0%,0.0%,.111,0.75,.125,50.0%,3.54,4.16
17,2018-05-08,SDP,1.0,6,18.0,9.0,2.0,0.0,33.3%,16.7%,16.7%,.500,3.00,.667,66.7%,2.16,3.81
18,2018-05-08,TOR,4.0,15,6.8,2.3,3.0,0.0,20.0%,6.7%,13.3%,.214,1.00,.273,100.0%,2.41,3.65
19,2018-05-08,CHC,7.0,25,9.0,2.6,3.5,0.0,28.0%,8.0%,20.0%,.091,0.57,.133,100.0%,2.45,3.15
20,2018-05-08,MIL,8.2,31,10.4,1.0,10.0,2.1,32.3%,3.2%,29.0%,.167,0.69,.167,100.0%,4.20,3.11
21,2018-05-08,TBR,2.2,11,13.5,6.7,2.0,0.0,36.4%,18.2%,18.2%,.000,0.75,.000,100.0%,2.41,3.03
22,2018-05-08,NYY,3.0,11,9.0,0.0,3.0,0.0,27.3%,0.0%,27.3%,.200,0.67,.286,100.0%,2.16,2.71
23,2018-05-08,LAA,2.0,9,9.0,4.5,2.0,0.0,22.2%,11.1%,11.1%,.250,1.50,.333,33.3%,2.66,2.66
24,2018-05-08,PIT,7.0,24,10.3,0.0,8.0,1.3,33.3%,0.0%,33.3%,.208,0.71,.267,100.0%,2.73,2.06
25,2018-05-08,MIN,4.0,12,9.0,0.0,4.0,0.0,33.3%,0.0%,33.3%,.000,0.00,.000,100.0%,1.16,1.99
26,2018-05-08,HOU,4.0,12,9.0,0.0,4.0,0.0,33.3%,0.0%,33.3%,.083,0.25,.125,100.0%,1.16,1.99
27,2018-05-08,DET,3.2,17,14.7,2.5,6.0,0.0,35.3%,5.9%,29.4%,.313,1.64,.500,66.7%,0.71,1.61
28,2018-05-08,PHI,2.0,8,22.5,4.5,5.0,4.5,62.5%,12.5%,50.0%,.143,1.00,.000,100.0%,6.16,0.49
0,2018-05-09,WSN,2.0,10,0.0,9.0,0.0,0.0,0.0%,20.0%,-20.0%,.375,2.50,.375,80.0%,6.16,8.64
1,2018-05-09,COL,4.0,21,2.3,9.0,0.3,2.3,4.8%,19.1%,-14.3%,.353,2.50,.333,69.8%,8.91,7.73
2,2018-05-09,SFG,3.1,19,5.4,8.1,0.7,0.0,10.5%,15.8%,-5.3%,.333,2.40,.357,25.0%,4.66,7.14
3,2018-05-09,CHC,3.0,14,6.0,6.0,1.0,6.0,14.3%,14.3%,0.0%,.250,1.67,.125,90.9%,12.49,7.13
4,2018-05-09,ARI,3.0,17,9.0,6.0,1.5,0.0,17.6%,11.8%,5.9%,.385,2.33,.455,37.5%,4.16,6.91
5,2018-05-09,HOU,3.0,9,0.0,0.0,0.0,0.0,0.0%,0.0%,0.0%,.000,0.00,.000,100.0%,3.16,6.46
6,2018-05-09,KCR,1.2,10,0.0,5.4,0.0,0.0,0.0%,10.0%,-10.0%,.444,3.00,.444,60.0%,4.96,5.95
7,2018-05-09,SEA,3.0,18,12.0,6.0,2.0,0.0,22.2%,11.1%,11.1%,.500,3.33,.667,60.0%,2.49,5.25
8,2018-05-09,MIL,4.0,17,2.3,0.0,1.0,2.3,5.9%,0.0%,5.9%,.294,1.25,.267,83.3%,5.91,5.14
9,2018-05-09,PHI,4.0,19,9.0,6.8,1.3,0.0,21.1%,15.8%,5.3%,.333,2.00,.417,62.5%,3.41,4.65
10,2018-05-09,DET,5.0,19,9.0,5.4,1.7,3.6,26.3%,15.8%,10.5%,.214,1.20,.111,100.0%,8.16,4.28
11,2018-05-09,LAD,4.0,17,6.8,4.5,1.5,0.0,17.6%,11.8%,5.9%,.200,1.25,.250,60.0%,3.16,3.99
12,2018-05-09,BOS,2.2,13,10.1,3.4,3.0,3.4,23.1%,7.7%,15.4%,.333,1.88,.375,27.8%,6.91,3.89
13,2018-05-09,NYM,3.0,10,6.0,0.0,2.0,3.0,20.0%,0.0%,20.0%,.100,0.33,.000,100.0%,6.16,3.48
14,2018-05-09,PIT,4.0,16,11.3,2.3,5.0,0.0,31.3%,6.3%,25.0%,.200,1.00,.300,75.0%,1.41,3.48
15,2018-05-09,CIN,4.0,13,6.8,2.3,3.0,0.0,23.1%,7.7%,15.4%,.000,0.25,.000,100.0%,2.41,3.24
16,2018-05-09,MIA,5.0,27,14.4,3.6,4.0,0.0,29.6%,7.4%,22.2%,.400,2.40,.588,66.7%,1.16,3.14
17,2018-05-09,TOR,4.0,15,11.3,2.3,5.0,0.0,33.3%,6.7%,26.7%,.143,0.75,.222,100.0%,1.41,3.06
18,2018-05-09,OAK,2.1,9,3.9,0.0,1.0,0.0,11.1%,0.0%,11.1%,.444,1.71,.500,50.0%,2.30,3.01
19,2018-05-09,BAL,3.0,11,6.0,3.0,2.0,0.0,18.2%,9.1%,9.1%,.200,1.00,.250,100.0%,2.83,2.83
20,2018-05-09,SDP,4.0,14,13.5,2.3,6.0,0.0,42.9%,7.1%,35.7%,.154,0.75,.286,100.0%,0.91,2.56
21,2018-05-09,ATL,3.0,14,15.0,3.0,5.0,0.0,35.7%,7.1%,28.6%,.308,1.67,.500,60.0%,0.83,2.48
22,2018-05-09,TBR,4.0,12,9.0,0.0,4.0,0.0,33.3%,0.0%,33.3%,.000,0.00,.000,100.0%,1.16,2.40
23,2018-05-09,NYY,3.2,18,17.2,7.4,2.3,2.5,38.9%,16.7%,22.2%,.286,1.91,.429,89.3%,5.34,2.25
24,2018-05-09,CHW,1.2,9,16.2,0.0,3.0,5.4,33.3%,0.0%,33.3%,.444,2.40,.600,0.0%,7.36,1.54
25,2018-05-09,LAA,3.2,16,17.2,2.5,7.0,0.0,43.8%,6.3%,37.5%,.214,1.09,.429,100.0%,0.98,1.43
26,2018-05-09,TEX,5.0,22,18.0,3.6,5.0,0.0,45.5%,9.1%,36.4%,.211,1.20,.400,83.3%,0.36,1.35
0,2018-05-10,MIA,3.2,23,2.5,7.4,0.3,4.9,4.3%,13.0%,-8.7%,.450,3.27,.412,54.4%,12.16,7.77
1,2018-05-10,BOS,4.0,20,6.8,9.0,0.8,0.0,15.0%,20.0%,-5.0%,.250,2.00,.308,50.0%,4.66,7.14
2,2018-05-10,MIN,2.2,13,0.0,3.4,0.0,3.4,0.0%,7.7%,-7.7%,.455,2.25,.364,87.0%,9.16,6.76
3,2018-05-10,KCR,4.0,18,4.5,2.3,2.0,0.0,11.1%,5.6%,5.6%,.353,1.75,.400,71.4%,2.91,5.80
4,2018-05-10,LAD,3.0,14,3.0,0.0,1.0,3.0,7.1%,0.0%,7.1%,.308,1.33,.250,76.9%,6.83,5.80
5,2018-05-10,STL,2.1,8,3.9,3.9,1.0,0.0,12.5%,12.5%,0.0%,.000,0.43,.000,100.0%,3.59,5.71
6,2018-05-10,ATL,4.0,16,6.8,4.5,1.5,2.3,18.8%,12.5%,6.3%,.143,1.00,.100,100.0%,6.41,5.64
7,2018-05-10,LAA,3.2,15,12.3,7.4,1.7,2.5,33.3%,20.0%,13.3%,.250,1.64,.333,100.0%,6.43,4.69
8,2018-05-10,TOR,5.2,26,9.5,4.8,2.0,3.2,23.1%,11.5%,11.5%,.304,1.76,.333,100.0%,7.22,4.67
9,2018-05-10,BAL,7.2,29,5.9,2.3,2.5,0.0,17.2%,6.9%,10.3%,.222,1.04,.273,100.0%,2.64,4.36
10,2018-05-10,ARI,4.0,17,0.0,2.3,0.0,0.0,0.0%,5.9%,-5.9%,.333,1.50,.313,83.3%,3.91,4.32
11,2018-05-10,COL,4.1,14,6.2,4.2,1.5,0.0,21.4%,14.3%,7.1%,.000,0.46,.000,100.0%,3.16,3.92
12,2018-05-10,WSN,4.0,17,11.3,4.5,2.5,0.0,29.4%,11.8%,17.6%,.267,1.50,.400,100.0%,2.16,3.40
13,2018-05-10,NYY,5.0,17,10.8,1.8,6.0,1.8,35.3%,5.9%,29.4%,.063,0.40,.000,100.0%,3.96,3.01
14,2018-05-10,SFG,3.2,17,14.7,4.9,3.0,0.0,35.3%,11.8%,23.5%,.267,1.64,.444,83.3%,1.52,2.43
15,2018-05-10,CIN,4.0,12,11.3,0.0,5.0,0.0,41.7%,0.0%,41.7%,.083,0.25,.143,100.0%,0.66,2.31
16,2018-05-10,MIL,3.2,13,14.7,4.9,3.0,0.0,46.2%,15.4%,30.8%,.091,0.82,.200,100.0%,1.52,1.98
17,2018-05-10,PHI,3.0,9,9.0,0.0,3.0,0.0,33.3%,0.0%,33.3%,.000,0.00,.000,100.0%,1.16,1.16
18,2018-05-10,SDP,4.0,14,11.3,0.0,5.0,0.0,35.7%,0.0%,35.7%,.214,0.75,.333,100.0%,0.66,1.07
19,2018-05-10,SEA,2.0,8,18.0,4.5,4.0,0.0,50.0%,12.5%,37.5%,.286,1.50,.667,66.7%,0.66,0.66
0,2018-05-11,CHC,4.0,15,4.5,4.5,1.0,0.0,13.3%,13.3%,0.0%,.154,1.00,.182,100.0%,3.66,6.55
1,2018-05-11,LAD,4.1,18,4.2,6.2,0.7,0.0,11.1%,16.7%,-5.6%,.077,0.92,.083,80.0%,5.01,6.15
2,2018-05-11,PHI,1.2,9,0.0,0.0,0.0,10.8,0.0%,0.0%,0.0%,.444,2.40,.286,83.3%,18.76,6.13
3,2018-05-11,NYY,4.0,21,6.8,4.5,1.5,4.5,14.3%,9.5%,4.8%,.294,1.75,.231,57.7%,10.41,5.98
4,2018-05-11,SDP,6.2,30,4.0,5.4,0.8,1.4,10.0%,13.3%,-3.3%,.240,1.50,.227,81.4%,6.01,5.80
5,2018-05-11,OAK,3.0,14,6.0,6.0,1.0,0.0,14.3%,14.3%,0.0%,.364,2.00,.400,83.3%,3.83,5.48
6,2018-05-11,TEX,3.0,11,9.0,6.0,1.5,0.0,27.3%,18.2%,9.1%,.000,0.67,.000,100.0%,3.16,5.36
7,2018-05-11,KCR,5.1,21,8.4,6.8,1.3,0.0,23.8%,19.1%,4.8%,.118,1.13,.167,100.0%,3.54,5.08
8,2018-05-11,COL,5.0,24,7.2,5.4,1.3,1.8,16.7%,12.5%,4.2%,.333,2.00,.375,69.8%,5.96,5.01
9,2018-05-11,CHW,6.1,35,11.4,4.3,2.7,2.8,22.9%,8.6%,14.3%,.387,2.37,.455,73.8%,6.16,4.92
10,2018-05-11,SFG,4.0,20,9.0,2.3,4.0,4.5,20.0%,5.0%,15.0%,.421,2.25,.462,48.4%,8.41,4.80
11,2018-05-11,BAL,1.2,9,5.4,5.4,1.0,0.0,11.1%,11.1%,0.0%,.500,3.00,.571,60.0%,3.76,4.75
12,2018-05-11,CLE,4.1,20,10.4,4.2,2.5,2.1,25.0%,10.0%,15.0%,.222,1.38,.250,21.7%,5.24,4.52
13,2018-05-11,BOS,2.0,11,18.0,13.5,1.3,4.5,36.4%,27.3%,9.1%,.250,2.50,.333,83.3%,10.16,4.49
14,2018-05-11,STL,4.0,21,9.0,4.5,2.0,2.3,19.1%,9.5%,9.5%,.368,2.25,.429,52.6%,5.91,4.31
15,2018-05-11,ATL,3.0,11,3.0,3.0,1.0,0.0,9.1%,9.1%,0.0%,.300,1.33,.333,100.0%,3.49,4.04
16,2018-05-11,CIN,5.0,21,12.6,1.8,7.0,1.8,33.3%,4.8%,28.6%,.211,1.00,.273,87.0%,4.16,3.87
17,2018-05-11,MIL,7.0,30,9.0,3.9,2.3,1.3,23.3%,10.0%,13.3%,.259,1.43,.316,81.4%,4.30,3.86
18,2018-05-11,MIA,4.0,14,6.8,0.0,3.0,0.0,21.4%,0.0%,21.4%,.143,0.50,.182,100.0%,1.66,3.73
19,2018-05-11,LAA,3.0,13,12.0,3.0,4.0,3.0,30.8%,7.7%,23.1%,.273,1.33,.286,38.5%,5.83,3.70
20,2018-05-11,TOR,7.0,24,10.3,1.3,8.0,0.0,33.3%,4.2%,29.2%,.045,0.29,.071,100.0%,1.73,3.62
21,2018-05-11,PIT,6.0,30,13.5,4.5,3.0,0.0,30.0%,10.0%,20.0%,.308,1.83,.471,83.3%,2.16,3.54
22,2018-05-11,TBR,2.0,8,13.5,0.0,3.0,9.0,37.5%,0.0%,37.5%,.250,1.00,.000,100.0%,13.16,2.64
23,2018-05-11,NYM,4.0,14,11.3,0.0,5.0,0.0,35.7%,0.0%,35.7%,.143,0.50,.222,100.0%,0.66,1.90
24,2018-05-11,MIN,4.1,15,10.4,0.0,5.0,0.0,33.3%,0.0%,33.3%,.133,0.46,.200,100.0%,0.85,1.62
25,2018-05-11,ARI,1.0,3,9.0,0.0,1.0,0.0,33.3%,0.0%,33.3%,.000,0.00,.000,100.0%,1.16,1.16
26,2018-05-11,HOU,3.0,10,12.0,0.0,4.0,0.0,40.0%,0.0%,40.0%,.222,0.67,.333,100.0%,0.49,1.04
27,2018-05-11,WSN,2.0,7,13.5,0.0,3.0,0.0,42.9%,0.0%,42.9%,.143,0.50,.250,100.0%,0.16,0.99
0,2018-05-12,CHW,2.0,13,0.0,22.5,0.0,4.5,0.0%,38.5%,-38.5%,.250,3.50,.143,71.4%,17.16,12.31
1,2018-05-12,MIN,6.0,30,6.0,12.0,0.5,0.0,13.3%,26.7%,-13.3%,.190,2.00,.235,92.3%,6.33,8.53
2,2018-05-12,MIA,3.0,17,9.0,12.0,0.8,3.0,17.6%,23.5%,-5.9%,.385,3.00,.444,52.6%,9.49,8.46
3,2018-05-12,TEX,1.2,9,0.0,0.0,0.0,5.4,0.0%,0.0%,0.0%,.444,2.40,.375,38.5%,10.96,8.12
4,2018-05-12,BAL,6.1,33,5.7,9.9,0.6,0.0,12.1%,21.2%,-9.1%,.280,2.21,.333,60.0%,5.69,7.51
5,2018-05-12,OAK,6.1,29,5.7,7.1,0.8,0.0,13.8%,17.2%,-3.5%,.208,1.58,.250,90.0%,4.27,6.35
6,2018-05-12,DET,7.2,34,4.7,4.7,1.0,0.0,11.8%,11.8%,0.0%,.286,1.57,.333,78.6%,4.47,5.11
7,2018-05-12,PIT,3.0,14,6.0,3.0,2.0,0.0,14.3%,7.1%,7.1%,.308,1.67,.364,60.0%,2.83,4.48
8,2018-05-12,KCR,2.1,11,7.7,3.9,2.0,3.9,18.2%,9.1%,9.1%,.300,1.71,.286,76.9%,8.30,4.15
9,2018-05-12,ATL,4.1,15,6.2,2.1,3.0,0.0,20.0%,6.7%,13.3%,.143,0.69,.182,100.0%,2.47,3.99
10,2018-05-12,MIL,3.0,12,9.0,3.0,3.0,0.0,25.0%,8.3%,16.7%,.182,1.00,.250,100.0%,2.16,3.81
11,2018-05-12,CHC,3.1,16,10.8,2.7,4.0,2.7,25.0%,6.3%,18.8%,.267,1.50,.300,55.6%,5.56,3.64
12,2018-05-12,SFG,2.1,12,15.4,7.7,2.0,0.0,33.3%,16.7%,16.7%,.222,1.71,.400,80.0%,3.59,3.59
13,2018-05-12,ARI,5.1,19,5.1,1.7,3.0,0.0,15.8%,5.3%,10.5%,.176,0.75,.200,100.0%,2.60,3.53
14,2018-05-12,NYY,6.0,22,15.0,7.5,2.0,0.0,45.5%,22.7%,22.7%,.000,0.83,.000,100.0%,2.33,3.43
15,2018-05-12,CIN,4.0,14,6.8,2.3,3.0,0.0,21.4%,7.1%,14.3%,.154,0.75,.200,100.0%,2.41,3.24
16,2018-05-12,STL,6.0,25,13.5,6.0,2.3,0.0,36.0%,16.0%,20.0%,.190,1.33,.333,87.5%,2.16,2.99
17,2018-05-12,LAD,3.2,19,7.4,0.0,3.0,2.5,15.8%,0.0%,15.8%,.368,1.91,.400,71.4%,5.07,2.88
18,2018-05-12,TBR,7.0,24,7.7,1.3,6.0,0.0,25.0%,4.2%,20.8%,.130,0.57,.176,50.0%,1.88,2.82
19,2018-05-12,SDP,7.0,28,9.0,2.6,3.5,0.0,25.0%,7.1%,17.9%,.231,1.14,.316,100.0%,2.02,2.73
20,2018-05-12,LAA,6.0,22,10.5,1.5,7.0,0.0,31.8%,4.5%,27.3%,.238,1.00,.357,66.7%,1.33,2.43
21,2018-05-12,WSN,2.1,9,11.6,3.9,3.0,0.0,33.3%,11.1%,22.2%,.000,0.43,.000,100.0%,1.88,1.88
22,2018-05-12,SEA,6.0,20,9.0,0.0,6.0,0.0,30.0%,0.0%,30.0%,.150,0.50,.214,100.0%,1.16,1.71
23,2018-05-12,CLE,1.1,4,13.5,0.0,2.0,0.0,50.0%,0.0%,50.0%,.000,0.00,.000,100.0%,0.16,1.40
24,2018-05-12,HOU,2.0,6,9.0,0.0,2.0,0.0,33.3%,0.0%,33.3%,.000,0.00,.000,100.0%,1.16,1.16
25,2018-05-12,COL,2.2,9,13.5,0.0,4.0,0.0,44.4%,0.0%,44.4%,.111,0.38,.200,100.0%,0.16,0.78
26,2018-05-12,TOR,3.0,13,18.0,0.0,6.0,0.0,46.2%,0.0%,46.2%,.385,1.67,.714,80.0%,-0.84,0.26
27,2018-05-12,BOS,3.2,13,14.7,0.0,6.0,0.0,46.2%,0.0%,46.2%,.154,0.55,.286,100.0%,-0.11,-0.11
0,2018-05-13,SDP,1.0,7,18.0,18.0,1.0,9.0,28.6%,28.6%,0.0%,.250,3.00,.000,100.0%,21.16,9.81
1,2018-05-13,SEA,2.0,11,0.0,0.0,0.0,0.0,0.0%,0.0%,0.0%,.400,2.00,.400,60.0%,4.66,8.79
2,2018-05-13,TBR,4.2,30,3.9,5.8,0.7,1.9,6.7%,10.0%,-3.3%,.481,3.43,.500,27.4%,7.02,6.71
3,2018-05-13,MIN,3.1,15,5.4,5.4,1.0,0.0,13.3%,13.3%,0.0%,.273,1.50,.300,83.3%,4.66,6.64
4,2018-05-13,OAK,3.0,15,6.0,6.0,1.0,0.0,13.3%,13.3%,0.0%,.308,2.00,.364,66.7%,3.83,6.58
5,2018-05-13,LAA,2.2,13,6.7,6.7,1.0,0.0,15.4%,15.4%,0.0%,.364,2.25,.444,100.0%,3.91,6.39
6,2018-05-13,NYM,7.0,31,6.4,5.1,1.3,2.6,16.1%,12.9%,3.2%,.308,1.71,.300,87.0%,7.16,5.81
7,2018-05-13,BAL,2.0,9,4.5,4.5,1.0,0.0,11.1%,11.1%,0.0%,.375,2.00,.429,75.0%,3.66,5.31
8,2018-05-13,ARI,2.2,11,6.7,3.4,2.0,3.4,18.2%,9.1%,9.1%,.200,1.13,.143,62.5%,7.66,5.26
9,2018-05-13,LAD,3.1,15,8.1,5.4,1.5,2.7,20.0%,13.3%,6.7%,.231,1.50,.222,83.3%,7.06,5.14
10,2018-05-13,MIL,3.1,16,5.4,2.7,2.0,5.4,12.5%,6.3%,6.3%,.333,1.80,.273,93.8%,10.66,4.84
11,2018-05-13,TEX,5.0,22,7.2,1.8,4.0,1.8,18.2%,4.5%,13.6%,.150,0.80,.125,38.5%,4.76,4.80
12,2018-05-13,PHI,3.0,13,12.0,3.0,4.0,0.0,30.8%,7.7%,23.1%,.182,1.00,.286,75.0%,2.49,4.70
13,2018-05-13,DET,4.2,19,5.8,1.9,3.0,0.0,15.8%,5.3%,10.5%,.188,0.86,.214,60.0%,3.16,4.22
14,2018-05-13,TOR,4.1,18,8.3,4.2,2.0,0.0,22.2%,11.1%,11.1%,.250,1.38,.333,83.3%,2.70,3.84
15,2018-05-13,PIT,3.1,16,13.5,2.7,5.0,2.7,31.3%,6.3%,25.0%,.333,1.80,.444,100.0%,4.96,3.54
16,2018-05-13,KCR,4.2,21,7.7,1.9,4.0,1.9,19.1%,4.8%,14.3%,.350,1.71,.400,90.9%,4.88,3.51
17,2018-05-13,CLE,2.0,8,13.5,4.5,3.0,0.0,37.5%,12.5%,25.0%,.143,1.00,.250,100.0%,1.66,3.31
18,2018-05-13,MIA,3.0,13,9.0,3.0,3.0,0.0,23.1%,7.7%,15.4%,.333,1.67,.444,80.0%,2.16,3.26
19,2018-05-13,COL,3.2,16,12.3,2.5,5.0,2.5,31.3%,6.3%,25.0%,.214,1.09,.250,100.0%,5.62,2.97
20,2018-05-13,ATL,3.0,13,12.0,0.0,4.0,3.0,30.8%,0.0%,30.8%,.250,1.00,.286,38.5%,5.83,2.60
21,2018-05-13,STL,5.2,22,9.5,0.0,6.0,0.0,27.3%,0.0%,27.3%,.263,0.88,.313,40.0%,1.04,2.50
22,2018-05-13,BOS,5.0,18,9.0,0.0,5.0,0.0,27.8%,0.0%,27.8%,.278,1.00,.385,100.0%,1.16,2.48
23,2018-05-13,NYY,3.0,13,15.0,3.0,5.0,3.0,38.5%,7.7%,30.8%,.250,1.33,.333,100.0%,5.16,2.48
24,2018-05-13,CHC,3.0,11,12.0,3.0,4.0,0.0,36.4%,9.1%,27.3%,.111,0.67,.167,50.0%,1.49,2.04
25,2018-05-13,SFG,2.2,11,13.5,0.0,4.0,0.0,36.4%,0.0%,36.4%,.273,1.13,.429,100.0%,0.16,2.02
26,2018-05-13,CHW,3.1,11,10.8,0.0,4.0,0.0,36.4%,0.0%,36.4%,.091,0.30,.143,100.0%,0.76,1.75
27,2018-05-13,CIN,3.0,10,12.0,0.0,4.0,0.0,40.0%,0.0%,40.0%,.100,0.33,.167,100.0%,0.49,1.04
28,2018-05-13,HOU,2.0,9,18.0,0.0,4.0,4.5,44.4%,0.0%,44.4%,.333,1.50,.500,100.0%,5.66,0.81
29,2018-05-13,WSN,4.0,19,15.8,0.0,7.0,0.0,36.8%,0.0%,36.8%,.316,1.50,.500,50.0%,-0.34,0.07
0,2018-05-14,CLE,1.1,9,13.5,20.3,0.7,6.8,22.2%,33.3%,-11.1%,.333,3.75,.333,55.6%,16.66,8.15
1,2018-05-14,LAA,1.0,5,0.0,9.0,0.0,0.0,0.0%,20.0%,-20.0%,.500,3.00,.500,100.0%,6.16,7.81
2,2018-05-14,CHC,4.1,17,6.2,10.4,0.6,0.0,17.6%,29.4%,-11.8%,.000,1.15,.000,100.0%,5.24,6.76
3,2018-05-14,DET,3.0,16,9.0,6.0,1.5,0.0,18.8%,12.5%,6.3%,.286,2.00,.364,66.7%,3.16,6.46
4,2018-05-14,OAK,3.0,10,0.0,0.0,0.0,3.0,0.0%,0.0%,0.0%,.100,0.33,.000,100.0%,7.49,5.91
5,2018-05-14,MIN,3.0,12,3.0,0.0,1.0,0.0,8.3%,0.0%,8.3%,.182,0.67,.182,50.0%,2.49,5.25
6,2018-05-14,SDP,4.0,19,6.8,4.5,1.5,2.3,15.8%,10.5%,5.3%,.294,1.75,.308,71.4%,6.41,5.23
7,2018-05-14,CIN,5.2,27,6.4,3.2,2.0,1.6,14.8%,7.4%,7.4%,.250,1.41,.250,60.6%,5.10,5.14
8,2018-05-14,ATL,3.0,15,3.0,3.0,1.0,0.0,6.7%,6.7%,0.0%,.308,1.67,.333,83.3%,4.49,5.04
9,2018-05-14,TBR,4.0,13,4.5,0.0,2.0,0.0,15.4%,0.0%,15.4%,.077,0.25,.091,100.0%,2.16,3.81
10,2018-05-14,SFG,4.0,15,9.0,0.0,4.0,2.3,26.7%,0.0%,26.7%,.286,1.00,.333,55.6%,5.16,3.56
11,2018-05-14,BOS,3.0,11,6.0,0.0,2.0,3.0,18.2%,0.0%,18.2%,.182,0.67,.125,100.0%,6.16,3.48
12,2018-05-14,MIL,3.0,11,9.0,0.0,3.0,0.0,27.3%,0.0%,27.3%,.182,0.67,.250,100.0%,1.16,3.36
13,2018-05-14,ARI,3.0,14,12.0,3.0,4.0,6.0,28.6%,7.1%,21.4%,.333,1.67,.286,90.9%,10.16,3.15
14,2018-05-14,COL,3.1,12,13.5,5.4,2.5,0.0,41.7%,16.7%,25.0%,.100,0.90,.200,100.0%,1.96,2.46
15,2018-05-14,SEA,3.0,10,9.0,0.0,3.0,0.0,30.0%,0.0%,30.0%,.100,0.33,.143,100.0%,1.16,2.26
16,2018-05-14,HOU,2.0,6,18.0,0.0,4.0,0.0,66.7%,0.0%,66.7%,.000,0.00,.000,100.0%,-0.84,-0.01
17,2018-05-14,KCR,1.1,4,20.3,0.0,3.0,0.0,75.0%,0.0%,75.0%,.250,0.75,1.000,100.0%,-1.34,-1.34
0,2018-05-15,MIL,1.0,6,0.0,18.0,0.0,0.0,0.0%,33.3%,-33.3%,.333,3.00,.250,66.7%,9.16,9.16
1,2018-05-15,CLE,2.2,16,6.8,10.1,0.7,0.0,12.5%,18.8%,-6.3%,.308,2.63,.364,28.6%,5.04,7.51
2,2018-05-15,BOS,4.0,17,2.3,6.8,0.3,0.0,5.9%,17.6%,-11.8%,.214,1.50,.231,66.7%,4.91,7.39
3,2018-05-15,LAA,2.0,11,0.0,4.5,0.0,0.0,0.0%,9.1%,-9.1%,.300,2.00,.300,0.0%,4.66,7.14
4,2018-05-15,DET,4.2,24,3.9,9.6,0.4,0.0,8.3%,20.8%,-12.5%,.316,2.36,.353,72.7%,5.52,6.23
5,2018-05-15,LAD,2.0,9,4.5,4.5,1.0,0.0,11.1%,11.1%,0.0%,.429,2.00,.429,50.0%,3.66,6.14
6,2018-05-15,SEA,5.2,25,7.9,7.9,1.0,0.0,20.0%,20.0%,0.0%,.150,1.41,.200,75.0%,4.04,5.79
7,2018-05-15,COL,3.0,11,6.0,3.0,2.0,3.0,18.2%,9.1%,9.1%,.200,1.00,.143,62.5%,7.16,5.03
8,2018-05-15,STL,2.1,11,7.7,0.0,2.0,3.9,18.2%,0.0%,18.2%,.364,1.71,.375,38.5%,7.02,4.99
9,2018-05-15,MIA,4.2,16,3.9,0.0,2.0,3.9,12.5%,0.0%,12.5%,.125,0.43,.000,100.0%,7.88,4.78
10,2018-05-15,CHC,5.0,17,3.6,1.8,2.0,1.8,11.8%,5.9%,5.9%,.125,0.60,.077,100.0%,5.56,4.61
11,2018-05-15,TEX,7.0,32,9.0,2.6,3.5,0.0,21.9%,6.3%,15.6%,.269,1.29,.318,70.0%,2.45,4.57
12,2018-05-15,TOR,4.1,23,6.2,2.1,3.0,2.1,13.0%,4.3%,8.7%,.455,2.54,.500,52.1%,5.47,4.37
13,2018-05-15,TBR,4.0,18,6.7,2.2,3.0,0.0,16.7%,5.6%,11.1%,.294,1.50,.357,66.7%,2.41,4.06
14,2018-05-15,OAK,3.0,13,9.0,3.0,3.0,0.0,23.1%,7.7%,15.4%,.167,1.00,.222,66.7%,2.16,3.81
15,2018-05-15,WSN,4.0,15,9.0,0.0,4.0,0.0,26.7%,0.0%,26.7%,.231,0.75,.300,100.0%,1.91,3.56
16,2018-05-15,ATL,4.0,15,11.3,0.0,5.0,0.0,33.3%,0.0%,33.3%,.200,0.75,.300,33.3%,0.66,3.55
17,2018-05-15,CIN,4.2,18,11.6,0.0,6.0,0.0,33.3%,0.0%,33.3%,.222,0.86,.333,75.0%,0.59,2.36
