,Date,Rot,VH,Team,Pitcher,1st,2nd,3rd,4th,5th,6th,7th,8th,9th,Final,Open,Close,RL,Open OU,Unnamed: 19,Close OU,Unnamed: 21,source,qp_match,fit,hand,qp,concat
1558,527,954,H,PIT,JTAILLON-R,0,0,0,1,3,0,0,0,0,4,115,-116.0,-1.5(+172),8.5,-119,8.0,-113,JTAILLON,JTaillon,100.0,R,Jameson Taillon,527954JTAILLON-R
1559,527,955,V,NYM,ZWHEELER-R,0,4,0,0,1,0,1,0,1,7,155,125.0,+1.5(-160),9.0,-110,9.0,-111,ZWHEELER,ZWheeler,100.0,R,Zack Wheeler,527955ZWHEELER-R
1560,527,956,H,MIL,JCHACIN-R,1,0,3,0,0,0,4,0,x,8,-175,-140.0,-1.5(+140),9.0,-110,9.0,-109,JCHACIN,JChacin,100.0,R,Jhoulys Chacin,527956JCHACIN-R
1561,527,957,V,CIN,MHARVEY-R,1,0,0,0,0,0,0,0,1,2,135,150.0,+1.5(-125),11.5,-119,12.5,-115,MHARVEY,MHarvey,100.0,R,Matt Harvey,527957MHARVEY-R
1562,527,958,H,COL,GMARQUEZ-R,3,0,0,0,0,3,2,0,x,8,-150,-170.0,-1.5(+105),11.5,-101,12.5,-105,GMARQUEZ,GMarquez,100.0,R,German Marquez,527958GMARQUEZ-R
1563,527,959,V,SDG,MSTRAHM-L,0,0,0,0,1,0,0,0,0,1,225,225.0,+1.5(+106),7.5,-101,7.5,-117,,,,,,527959MSTRAHM-L
1564,527,960,H,LAD,WBUEHLER-R,0,0,2,0,0,0,0,4,x,6,-255,-255.0,-1.5(-125),7.5,-119,7.5,-103,WBUEHLER,WBuehler,100.0,R,Walker Buehler,527960WBUEHLER-R
1565,527,961,V,SFO,TBLACH-L,3,0,0,0,0,0,0,0,0,3,175,158.0,+1.5(-130),9.5,-110,10.0,-115,TBLACH,TBlach,100.0,L,Ty Blach,527961TBLACH-L
1566,527,962,H,CUB,TCHATWOOD-R,3,0,0,3,2,0,0,0,x,8,-195,-178.0,-1.5(+110),9.5,-110,10.0,-105,TCHATWOOD,TChatwood,100.0,R,Tyler Chatwood,527962TCHATWOOD-R
1567,527,963,V,LAA,GRICHARDS-R,0,0,0,0,0,1,0,0,0,1,135,141.0,+1.5(-149),9.5,100,8.0,-108,GRICHARDS,GRichards,100.0,R,Garrett Richards,527963GRICHARDS-R
1568,527,964,H,NYY,MTANAKA-R,0,0,3,0,0,0,0,0,x,3,-150,-161.0,-1.5(+129),9.5,-120,8.0,-112,MTANAKA,MTanaka,100.0,R,Masahiro Tanaka,527964MTANAKA-R
1569,527,965,V,CWS,JSHIELDS-R,0,0,1,0,0,0,0,0,1,2,-115,119.0,+1.5(-175),9.0,-120,9.5,-110,JSHIELDS,JShields,100.0,R,James Shields,527965JSHIELDS-R
1570,527,966,H,DET,BHARDY-L,0,1,0,0,2,0,0,0,x,3,105,-134.0,-1.5(+151),9.0,100,9.5,-110,BHARDY,BHardy,100.0,L,Blaine Hardy,527966BHARDY-L
1571,527,967,V,BAL,KGAUSMAN-R,3,0,0,0,0,0,0,0,0,3,-104,-101.0,+1.5(-205),8.0,-120,8.0,100,KGAUSMAN,KGausman,100.0,R,Kevin Gausman,527967KGAUSMAN-R
1572,527,968,H,TAM,SROMO-R,1,0,6,0,0,0,1,0,x,8,-106,-109.0,-1.5(+172),8.0,100,8.0,-120,,,,,,527968SROMO-R
1573,527,969,V,HOU,GCOLE-R,0,1,0,0,0,1,0,6,0,9,-145,-124.0,-1.5(+129),7.5,-110,8.0,-114,GCOLE,GCole,100.0,R,Gerrit Cole,527969GCOLE-R
1574,527,970,H,CLE,TBAUER-R,2,1,0,0,0,0,0,0,5,10,130,114.0,+1.5(-149),7.5,-110,8.0,-106,TBAUER,TBauer,100.0,R,Trevor Bauer,527970TBAUER-R
1575,527,971,V,KAN,JHAMMEL-R,2,1,2,0,0,0,0,0,0,5,145,175.0,+1.5(-119),9.5,-119,10.0,-115,JHAMMEL,JHammel,100.0,R,Jason Hammel,527971JHAMMEL-R
1576,527,972,H,TEX,CHAMELS-L,0,0,0,0,0,0,3,0,0,3,-165,-200.0,-1.5(-101),9.5,-101,10.0,-105,CHAMELS,CHamels,100.0,L,Cole Hamels,527972CHAMELS-L
1577,527,973,V,MIN,JBERRIOS-R,0,1,0,0,0,0,0,0,0,1,-104,-127.0,-1.5(+128),8.5,100,8.0,-113,JBERRIOS,JBerrios,100.0,R,Jose Berrios,527973JBERRIOS-R
1578,527,974,H,SEA,MLEAKE-R,0,0,0,1,0,0,0,2,x,3,-106,112.0,+1.5(-148),8.5,-120,8.0,-107,MLEAKE,MLeake,100.0,R,Mike Leake,527974MLEAKE-R
1579,527,975,V,ATL,MFOLTYNEWICZ-R,0,3,0,0,3,0,0,0,1,7,205,190.0,+1.5(-110),8.0,112,7.5,100,MFOLTYNEWICZ,MFoltynewicz,100.0,R,Mike Foltynewicz,527975MFOLTYNEWICZ-R
1580,527,976,H,BOS,CSALE-L,0,0,0,0,0,1,0,0,0,1,-235,-215.0,-1.5(-110),8.0,-132,7.5,-120,CSALE,CSale,100.0,L,Chris Sale,527976CSALE-L
1581,527,977,V,TOR,JHAPP-L,0,2,0,0,0,2,0,0,1,5,-104,-111.0,-1.5(+155),8.5,100,8.0,-115,JHAPP,JHapp,100.0,L,J.A. Happ,527977JHAPP-L
1582,527,978,H,PHI,NPIVETTA-R,0,0,0,0,0,3,0,0,0,3,-106,101.0,+1.5(-180),8.5,-120,8.0,-105,NPIVETTA,NPivetta,100.0,R,Nick Pivetta,527978NPIVETTA-R
1583,527,979,V,ARI,ZGREINKE-R,0,0,0,0,0,1,0,0,0,1,109,-121.0,-1.5(+134),7.5,-110,8.0,-110,ZGREINKE,ZGreinke,100.0,R,Zack Greinke,527979ZGREINKE-R
1584,527,980,H,OAK,FMONTAS-R,0,0,1,0,0,1,0,0,x,2,-119,111.0,+1.5(-154),7.5,-110,8.0,-110,FMONTAS,FMontas,100.0,R,Frankie Montas,527980FMONTAS-R
1585,528,901,V,CUB,MMONTGOMERY-L,0,1,0,0,0,0,2,2,2,7,-125,-105.0,+1.5(-220),9.0,100,9.0,-121,MMONTGOMERY,MMontgomery,100.0,L,Mike Montgomery,528901MMONTGOMERY-L
1586,528,902,H,PIT,CKUHL-R,0,0,0,0,0,0,0,0,0,0,110,-105.0,-1.5(+184),9.0,-120,9.0,101,CKUHL,CKuhl,100.0,R,Chad Kuhl,528902CKUHL-R
1587,528,903,V,NYM,JDEGROM-R,1,0,0,1,0,0,0,0,1,3,-140,101.0,+1.5(-220),8.0,-120,7.5,-105,JDEGROM,JdeGrom,100.0,R,Jacob deGrom,528903JDEGROM-R
1588,528,904,H,ATL,MFRIED-L,0,0,0,0,0,0,1,1,2,4,125,-311.0,-1.5(+184),8.0,100,7.5,-115,,,,,,528904MFRIED-L
1589,528,905,V,STL,LWEAVER-R,0,0,0,0,3,0,0,0,0,3,-115,-101.0,+1.5(-205),9.0,100,9.0,-119,LWEAVER,LWeaver,100.0,R,Luke Weaver,528905LWEAVER-R
1590,528,906,H,MIL,BSUTER-L,0,1,1,2,1,0,3,0,x,8,105,-109.0,-1.5(+172),9.0,-120,9.0,-101,BSUTER,BSuter,100.0,L,Brent Suter,528906BSUTER-L
1591,528,907,V,MIA,CSMITH-L,4,0,1,0,0,0,0,0,2,7,-115,106.0,+1.5(-215),7.0,-139,7.5,-105,CSMITH,CSmith,100.0,L,Caleb Smith,528907CSMITH-L
1592,528,908,H,SDG,ELAUER-L,0,1,0,0,0,0,0,0,1,2,105,-116.0,-1.5(+180),7.0,119,7.5,-115,ELAUER,ELauer,100.0,L,Eric Lauer,528908ELAUER-L
1593,528,909,V,CIN,HBAILEY-R,0,1,0,0,4,0,0,0,0,5,140,104.0,+1.5(-210),8.5,-119,9.0,-117,HBAILEY,HBailey,100.0,R,Homer Bailey,528909HBAILEY-R
1594,528,910,H,ARI,MKOCH-R,0,4,0,2,3,2,0,1,x,12,-155,-114.0,-1.5(+176),8.5,-101,9.0,-103,MKOCH,MKoch,100.0,R,Matt Koch,528910MKOCH-R
1595,528,911,V,SFO,ASUAREZ-L,2,0,1,0,0,2,0,0,0,5,130,101.0,+1.5(-187),11.5,-110,11.0,-119,ASUAREZ,ASuarez,100.0,L,Andrew Suarez,528911ASUAREZ-L
1596,528,912,H,COL,CBETTIS-R,3,0,1,0,0,0,0,1,0,6,-145,-111.0,-1.5(+160),11.5,-110,11.0,-101,CBETTIS,CBettis,100.0,R,Chad Bettis,528912CBETTIS-R
1597,528,913,V,PHI,VVELASQUEZ-R,1,3,0,0,0,0,0,0,0,4,120,123.0,+1.5(-177),8.0,-105,8.5,-101,VVELASQUEZ,VVelasquez,100.0,R,Vince Velasquez,528913VVELASQUEZ-R
1598,528,914,H,LAD,BSTEWART-R,0,0,0,0,0,2,0,3,x,5,-135,-138.0,-1.5(+152),8.0,-115,8.5,-119,,,,,,528914BSTEWART-R
1599,528,915,V,HOU,JVERLANDER-R,0,3,0,1,0,0,0,1,0,5,-160,-110.0,-1.5(+144),8.5,-120,8.5,101,JVERLANDER,JVerlander,100.0,R,Justin Verlander,528915JVERLANDER-R
1600,528,916,H,NYY,DGERMAN-R,0,0,0,0,0,0,1,0,0,1,140,100.0,+1.5(-165),8.5,100,8.5,-121,DGERMAN,DGerman,100.0,R,Domingo German,528916DGERMAN-R
1601,528,917,V,TOR,ASANCHEZ-R,0,0,0,1,1,0,1,0,0,3,170,160.0,+1.5(-128),9.0,-120,9.0,-110,ASANCHEZ,ASanchez,100.0,R,Aaron Sanchez,528917ASANCHEZ-R
1603,528,918,H,BOS,DPRICE-L,1,0,0,5,1,1,0,0,x,8,-190,-180.0,-1.5(+109),9.0,100,9.0,-110,DPRICE,DPrice,100.0,L,David Price,528918DPRICE-L
1604,528,919,V,LAA,TSKAGGS-L,0,0,0,0,0,0,0,2,1,3,-155,-176.0,-1.5(-125),9.0,-121,10.0,-117,TSKAGGS,TSkaggs,100.0,L,Tyler Skaggs,528919TSKAGGS-L
1605,528,920,H,DET,MBOYD-L,0,1,4,0,0,0,2,2,x,9,140,156.0,+1.5(+105),9.0,101,10.0,-103,MBOYD,MBoyd,100.0,L,Matthew Boyd,528920MBOYD-L
1606,528,921,V,TAM,CARCHER-R,0,0,0,0,0,0,0,0,0,1,120,114.0,+1.5(-195),7.5,-115,8.0,-109,CARCHER,CArcher,100.0,R,Chris Archer,528921CARCHER-R
1607,528,922,H,OAK,TCAHILL-R,0,0,0,0,0,0,0,0,0,0,-135,-129.0,-1.5(+166),7.5,-105,8.0,-111,TCAHILL,TCahill,100.0,R,Trevor Cahill,528922TCAHILL-R
1608,528,923,V,CWS,DCOVEY-R,1,2,0,2,0,0,0,0,1,6,165,160.0,+1.5(-119),9.0,-128,10.0,-115,DCOVEY,DCovey,100.0,R,Dylan Covey,528923DCOVEY-R
1609,528,924,H,CLE,APLUTKO-R,0,0,1,1,5,1,1,0,x,9,-185,-180.0,-1.5(+100),9.0,108,10.0,-105,APLUTKO,APlutko,100.0,R,Adam Plutko,528924APLUTKO-R
1610,528,925,V,TEX,DFISTER-R,0,0,1,0,0,0,0,0,0,1,150,155.0,+1.5(-140),8.5,100,8.0,-105,DFISTER,DFister,100.0,R,Doug Fister,528925DFISTER-R
1611,528,926,H,SEA,MGONZALES-L,0,0,0,0,0,2,0,0,x,2,-170,-175.0,-1.5(+120),8.5,-120,8.0,-115,MGONZALES,MGonzales,100.0,L,Marco Gonzales,528926MGONZALES-L
1612,528,927,V,MIN,LLYNN-R,0,0,0,0,2,1,0,3,2,8,105,-128.0,-1.5(+130),9.5,-101,9.0,-105,LLYNN,LLynn,100.0,R,Lance Lynn,528927LLYNN-R
1613,528,928,H,KAN,JJUNIS-R,0,0,0,0,2,0,0,2,1,5,-115,113.0,+1.5(-150),9.5,-119,9.0,-115,JJUNIS,JJunis,100.0,R,Jakob Junis,528928JJUNIS-R
1614,528,929,V,WAS,GGONZALEZ-L,0,0,3,0,0,0,0,3,0,6,-155,-129.0,-1.5(+115),9.0,-132,9.0,-111,GGONZALEZ,GGonzalez,100.0,L,Gio Gonzalez,528929GGONZALEZ-L
1615,528,930,H,BAL,ACOBB-R,0,0,0,0,0,0,0,0,0,0,140,114.0,+1.5(-135),9.0,112,9.0,-109,ACOBB,ACobb,100.0,R,Alex Cobb,528930ACOBB-R
1616,528,931,V,NYM,PCONLON-L,2,0,1,0,0,2,3,0,0,8,135,150.0,+1.5(-140),9.5,-110,9.0,-104,,,,,,528931PCONLON-L
1617,528,932,H,ATL,BMCCARTHY-R,0,1,3,0,0,1,0,0,0,5,-150,-170.0,-1.5(+120),9.5,-110,9.0,-116,BMCCARTHY,BMcCarthy,100.0,R,Brandon McCarthy,528932BMCCARTHY-R
1618,529,951,V,CUB,JLESTER-L,0,0,0,0,2,1,3,2,0,8,-135,-135.0,-1.5(+115),8.0,-105,8.5,-125,JLESTER,JLester,100.0,L,Jon Lester,529951JLESTER-L
1619,529,952,H,PIT,NKINGHAM-R,2,1,0,0,1,0,0,0,2,6,120,120.0,+1.5(-135),8.0,-115,8.5,105,NKINGHAM,NKingham,100.0,R,Nick Kingham,529952NKINGHAM-R
1620,529,953,V,NYM,SMATZ-L,1,0,2,1,1,1,0,0,0,6,120,121.0,+1.5(-165),9.0,-120,8.5,-120,SMATZ,SMatz,100.0,L,Steven Matz,529953SMATZ-L
1621,529,954,H,ATL,ASANCHEZ-R,0,0,0,2,0,0,1,3,1,7,-135,-136.0,-1.5(+144),9.0,100,8.5,100,ASANCHEZ,ASanchez,100.0,R,Aaron Sanchez,529954ASANCHEZ-R
1623,529,955,V,STL,MWACHA-R,0,4,0,1,0,0,0,1,0,6,-115,105.0,+1.5(-200),9.0,-110,8.5,-105,MWACHA,MWacha,100.0,R,Michael Wacha,529955MWACHA-R
1624,529,956,H,MIL,ZDAVIES-R,0,0,0,0,0,0,1,0,0,1,105,-115.0,-1.5(+170),9.0,-110,8.5,-115,ZDAVIES,ZDavies,100.0,R,Zach Davies,529956ZDAVIES-R
1625,529,957,V,SFO,JSAMARDZIJA-R,0,0,0,0,1,2,0,1,0,4,135,131.0,+1.5(-140),11.0,-125,11.5,-110,JSAMARDZIJA,JSamardzija,100.0,R,Jeff Samardzija,529957JSAMARDZIJA-R
1626,529,958,H,COL,KFREELAND-L,2,0,0,3,1,0,4,1,x,11,-150,-146.0,-1.5(+120),11.0,105,11.5,-110,KFREELAND,KFreeland,100.0,L,Kyle Freeland,529958KFREELAND-L
1627,529,959,V,CIN,LCASTILLO-R,1,0,0,0,0,1,0,0,0,2,110,100.0,+1.5(-225),8.0,-110,8.0,-119,LCASTILLO,LCastillo,100.0,R,Luis Castillo,529959LCASTILLO-R
1628,529,960,H,ARI,ZGODLEY-R,2,0,2,0,1,0,0,0,x,5,-120,-110.0,-1.5(+188),8.0,-110,8.0,-101,ZGODLEY,ZGodley,100.0,R,Zack Godley,529960ZGODLEY-R
1629,529,961,V,MIA,DSTRAILY-R,0,0,0,1,0,3,0,0,1,5,135,144.0,+1.5(-170),7.0,-115,7.0,102,DSTRAILY,DStraily,100.0,R,Dan Straily,529961DSTRAILY-R
1630,529,962,H,SDG,TROSS-R,3,0,0,0,0,2,0,4,x,9,-150,-164.0,-1.5(+148),7.0,-105,7.0,-122,TROSS,TRoss,100.0,R,Tyson Ross,529962TROSS-R
1631,529,963,V,PHI,JARRIETA-R,0,3,0,0,0,1,0,0,2,6,130,173.0,+1.5(-134),7.5,100,7.0,-101,JARRIETA,JArrieta,100.0,R,Jake Arrieta,529963JARRIETA-R
1632,529,964,H,LAD,KMAEDA-R,0,0,0,0,0,0,0,1,0,1,-145,-193.0,-1.5(+114),7.5,-120,7.0,-119,KMAEDA,KMaeda,100.0,R,Kenta Maeda,529964KMAEDA-R
1633,529,965,V,CWS,LGIOLITO-R,0,1,0,0,0,0,0,0,2,3,254,254.0,+1.5(+128),10.0,-115,10.0,-115,LGIOLITO,LGiolito,100.0,R,Lucas Giolito,529965LGIOLITO-R
1634,529,966,H,CLE,MCLEVINGER-R,2,0,1,0,2,0,1,1,x,7,-289,-289.0,-1.5(-148),10.0,-105,10.0,-105,MCLEVINGER,MClevinger,100.0,R,Mike Clevinger,529966MCLEVINGER-R
1635,529,967,V,HOU,CMORTON-R,0,1,0,2,2,0,0,0,0,5,-135,-124.0,-1.5(+130),9.0,-110,9.0,-110,CMORTON,CMorton,100.0,R,Charlie Morton,529967CMORTON-R
1636,529,968,H,NYY,CSABATHIA-L,1,1,0,0,1,0,0,0,2,6,120,114.0,+1.5(-150),9.0,-110,9.0,-110,CSABATHIA,CSabathia,100.0,L,CC Sabathia,529968CSABATHIA-L
1637,529,969,V,LAA,NTROPEANO-R,0,4,0,1,0,1,0,3,0,9,-135,-140.0,-1.5(+105),8.5,-120,9.0,-112,NTROPEANO,NTropeano,100.0,R,Nick Tropeano,529969NTROPEANO-R
1638,529,970,H,DET,MFULMER-R,0,0,0,0,1,1,0,0,0,2,120,125.0,+1.5(-125),8.5,100,9.0,-108,MFULMER,MFulmer,100.0,R,Michael Fulmer,529970MFULMER-R
1639,529,971,V,TOR,MESTRADA-R,0,0,0,1,0,0,2,0,0,3,165,170.0,+1.5(-110),9.5,-120,9.5,-110,MESTRADA,MEstrada,100.0,R,Marco Estrada,529971MESTRADA-R
1640,529,972,H,BOS,RPORCELLO-R,2,1,0,1,0,1,1,2,x,8,-185,-190.0,-1.5(-110),9.5,100,9.5,-110,RPORCELLO,RPorcello,100.0,R,Rick Porcello,529972RPORCELLO-R
1641,529,973,V,MIN,KGIBSON-R,0,0,1,0,0,0,0,0,0,1,-130,-126.0,-1.5(+125),9.0,-110,9.0,105,KGIBSON,KGibson,100.0,R,Kyle Gibson,529973KGIBSON-R
1642,529,974,H,KAN,DDUFFY-L,0,0,0,0,0,0,0,1,0,2,115,111.0,+1.5(-145),9.0,-110,9.0,-125,DDUFFY,DDuffy,100.0,L,Danny Duffy,529974DDUFFY-L
1643,529,975,V,TAM,BSNELL-L,0,0,3,0,0,0,0,0,1,4,-120,-106.0,-1.5(+143),8.0,-105,7.5,100,BSNELL,BSnell,100.0,L,Blake Snell,529975BSNELL-L
1644,529,976,H,OAK,DGOSSETT-R,0,0,1,0,0,0,0,0,2,3,110,-104.0,+1.5(-164),8.0,-115,7.5,-120,,,,,,529976DGOSSETT-R
1645,529,977,V,TEX,ABIBENS-DIRKX-R,1,1,0,0,0,3,0,0,4,9,155,134.0,+1.5(-155),8.5,100,8.5,-125,ABIBENS-DIRKX,ABibens-Dirkx,100.0,R,Austin Bibens-Dirkx,529977ABIBENS-DIRKX-R
1646,529,978,H,SEA,FHERNANDEZ-R,3,0,1,0,0,0,0,1,0,5,-175,-149.0,-1.5(+135),8.5,-120,8.5,105,FHERNANDEZ,FHernandez,100.0,R,Felix Hernandez,529978FHERNANDEZ-R
1647,529,979,V,WAS,JHELLICKSON-R,1,1,0,1,0,0,0,0,0,3,-130,105.0,+1.5(-185),9.0,-110,9.0,-125,JHELLICKSON,JHellickson,100.0,R,Jeremy Hellickson,529979JHELLICKSON-R
1648,529,980,H,BAL,DBUNDY-R,1,0,0,0,1,0,0,0,0,2,115,-115.0,-1.5(+160),9.0,-110,9.0,105,DBUNDY,DBundy,100.0,R,Dylan Bundy,529980DBUNDY-R
1649,530,901,V,STL,AREYES-R,0,0,0,0,0,0,2,0,0,2,-104,-101.0,+1.5(-220),9.0,-105,8.5,100,,,,,,530901AREYES-R
1650,530,902,H,MIL,JGUERRA-R,0,0,0,0,1,0,2,0,x,3,-106,-109.0,-1.5(+184),9.0,-115,8.5,-120,JGUERRA,JGuerra,100.0,R,Junior Guerra,530902JGUERRA-R
1651,530,903,V,CIN,SROMANO-R,0,0,0,4,0,2,0,0,1,7,175,175.0,+1.5(-119),8.5,-109,8.0,-105,SROMANO,SRomano,100.0,R,Sal Romano,530903SROMANO-R
1652,530,904,H,ARI,PCORBIN-L,3,0,1,0,0,0,0,0,0,4,-200,-200.0,-1.5(-101),8.5,-111,8.0,-115,PCORBIN,PCorbin,100.0,L,Patrick Corbin,530904PCORBIN-L
1653,530,905,V,CUB,KHENDRICKS-R,1,0,0,0,0,0,0,0,0,1,-125,-131.0,-1.5(+116),8.0,-110,8.0,-102,KHENDRICKS,KHendricks,100.0,R,Kyle Hendricks,530905KHENDRICKS-R
1654,530,906,H,PIT,JMUSGROVE-R,1,1,0,0,0,0,0,0,x,2,110,116.0,+1.5(-136),8.0,-110,8.0,-118,JMUSGROVE,JMusgrove,100.0,R,Joe Musgrove,530906JMUSGROVE-R
1655,530,907,V,NYM,JVARGAS-L,0,0,0,1,0,0,1,1,1,4,160,135.0,+1.5(-165),9.0,-120,9.0,-108,JVARGAS,JVargas,100.0,L,Jason Vargas,530907JVARGAS-L
1656,530,908,H,ATL,JTEHERAN-R,0,0,0,0,0,0,1,0,0,1,-180,-150.0,-1.5(+144),9.0,100,9.0,-112,JTEHERAN,JTeheran,100.0,R,Julio Teheran,530908JTEHERAN-R
1657,530,909,V,SFO,DHOLLAND-L,0,2,0,2,2,0,0,1,0,7,160,140.0,+1.5(-135),11.5,101,10.5,-119,DHOLLAND,DHolland,100.0,L,Derek Holland,530909DHOLLAND-L
1658,530,910,H,COL,JGRAY-R,3,1,0,0,0,0,0,0,0,4,-180,-160.0,-1.5(+115),11.5,-121,10.5,-101,JGRAY,JGray,100.0,R,Jon Gray,530910JGRAY-R
1659,530,911,V,MIA,JURENA-R,0,0,0,2,0,0,0,0,0,2,125,111.0,+1.5(-200),7.0,-115,7.0,-125,JURENA,JUrena,100.0,R,Jose Urena,530911JURENA-R
1660,530,912,H,SDG,CRICHARD-L,0,0,0,1,0,0,0,0,2,3,-140,-126.0,-1.5(+170),7.0,-105,7.0,105,CRICHARD,CRichard,100.0,L,Clayton Richard,530912CRICHARD-L
1661,530,913,V,PHI,ZEFLIN-R,0,0,0,0,0,0,1,0,1,2,154,170.0,+1.5(-135),8.0,-109,7.5,-105,ZEFLIN,ZEflin,100.0,R,Zach Eflin,530913ZEFLIN-R
1662,530,914,H,LAD,RSTRIPLING-R,1,0,3,1,2,0,0,1,x,8,-174,-190.0,-1.5(+115),8.0,-111,7.5,-115,RSTRIPLING,RStripling,100.0,R,Ross Stripling,530914RSTRIPLING-R
1663,530,915,V,TOR,SGAVIGLIO-R,0,0,0,0,0,2,0,0,2,4,170,165.0,+1.5(-140),10.0,-110,9.0,100,SGAVIGLIO,SGaviglio,100.0,R,Sam Gaviglio,530915SGAVIGLIO-R
1664,530,916,H,BOS,ERODRIGUEZ-L,0,0,1,0,1,2,0,2,x,6,-190,-185.0,-1.5(+115),10.0,-110,9.0,-120,ERODRIGUEZ,ERodriguez,100.0,L,Eduardo Rodriguez,530916ERODRIGUEZ-L
1665,530,917,V,CWS,RLOPEZ-R,0,0,0,0,0,0,0,0,1,1,260,220.0,+1.5(+115),8.0,-110,8.5,-125,RLOPEZ,RLopez,100.0,R,Reynaldo Lopez,530917RLOPEZ-R
1666,530,918,H,CLE,CKLUBER-R,2,0,5,2,0,0,0,0,x,9,-300,-250.0,-1.5(-135),8.0,-110,8.5,105,CKLUBER,CKluber,100.0,R,Corey Kluber,530918CKLUBER-R
1667,530,919,V,HOU,DKEUCHEL-L,0,0,0,0,2,0,0,0,1,3,150,173.0,+1.5(-124),8.0,101,8.0,100,DKEUCHEL,DKeuchel,100.0,L,Dallas Keuchel,530919DKEUCHEL-L
1668,530,920,H,NYY,LSEVERINO-R,1,0,0,0,2,2,0,0,x,5,-170,-193.0,-1.5(+104),8.0,-121,8.0,-120,LSEVERINO,LSeverino,100.0,R,Luis Severino,530920LSEVERINO-R
1669,530,921,V,LAA,SOHTANI-R,0,0,1,0,0,0,0,0,0,1,-205,-242.0,-1.5(-133),9.0,100,8.5,-105,SOHTANI,SOhtani,100.0,R,Shohei Ohtani,530921SOHTANI-R
1670,530,922,H,DET,MFIERS-R,1,0,0,0,0,5,0,0,x,6,180,212.0,+1.5(+116),9.0,-120,8.5,-115,MFIERS,MFiers,100.0,R,Mike Fiers,530922MFIERS-R
1671,530,923,V,MIN,FROMERO-R,0,0,1,1,2,4,0,0,0,8,-138,-134.0,-1.5(+125),9.0,-115,9.0,-104,FROMERO,FRomero,100.0,R,Fernando Romero,530923FROMERO-R
1672,530,924,H,KAN,BKELLER-R,2,7,0,0,0,0,1,1,x,11,123,119.0,+1.5(-145),9.0,-105,9.0,-116,BKELLER,BKeller,100.0,R,Brad Keller,530924BKELLER-R
1673,530,925,V,TAM,NEOVALDI-R,0,1,3,0,0,0,0,2,0,6,150,111.0,+1.5(-190),8.0,-115,8.0,100,NEOVALDI,NEovaldi,100.0,R,Nathan Eovaldi,530925NEOVALDI-R
1674,530,926,H,OAK,SMANAEA-L,0,0,0,0,0,0,0,0,0,0,-170,-126.0,-1.5(+163),8.0,-105,8.0,-120,SMANAEA,SManaea,100.0,L,Sean Manaea,530926SMANAEA-L
1675,530,927,V,TEX,MMOORE-L,0,0,0,2,0,1,4,0,0,7,205,241.0,+1.5(+114),8.0,-111,7.5,105,MMOORE,MMoore,100.0,L,Matt Moore,530927MMOORE-L
1676,530,928,H,SEA,JPAXTON-L,0,0,1,3,0,1,0,0,1,6,-235,-276.0,-1.5(-134),8.0,-109,7.5,-125,JPAXTON,JPaxton,100.0,L,James Paxton,530928JPAXTON-L
1677,530,929,V,WAS,MSCHERZER-R,0,0,1,0,0,0,1,0,0,2,-230,-260.0,-1.5(-165),8.5,-111,9.0,100,MSCHERZER,MScherzer,100.0,R,Max Scherzer,530929MSCHERZER-R
1678,530,930,H,BAL,DHESS-R,0,0,0,0,0,0,0,0,0,0,205,230.0,+1.5(+144),8.5,-109,9.0,-120,DHESS,DHess,100.0,R,David Hess,530930DHESS-R
1679,531,951,V,CUB,JQUINTANA-L,0,0,0,0,2,1,1,0,1,5,-140,-167.0,-1.5(-110),8.0,-110,8.0,-110,JQUINTANA,JQuintana,100.0,L,Jose Quintana,531951JQUINTANA-L
1680,531,952,H,NYM,SLUGO-R,0,0,0,0,0,0,0,1,0,1,125,147.0,+1.5(-110),8.0,-110,8.0,-110,SLUGO,SLugo,100.0,R,Seth Lugo,531952SLUGO-R
1681,531,953,V,PIT,TWILLIAMS-R,0,1,0,1,2,0,0,4,0,8,145,118.0,+1.5(-175),8.0,-119,8.0,-119,TWILLIAMS,TWilliams,100.0,R,Trevor Williams,531953TWILLIAMS-R
1682,531,954,H,STL,JFLAHERTY-R,4,0,0,0,1,0,0,0,5,10,-165,-133.0,-1.5(+151),8.0,-101,8.0,-101,JFLAHERTY,JFlaherty,100.0,R,Jack Flaherty,531954JFLAHERTY-R
1683,531,955,V,WAS,TROARK-R,1,0,1,0,0,0,0,0,0,2,105,112.0,+1.5(-195),8.5,-101,8.5,-115,TROARK,TRoark,100.0,R,Tanner Roark,531955TROARK-R
1684,531,956,H,ATL,SNEWCOMB-L,0,2,1,0,0,0,1,0,x,4,-115,-122.0,-1.5(+166),8.5,-119,8.5,-105,SNEWCOMB,SNewcomb,100.0,L,Sean Newcomb,531956SNEWCOMB-L
1685,531,957,V,PHI,ANOLA-R,0,1,0,0,0,0,1,0,0,2,150,143.0,+1.5(-157),6.5,-120,6.5,102,ANOLA,ANola,100.0,R,Aaron Nola,531957ANOLA-R
1686,531,958,H,LAD,CKERSHAW-L,0,0,0,0,1,0,0,0,0,1,-170,-163.0,-1.5(+137),6.5,100,6.5,-122,CKERSHAW,CKershaw,100.0,L,Clayton Kershaw,531958CKERSHAW-L
