,Date,Name,Tm,IP,TBF,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,FIP,xFIP
9,2018-09-18,Felix Hernandez,SEA,28.0,122,7.1,4.2,1.7,2.3,18.0%,10.7%,7.4%,.250,1.43,.253,57.7%,6.34,4.56
10,2018-09-18,Erasmo Ramirez,SEA,33.1,143,6.8,2.4,2.8,1.6,17.5%,6.3%,11.2%,.256,1.29,.275,73.0%,4.90,4.49
11,2018-09-18,Martin Perez,TEX,23.0,106,4.7,2.0,2.4,2.0,11.3%,4.7%,6.6%,.346,1.74,.357,60.6%,5.60,4.49
12,2018-09-18,Felix Pena,LAA,49.0,195,7.5,2.2,3.4,1.1,21.0%,6.2%,14.9%,.222,1.06,.256,81.5%,4.00,4.26
13,2018-09-18,Mike Minor,TEX,42.0,158,7.7,1.9,4.0,1.1,22.8%,5.7%,17.1%,.177,0.83,.198,83.3%,3.78,4.24
14,2018-09-18,Framber Valdez,HOU,24.1,101,7.4,6.7,1.1,0.7,19.8%,17.8%,2.0%,.193,1.40,.230,86.5%,4.80,4.21
15,2018-09-18,Marco Gonzales,SEA,30.0,141,7.5,1.5,5.0,1.5,17.7%,3.5%,14.2%,.356,1.77,.409,57.5%,4.26,3.97
16,2018-09-18,Dallas Keuchel,HOU,49.2,212,6.9,2.7,2.5,0.5,17.9%,7.1%,10.8%,.260,1.33,.310,73.3%,3.38,3.86
17,2018-09-18,Mike Leake,SEA,44.0,183,6.8,1.0,6.6,1.0,18.0%,2.7%,15.3%,.271,1.20,.309,74.5%,3.55,3.57
18,2018-09-18,Mike Fiers,OAK,43.2,171,9.1,2.1,4.4,2.1,25.7%,5.9%,19.9%,.214,1.01,.229,96.9%,4.95,3.56
19,2018-09-18,Brett Anderson,OAK,32.2,122,4.7,0.8,5.7,0.3,13.9%,2.5%,11.5%,.218,0.89,.247,65.2%,2.79,3.46
20,2018-09-18,James Paxton,SEA,24.0,102,11.6,3.4,3.4,1.9,30.4%,8.8%,21.6%,.258,1.38,.333,69.2%,4.41,3.35
21,2018-09-18,Andrew Heaney,LAA,47.2,199,9.3,1.7,5.4,1.5,24.6%,4.5%,20.1%,.279,1.30,.338,74.8%,3.85,3.33
22,2018-09-18,Gerrit Cole,HOU,46.0,195,12.9,2.9,4.4,0.8,33.9%,7.7%,26.2%,.235,1.24,.349,70.6%,2.47,2.81
23,2018-09-18,Justin Verlander,HOU,53.1,214,13.3,1.5,8.8,1.7,36.9%,4.2%,32.7%,.229,1.05,.319,78.6%,3.14,2.59
0,2018-09-19,Drew Hutchison,TEX,21.1,105,5.1,5.5,0.9,2.1,11.4%,12.4%,-0.9%,.319,1.97,.324,61.1%,7.05,6.64
1,2018-09-19,Yovani Gallardo,TEX,37.2,170,5.5,4.8,1.1,1.7,13.5%,11.8%,1.8%,.304,1.73,.322,68.2%,6.11,5.49
2,2018-09-19,Edwin Jackson,OAK,41.2,170,5.8,3.5,1.7,1.3,15.9%,9.4%,6.5%,.234,1.25,.248,82.6%,4.89,5.08
3,2018-09-19,Bartolo Colon,TEX,21.0,94,4.3,1.3,3.3,2.6,10.6%,3.2%,7.4%,.319,1.52,.307,55.1%,6.35,4.92
4,2018-09-19,Jaime Barria,LAA,37.2,157,7.6,3.3,2.3,0.7,20.4%,8.9%,11.5%,.259,1.35,.315,81.2%,3.61,4.86
5,2018-09-19,Wade LeBlanc,SEA,45.0,177,6.8,3.0,2.3,1.2,19.2%,8.5%,10.7%,.198,1.04,.213,77.7%,4.38,4.74
6,2018-09-19,Trevor Cahill,OAK,33.2,145,7.5,4.8,1.6,0.3,19.3%,12.4%,6.9%,.238,1.43,.299,63.0%,3.58,4.61
7,2018-09-19,Charlie Morton,HOU,38.2,164,8.4,3.0,2.8,1.2,21.9%,7.9%,14.0%,.233,1.22,.276,73.3%,4.38,4.57
8,2018-09-19,Felix Hernandez,SEA,28.0,122,7.1,4.2,1.7,2.3,18.0%,10.7%,7.4%,.250,1.43,.253,57.7%,6.34,4.56
9,2018-09-19,Erasmo Ramirez,SEA,33.1,143,6.8,2.4,2.8,1.6,17.5%,6.3%,11.2%,.256,1.29,.275,73.0%,4.90,4.49
10,2018-09-19,Martin Perez,TEX,23.0,106,4.7,2.0,2.4,2.0,11.3%,4.7%,6.6%,.346,1.74,.357,60.6%,5.60,4.49
11,2018-09-19,Felix Pena,LAA,49.0,195,7.5,2.2,3.4,1.1,21.0%,6.2%,14.9%,.222,1.06,.256,81.5%,4.00,4.26
12,2018-09-19,Marco Gonzales,SEA,23.0,113,7.0,2.0,3.6,1.2,15.9%,4.4%,11.5%,.383,2.00,.442,56.1%,4.07,4.25
13,2018-09-19,Mike Minor,TEX,42.0,158,7.7,1.9,4.0,1.1,22.8%,5.7%,17.1%,.177,0.83,.198,83.3%,3.78,4.24
14,2018-09-19,Framber Valdez,HOU,24.1,101,7.4,6.7,1.1,0.7,19.8%,17.8%,2.0%,.193,1.40,.230,86.5%,4.80,4.21
15,2018-09-19,Dallas Keuchel,HOU,49.2,212,6.9,2.7,2.5,0.5,17.9%,7.1%,10.8%,.260,1.33,.310,73.3%,3.38,3.86
16,2018-09-19,Mike Leake,SEA,50.1,209,6.4,0.9,7.2,1.1,17.2%,2.4%,14.8%,.267,1.17,.300,70.3%,3.70,3.79
17,2018-09-19,Mike Fiers,OAK,43.2,171,9.1,2.1,4.4,2.1,25.7%,5.9%,19.9%,.214,1.01,.229,96.9%,4.95,3.56
18,2018-09-19,James Paxton,SEA,24.0,102,11.6,3.4,3.4,1.9,30.4%,8.8%,21.6%,.258,1.38,.333,69.2%,4.41,3.35
19,2018-09-19,Andrew Heaney,LAA,47.2,199,9.3,1.7,5.4,1.5,24.6%,4.5%,20.1%,.279,1.30,.338,74.8%,3.85,3.33
20,2018-09-19,Brett Anderson,OAK,25.2,99,5.3,0.7,7.5,0.4,15.2%,2.0%,13.1%,.247,1.01,.284,61.0%,2.73,3.32
21,2018-09-19,Justin Verlander,HOU,45.2,186,12.8,1.6,8.1,1.8,34.9%,4.3%,30.6%,.242,1.12,.327,75.5%,3.40,2.83
22,2018-09-19,Gerrit Cole,HOU,46.0,195,12.9,2.9,4.4,0.8,33.9%,7.7%,26.2%,.235,1.24,.349,70.6%,2.47,2.81
0,2018-09-20,Drew Hutchison,TEX,21.1,105,5.1,5.5,0.9,2.1,11.4%,12.4%,-0.9%,.319,1.97,.324,61.1%,7.05,6.64
1,2018-09-20,Yovani Gallardo,TEX,37.2,170,5.5,4.8,1.1,1.7,13.5%,11.8%,1.8%,.304,1.73,.322,68.2%,6.11,5.49
2,2018-09-20,Edwin Jackson,OAK,35.1,147,6.1,3.8,1.6,1.5,16.3%,10.2%,6.1%,.235,1.30,.245,82.5%,5.28,5.18
3,2018-09-20,Bartolo Colon,TEX,21.0,94,4.3,1.3,3.3,2.6,10.6%,3.2%,7.4%,.319,1.52,.307,55.1%,6.35,4.92
4,2018-09-20,Jaime Barria,LAA,37.2,157,7.6,3.3,2.3,0.7,20.4%,8.9%,11.5%,.259,1.35,.315,81.2%,3.61,4.86
5,2018-09-20,Wade LeBlanc,SEA,45.0,177,6.8,3.0,2.3,1.2,19.2%,8.5%,10.7%,.198,1.04,.213,77.7%,4.38,4.74
6,2018-09-20,Trevor Cahill,OAK,33.2,145,7.5,4.8,1.6,0.3,19.3%,12.4%,6.9%,.238,1.43,.299,63.0%,3.58,4.61
7,2018-09-20,Mike Minor,TEX,35.0,134,7.7,2.3,3.3,1.3,22.4%,6.7%,15.7%,.179,0.89,.193,84.6%,4.25,4.61
8,2018-09-20,Charlie Morton,HOU,38.2,164,8.4,3.0,2.8,1.2,21.9%,7.9%,14.0%,.233,1.22,.276,73.3%,4.38,4.57
9,2018-09-20,Felix Hernandez,SEA,28.0,122,7.1,4.2,1.7,2.3,18.0%,10.7%,7.4%,.250,1.43,.253,57.7%,6.34,4.56
10,2018-09-20,Erasmo Ramirez,SEA,33.1,143,6.8,2.4,2.8,1.6,17.5%,6.3%,11.2%,.256,1.29,.275,73.0%,4.90,4.49
11,2018-09-20,Martin Perez,TEX,23.0,106,4.7,2.0,2.4,2.0,11.3%,4.7%,6.6%,.346,1.74,.357,60.6%,5.60,4.49
12,2018-09-20,Marco Gonzales,SEA,23.0,113,7.0,2.0,3.6,1.2,15.9%,4.4%,11.5%,.383,2.00,.442,56.1%,4.07,4.25
13,2018-09-20,Framber Valdez,HOU,24.1,101,7.4,6.7,1.1,0.7,19.8%,17.8%,2.0%,.193,1.40,.230,86.5%,4.80,4.21
14,2018-09-20,Dallas Keuchel,HOU,54.2,235,6.8,2.8,2.4,0.5,17.4%,7.2%,10.2%,.263,1.35,.312,69.2%,3.36,4.04
15,2018-09-20,Felix Pena,LAA,47.2,193,8.1,1.9,4.3,0.9,22.3%,5.2%,17.1%,.239,1.11,.288,71.4%,3.54,3.94
16,2018-09-20,Mike Leake,SEA,50.1,209,6.4,0.9,7.2,1.1,17.2%,2.4%,14.8%,.267,1.17,.300,70.3%,3.70,3.79
17,2018-09-20,Mike Fiers,OAK,43.2,171,9.1,2.1,4.4,2.1,25.7%,5.9%,19.9%,.214,1.01,.229,96.9%,4.95,3.56
18,2018-09-20,Andrew Heaney,LAA,47.2,199,9.3,1.7,5.4,1.5,24.6%,4.5%,20.1%,.279,1.30,.338,74.8%,3.85,3.33
19,2018-09-20,Brett Anderson,OAK,32.1,122,5.0,0.6,9.0,0.3,14.8%,1.6%,13.1%,.225,0.90,.257,65.2%,2.64,3.31
20,2018-09-20,Justin Verlander,HOU,45.2,186,12.8,1.6,8.1,1.8,34.9%,4.3%,30.6%,.242,1.12,.327,75.5%,3.40,2.83
21,2018-09-20,Gerrit Cole,HOU,46.0,195,12.9,2.9,4.4,0.8,33.9%,7.7%,26.2%,.235,1.24,.349,70.6%,2.47,2.81
0,2018-09-21,Yovani Gallardo,TEX,37.2,170,5.5,4.8,1.1,1.7,13.5%,11.8%,1.8%,.304,1.73,.322,68.2%,6.11,5.49
1,2018-09-21,Trevor Cahill,OAK,27.2,122,5.9,5.5,1.1,0.3,14.8%,13.9%,0.8%,.260,1.59,.306,59.6%,4.28,5.30
2,2018-09-21,Edwin Jackson,OAK,40.2,169,6.9,4.0,1.7,1.5,18.3%,10.7%,7.7%,.225,1.28,.239,82.9%,5.20,4.95
3,2018-09-21,Bartolo Colon,TEX,21.0,94,4.3,1.3,3.3,2.6,10.6%,3.2%,7.4%,.319,1.52,.307,55.1%,6.35,4.92
4,2018-09-21,Jaime Barria,LAA,37.2,157,7.6,3.3,2.3,0.7,20.4%,8.9%,11.5%,.259,1.35,.315,81.2%,3.61,4.86
5,2018-09-21,Wade LeBlanc,SEA,45.0,177,6.8,3.0,2.3,1.2,19.2%,8.5%,10.7%,.198,1.04,.213,77.7%,4.38,4.74
6,2018-09-21,Mike Minor,TEX,35.0,134,7.7,2.3,3.3,1.3,22.4%,6.7%,15.7%,.179,0.89,.193,84.6%,4.25,4.61
7,2018-09-21,Charlie Morton,HOU,38.2,164,8.4,3.0,2.8,1.2,21.9%,7.9%,14.0%,.233,1.22,.276,73.3%,4.38,4.57
8,2018-09-21,Felix Hernandez,SEA,28.0,122,7.1,4.2,1.7,2.3,18.0%,10.7%,7.4%,.250,1.43,.253,57.7%,6.34,4.56
9,2018-09-21,Erasmo Ramirez,SEA,33.1,143,6.8,2.4,2.8,1.6,17.5%,6.3%,11.2%,.256,1.29,.275,73.0%,4.90,4.49
10,2018-09-21,Martin Perez,TEX,23.0,106,4.7,2.0,2.4,2.0,11.3%,4.7%,6.6%,.346,1.74,.357,60.6%,5.60,4.49
11,2018-09-21,Marco Gonzales,SEA,23.0,113,7.0,2.0,3.6,1.2,15.9%,4.4%,11.5%,.383,2.00,.442,56.1%,4.07,4.25
12,2018-09-21,Framber Valdez,HOU,24.1,101,7.4,6.7,1.1,0.7,19.8%,17.8%,2.0%,.193,1.40,.230,86.5%,4.80,4.21
13,2018-09-21,Dallas Keuchel,HOU,54.2,235,6.8,2.8,2.4,0.5,17.4%,7.2%,10.2%,.263,1.35,.312,69.2%,3.36,4.04
14,2018-09-21,Felix Pena,LAA,47.2,193,8.1,1.9,4.3,0.9,22.3%,5.2%,17.1%,.239,1.11,.288,71.4%,3.54,3.94
15,2018-09-21,Mike Leake,SEA,43.2,182,6.4,1.0,6.2,1.0,17.0%,2.8%,14.3%,.257,1.15,.288,68.9%,3.71,3.85
16,2018-09-21,Mike Fiers,OAK,43.2,171,9.1,2.1,4.4,2.1,25.7%,5.9%,19.9%,.214,1.01,.229,96.9%,4.95,3.56
17,2018-09-21,Andrew Heaney,LAA,47.2,199,9.3,1.7,5.4,1.5,24.6%,4.5%,20.1%,.279,1.30,.338,74.8%,3.85,3.33
18,2018-09-21,Brett Anderson,OAK,32.1,122,5.0,0.6,9.0,0.3,14.8%,1.6%,13.1%,.225,0.90,.257,65.2%,2.64,3.31
19,2018-09-21,Gerrit Cole,HOU,41.0,173,12.7,3.1,4.1,0.9,33.5%,8.1%,25.4%,.228,1.22,.333,72.7%,2.70,2.88
20,2018-09-21,Justin Verlander,HOU,45.2,186,12.8,1.6,8.1,1.8,34.9%,4.3%,30.6%,.242,1.12,.327,75.5%,3.40,2.83
0,2018-09-22,Yovani Gallardo,TEX,37.2,170,5.5,4.8,1.1,1.7,13.5%,11.8%,1.8%,.304,1.73,.322,68.2%,6.11,5.49
1,2018-09-22,Trevor Cahill,OAK,27.2,122,5.9,5.5,1.1,0.3,14.8%,13.9%,0.8%,.260,1.59,.306,59.6%,4.28,5.30
2,2018-09-22,Edwin Jackson,OAK,40.2,169,6.9,4.0,1.7,1.5,18.3%,10.7%,7.7%,.225,1.28,.239,82.9%,5.20,4.95
3,2018-09-22,Bartolo Colon,TEX,21.0,94,4.3,1.3,3.3,2.6,10.6%,3.2%,7.4%,.319,1.52,.307,55.1%,6.35,4.92
4,2018-09-22,Wade LeBlanc,SEA,38.2,156,7.0,3.3,2.1,1.4,19.2%,9.0%,10.3%,.211,1.14,.226,78.6%,4.71,4.87
5,2018-09-22,Jaime Barria,LAA,37.2,157,7.6,3.3,2.3,0.7,20.4%,8.9%,11.5%,.259,1.35,.315,81.2%,3.61,4.86
6,2018-09-22,Erasmo Ramirez,SEA,36.0,157,6.8,2.8,2.5,1.8,17.2%,7.0%,10.2%,.264,1.36,.282,65.5%,5.27,4.76
7,2018-09-22,Charlie Morton,HOU,31.2,138,8.0,2.8,2.8,1.1,20.3%,7.2%,13.0%,.252,1.29,.297,69.3%,4.46,4.69
8,2018-09-22,Mike Minor,TEX,35.0,134,7.7,2.3,3.3,1.3,22.4%,6.7%,15.7%,.179,0.89,.193,84.6%,4.25,4.61
9,2018-09-22,Felix Hernandez,SEA,28.0,122,7.1,4.2,1.7,2.3,18.0%,10.7%,7.4%,.250,1.43,.253,57.7%,6.34,4.56
10,2018-09-22,Marco Gonzales,SEA,23.0,113,7.0,2.0,3.6,1.2,15.9%,4.4%,11.5%,.383,2.00,.442,56.1%,4.07,4.25
11,2018-09-22,Framber Valdez,HOU,24.1,101,7.4,6.7,1.1,0.7,19.8%,17.8%,2.0%,.193,1.40,.230,86.5%,4.80,4.21
12,2018-09-22,Dallas Keuchel,HOU,54.2,235,6.8,2.8,2.4,0.5,17.4%,7.2%,10.2%,.263,1.35,.312,69.2%,3.36,4.04
13,2018-09-22,Felix Pena,LAA,47.2,193,8.1,1.9,4.3,0.9,22.3%,5.2%,17.1%,.239,1.11,.288,71.4%,3.54,3.94
14,2018-09-22,Mike Leake,SEA,43.2,182,6.4,1.0,6.2,1.0,17.0%,2.8%,14.3%,.257,1.15,.288,68.9%,3.71,3.85
15,2018-09-22,Mike Fiers,OAK,43.2,171,9.1,2.1,4.4,2.1,25.7%,5.9%,19.9%,.214,1.01,.229,96.9%,4.95,3.56
16,2018-09-22,Andrew Heaney,LAA,50.2,216,9.6,2.1,4.5,1.8,25.0%,5.6%,19.4%,.284,1.38,.343,71.4%,4.31,3.37
17,2018-09-22,Brett Anderson,OAK,32.1,122,5.0,0.6,9.0,0.3,14.8%,1.6%,13.1%,.225,0.90,.257,65.2%,2.64,3.31
18,2018-09-22,Justin Verlander,HOU,45.2,186,12.8,1.6,8.1,1.8,34.9%,4.3%,30.6%,.242,1.12,.327,75.5%,3.40,2.83
19,2018-09-22,Gerrit Cole,HOU,48.0,200,13.1,2.6,5.0,0.9,35.0%,7.0%,28.0%,.227,1.17,.336,72.0%,2.54,2.76
0,2018-09-23,Yovani Gallardo,TEX,37.2,170,5.5,4.8,1.1,1.7,13.5%,11.8%,1.8%,.304,1.73,.322,68.2%,6.11,5.49
1,2018-09-23,Trevor Cahill,OAK,27.2,122,5.9,5.5,1.1,0.3,14.8%,13.9%,0.8%,.260,1.59,.306,59.6%,4.28,5.30
2,2018-09-23,Jaime Barria,LAA,42.2,178,7.4,3.6,2.1,0.6,19.7%,9.6%,10.1%,.256,1.36,.311,82.1%,3.70,5.19
3,2018-09-23,Edwin Jackson,OAK,40.2,169,6.9,4.0,1.7,1.5,18.3%,10.7%,7.7%,.225,1.28,.239,82.9%,5.20,4.95
4,2018-09-23,Wade LeBlanc,SEA,38.2,156,7.0,3.3,2.1,1.4,19.2%,9.0%,10.3%,.211,1.14,.226,78.6%,4.71,4.87
5,2018-09-23,Erasmo Ramirez,SEA,36.0,157,6.8,2.8,2.5,1.8,17.2%,7.0%,10.2%,.264,1.36,.282,65.5%,5.27,4.76
6,2018-09-23,Mike Minor,TEX,39.2,156,7.7,2.7,2.8,1.4,21.8%,7.7%,14.1%,.197,1.01,.216,83.3%,4.47,4.75
7,2018-09-23,Charlie Morton,HOU,31.2,138,8.0,2.8,2.8,1.1,20.3%,7.2%,13.0%,.252,1.29,.297,69.3%,4.46,4.69
8,2018-09-23,Marco Gonzales,SEA,29.0,132,6.5,1.9,3.5,0.9,15.9%,4.5%,11.4%,.336,1.66,.386,58.0%,3.78,4.26
9,2018-09-23,Framber Valdez,HOU,24.1,101,7.4,6.7,1.1,0.7,19.8%,17.8%,2.0%,.193,1.40,.230,86.5%,4.80,4.21
10,2018-09-23,Dallas Keuchel,HOU,48.2,211,6.7,2.8,2.4,0.6,17.1%,7.1%,10.0%,.276,1.42,.325,67.9%,3.41,4.10
11,2018-09-23,Felix Pena,LAA,47.2,193,8.1,1.9,4.3,0.9,22.3%,5.2%,17.1%,.239,1.11,.288,71.4%,3.54,3.94
12,2018-09-23,Mike Leake,SEA,43.2,182,6.4,1.0,6.2,1.0,17.0%,2.8%,14.3%,.257,1.15,.288,68.9%,3.71,3.85
13,2018-09-23,Felix Hernandez,SEA,22.0,90,8.2,3.7,2.2,1.6,22.2%,10.0%,12.2%,.235,1.27,.263,71.4%,4.93,3.85
14,2018-09-23,Mike Fiers,OAK,49.2,194,8.9,2.0,4.5,1.8,25.3%,5.7%,19.6%,.210,0.99,.230,94.6%,4.59,3.67
15,2018-09-23,Andrew Heaney,LAA,45.2,193,9.5,2.0,4.8,1.8,24.9%,5.2%,19.7%,.273,1.31,.325,73.8%,4.28,3.38
16,2018-09-23,Brett Anderson,OAK,32.1,122,5.0,0.6,9.0,0.3,14.8%,1.6%,13.1%,.225,0.90,.257,65.2%,2.64,3.31
17,2018-09-23,Gerrit Cole,HOU,48.0,200,13.1,2.6,5.0,0.9,35.0%,7.0%,28.0%,.227,1.17,.336,72.0%,2.54,2.76
18,2018-09-23,Justin Verlander,HOU,51.2,206,13.2,1.4,9.5,1.6,36.9%,3.9%,33.0%,.223,1.01,.313,76.7%,3.01,2.63
0,2018-09-24,Yovani Gallardo,TEX,31.2,147,6.0,4.8,1.2,1.7,14.3%,11.6%,2.7%,.328,1.86,.356,66.5%,6.10,5.30
1,2018-09-24,Jaime Barria,LAA,37.0,155,7.3,3.9,1.9,0.7,19.4%,10.3%,9.0%,.261,1.41,.314,79.9%,3.97,5.24
2,2018-09-24,Edwin Jackson,OAK,40.2,169,6.9,4.0,1.7,1.5,18.3%,10.7%,7.7%,.225,1.28,.239,82.9%,5.20,4.95
3,2018-09-24,Trevor Cahill,OAK,31.0,138,6.7,4.9,1.4,0.6,16.7%,12.3%,4.3%,.267,1.58,.316,55.1%,4.26,4.91
4,2018-09-24,Erasmo Ramirez,SEA,36.0,157,6.8,2.8,2.5,1.8,17.2%,7.0%,10.2%,.264,1.36,.282,65.5%,5.27,4.76
5,2018-09-24,Mike Minor,TEX,39.2,156,7.7,2.7,2.8,1.4,21.8%,7.7%,14.1%,.197,1.01,.216,83.3%,4.47,4.75
6,2018-09-24,Wade LeBlanc,SEA,43.2,179,7.2,3.1,2.3,1.2,19.6%,8.4%,11.2%,.233,1.21,.262,76.8%,4.44,4.74
7,2018-09-24,Charlie Morton,HOU,32.2,142,8.3,2.8,3.0,1.1,21.1%,7.0%,14.1%,.252,1.29,.301,67.6%,4.29,4.52
8,2018-09-24,Martin Perez,TEX,20.0,88,4.5,1.4,3.3,1.8,11.4%,3.4%,8.0%,.318,1.50,.324,49.2%,5.21,4.26
9,2018-09-24,Framber Valdez,HOU,24.1,101,7.4,6.7,1.1,0.7,19.8%,17.8%,2.0%,.193,1.40,.230,86.5%,4.80,4.21
10,2018-09-24,Dallas Keuchel,HOU,48.2,211,6.7,2.8,2.4,0.6,17.1%,7.1%,10.0%,.276,1.42,.325,67.9%,3.41,4.10
11,2018-09-24,Marco Gonzales,SEA,24.0,105,6.8,2.3,3.0,0.4,17.1%,5.7%,11.4%,.303,1.50,.362,57.8%,2.95,4.06
12,2018-09-24,Felix Pena,LAA,47.2,193,8.1,1.9,4.3,0.9,22.3%,5.2%,17.1%,.239,1.11,.288,71.4%,3.54,3.94
13,2018-09-24,Mike Fiers,OAK,44.1,174,8.3,2.2,3.7,1.8,23.6%,6.3%,17.2%,.211,1.01,.225,93.0%,4.83,3.90
14,2018-09-24,Mike Leake,SEA,43.2,182,6.4,1.0,6.2,1.0,17.0%,2.8%,14.3%,.257,1.15,.288,68.9%,3.71,3.85
15,2018-09-24,Felix Hernandez,SEA,22.0,90,8.2,3.7,2.2,1.6,22.2%,10.0%,12.2%,.235,1.27,.263,71.4%,4.93,3.85
16,2018-09-24,Andrew Heaney,LAA,45.2,193,9.5,2.0,4.8,1.8,24.9%,5.2%,19.7%,.273,1.31,.325,73.8%,4.28,3.38
17,2018-09-24,Brett Anderson,OAK,32.1,122,5.0,0.6,9.0,0.3,14.8%,1.6%,13.1%,.225,0.90,.257,65.2%,2.64,3.31
18,2018-09-24,Gerrit Cole,HOU,48.0,200,13.1,2.6,5.0,0.9,35.0%,7.0%,28.0%,.227,1.17,.336,72.0%,2.54,2.76
19,2018-09-24,Justin Verlander,HOU,51.2,206,13.2,1.4,9.5,1.6,36.9%,3.9%,33.0%,.223,1.01,.313,76.7%,3.01,2.63
0,2018-09-25,Yovani Gallardo,TEX,31.2,147,6.0,4.8,1.2,1.7,14.3%,11.6%,2.7%,.328,1.86,.356,66.5%,6.10,5.30
1,2018-09-25,Jaime Barria,LAA,37.0,155,7.3,3.9,1.9,0.7,19.4%,10.3%,9.0%,.261,1.41,.314,79.9%,3.97,5.24
2,2018-09-25,Edwin Jackson,OAK,40.2,169,6.9,4.0,1.7,1.5,18.3%,10.7%,7.7%,.225,1.28,.239,82.9%,5.20,4.95
3,2018-09-25,Trevor Cahill,OAK,31.0,138,6.7,4.9,1.4,0.6,16.7%,12.3%,4.3%,.267,1.58,.316,55.1%,4.26,4.91
4,2018-09-25,Erasmo Ramirez,SEA,36.0,157,6.8,2.8,2.5,1.8,17.2%,7.0%,10.2%,.264,1.36,.282,65.5%,5.27,4.76
5,2018-09-25,Mike Minor,TEX,39.2,156,7.7,2.7,2.8,1.4,21.8%,7.7%,14.1%,.197,1.01,.216,83.3%,4.47,4.75
6,2018-09-25,Wade LeBlanc,SEA,43.2,179,7.2,3.1,2.3,1.2,19.6%,8.4%,11.2%,.233,1.21,.262,76.8%,4.44,4.74
7,2018-09-25,Charlie Morton,HOU,32.2,142,8.3,2.8,3.0,1.1,21.1%,7.0%,14.1%,.252,1.29,.301,67.6%,4.29,4.52
8,2018-09-25,Martin Perez,TEX,20.0,88,4.5,1.4,3.3,1.8,11.4%,3.4%,8.0%,.318,1.50,.324,49.2%,5.21,4.26
9,2018-09-25,Framber Valdez,HOU,24.1,101,7.4,6.7,1.1,0.7,19.8%,17.8%,2.0%,.193,1.40,.230,86.5%,4.80,4.21
10,2018-09-25,Dallas Keuchel,HOU,53.2,234,6.9,3.0,2.3,0.7,17.5%,7.7%,9.8%,.282,1.47,.333,69.5%,3.61,4.21
11,2018-09-25,Marco Gonzales,SEA,24.0,105,6.8,2.3,3.0,0.4,17.1%,5.7%,11.4%,.303,1.50,.362,57.8%,2.95,4.06
12,2018-09-25,Mike Fiers,OAK,44.1,174,8.3,2.2,3.7,1.8,23.6%,6.3%,17.2%,.211,1.01,.225,93.0%,4.83,3.90
13,2018-09-25,Mike Leake,SEA,43.2,182,6.4,1.0,6.2,1.0,17.0%,2.8%,14.3%,.257,1.15,.288,68.9%,3.71,3.85
14,2018-09-25,Felix Hernandez,SEA,22.0,90,8.2,3.7,2.2,1.6,22.2%,10.0%,12.2%,.235,1.27,.263,71.4%,4.93,3.85
15,2018-09-25,Felix Pena,LAA,54.2,220,8.1,1.8,4.5,1.2,22.3%,5.0%,17.3%,.233,1.08,.273,72.8%,3.80,3.83
16,2018-09-25,Andrew Heaney,LAA,45.2,193,9.5,2.0,4.8,1.8,24.9%,5.2%,19.7%,.273,1.31,.325,73.8%,4.28,3.38
17,2018-09-25,Brett Anderson,OAK,32.1,122,5.0,0.6,9.0,0.3,14.8%,1.6%,13.1%,.225,0.90,.257,65.2%,2.64,3.31
18,2018-09-25,Gerrit Cole,HOU,48.0,200,13.1,2.6,5.0,0.9,35.0%,7.0%,28.0%,.227,1.17,.336,72.0%,2.54,2.76
19,2018-09-25,Justin Verlander,HOU,49.2,193,13.4,1.4,9.3,1.1,38.3%,4.2%,34.2%,.201,0.91,.298,79.8%,2.30,2.45
0,2018-09-26,Yovani Gallardo,TEX,37.0,168,5.6,4.9,1.1,1.5,13.7%,11.9%,1.8%,.308,1.76,.333,66.5%,5.81,5.35
1,2018-09-26,Jaime Barria,LAA,37.0,155,7.3,3.9,1.9,0.7,19.4%,10.3%,9.0%,.261,1.41,.314,79.9%,3.97,5.24
2,2018-09-26,Edwin Jackson,OAK,40.2,169,6.9,4.0,1.7,1.5,18.3%,10.7%,7.7%,.225,1.28,.239,82.9%,5.20,4.95
3,2018-09-26,Trevor Cahill,OAK,31.0,138,6.7,4.9,1.4,0.6,16.7%,12.3%,4.3%,.267,1.58,.316,55.1%,4.26,4.91
4,2018-09-26,Erasmo Ramirez,SEA,36.0,157,6.8,2.8,2.5,1.8,17.2%,7.0%,10.2%,.264,1.36,.282,65.5%,5.27,4.76
5,2018-09-26,Wade LeBlanc,SEA,43.2,179,7.2,3.1,2.3,1.2,19.6%,8.4%,11.2%,.233,1.21,.262,76.8%,4.44,4.74
6,2018-09-26,Charlie Morton,HOU,32.2,142,8.3,2.8,3.0,1.1,21.1%,7.0%,14.1%,.252,1.29,.301,67.6%,4.29,4.52
7,2018-09-26,Mike Minor,TEX,34.0,132,8.5,2.9,2.9,1.3,24.2%,8.3%,15.9%,.185,0.97,.207,89.3%,4.34,4.47
8,2018-09-26,Martin Perez,TEX,20.0,88,4.5,1.4,3.3,1.8,11.4%,3.4%,8.0%,.318,1.50,.324,49.2%,5.21,4.26
9,2018-09-26,Framber Valdez,HOU,24.1,101,7.4,6.7,1.1,0.7,19.8%,17.8%,2.0%,.193,1.40,.230,86.5%,4.80,4.21
