,Date,Tm,IP,TBF,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,FIP,xFIP
10,2018-05-30,CHC,205.0,861,8.6,4.1,2.1,1.2,22.9%,10.9%,12.0%,.221,1.26,.258,76.8%,4.44,4.34
11,2018-05-30,MIN,216.0,914,8.9,3.5,2.5,1.3,23.3%,9.2%,14.1%,.245,1.31,.289,76.5%,4.43,4.22
12,2018-05-30,ATL,222.0,947,8.6,3.9,2.2,0.9,22.4%,10.2%,12.1%,.245,1.36,.298,76.0%,3.96,4.21
13,2018-05-30,PIT,226.1,946,7.6,2.6,2.9,1.4,20.1%,6.9%,13.2%,.250,1.24,.279,70.6%,4.39,4.20
14,2018-05-30,ARI,227.0,961,8.6,3.4,2.5,1.3,22.5%,8.8%,13.6%,.240,1.28,.280,76.5%,4.40,4.13
15,2018-05-30,NYY,208.2,875,8.4,3.3,2.5,1.2,22.3%,8.8%,13.5%,.223,1.21,.261,71.7%,4.21,4.11
16,2018-05-30,TBR,192.0,788,8.3,2.8,3.0,1.1,22.5%,7.5%,15.0%,.234,1.17,.274,72.1%,3.91,4.05
17,2018-05-30,SDP,211.2,934,8.8,3.7,2.3,1.5,22.1%,9.4%,12.6%,.277,1.50,.325,69.2%,4.67,4.03
18,2018-05-30,COL,229.2,967,7.9,2.7,2.9,1.1,20.8%,7.2%,13.6%,.256,1.28,.299,71.4%,3.93,4.01
19,2018-05-30,OAK,225.2,931,7.2,2.3,3.1,1.2,19.4%,6.2%,13.2%,.234,1.14,.259,71.4%,4.22,3.99
20,2018-05-30,STL,221.2,904,7.9,2.9,2.7,0.6,21.6%,7.8%,13.7%,.218,1.11,.263,75.9%,3.35,3.96
21,2018-05-30,LAA,215.2,895,9.1,3.2,2.9,1.3,24.4%,8.5%,15.9%,.239,1.25,.288,74.0%,4.16,3.93
22,2018-05-30,BOS,240.2,1030,10.0,3.3,3.1,1.2,26.0%,8.5%,17.6%,.243,1.29,.304,71.0%,3.93,3.89
23,2018-05-30,SEA,252.1,1040,8.2,2.3,3.6,1.0,22.0%,6.2%,15.9%,.244,1.18,.289,72.7%,3.74,3.89
24,2018-05-30,PHI,225.0,917,9.0,2.8,3.2,0.9,24.4%,7.5%,16.9%,.239,1.19,.294,75.8%,3.46,3.74
25,2018-05-30,CLE,255.0,1036,8.7,2.2,4.0,1.3,23.8%,5.9%,17.9%,.237,1.13,.278,77.1%,3.98,3.73
26,2018-05-30,NYM,207.2,909,9.7,3.0,3.2,1.2,24.6%,7.6%,17.1%,.272,1.40,.337,72.7%,3.85,3.71
27,2018-05-30,WSN,247.1,987,9.7,2.5,3.8,0.8,27.0%,7.1%,19.9%,.210,1.04,.270,80.3%,3.17,3.47
28,2018-05-30,HOU,275.1,1051,10.0,2.2,4.6,0.9,29.0%,6.4%,22.7%,.185,0.89,.235,83.4%,3.10,3.29
29,2018-05-30,LAD,223.0,918,10.2,2.4,4.3,1.2,27.6%,6.4%,21.1%,.233,1.14,.290,76.8%,3.47,3.15
0,2018-05-31,CHW,209.1,938,6.4,4.6,1.4,1.4,15.9%,11.4%,4.5%,.259,1.51,.279,62.7%,5.49,5.71
1,2018-05-31,DET,225.0,957,7.5,3.4,2.2,1.4,19.6%,9.0%,10.7%,.244,1.31,.273,75.0%,4.75,4.78
2,2018-05-31,MIL,218.2,926,7.3,3.7,2.0,1.2,19.2%,9.6%,9.6%,.233,1.27,.257,76.8%,4.67,4.72
3,2018-05-31,CIN,214.2,972,7.4,3.9,1.9,1.9,18.2%,9.6%,8.6%,.289,1.59,.310,71.1%,5.61,4.71
4,2018-05-31,SFG,213.1,940,7.3,3.8,1.9,1.4,18.4%,9.6%,8.8%,.274,1.49,.306,67.7%,4.85,4.67
5,2018-05-31,TOR,225.0,996,7.7,3.4,2.3,1.5,19.4%,8.4%,10.9%,.273,1.46,.306,65.8%,4.87,4.63
6,2018-05-31,KCR,240.0,1064,7.5,3.0,2.5,1.6,18.7%,7.4%,11.3%,.291,1.50,.323,68.0%,4.89,4.63
7,2018-05-31,TEX,238.2,1065,6.8,2.5,2.7,1.7,16.8%,6.3%,10.5%,.278,1.40,.297,70.3%,5.26,4.58
8,2018-05-31,MIA,217.2,908,7.8,3.6,2.2,1.4,20.7%,9.5%,11.2%,.224,1.22,.246,75.9%,4.75,4.56
9,2018-05-31,BAL,222.0,993,7.6,3.0,2.6,1.8,18.8%,7.3%,11.5%,.298,1.55,.332,71.5%,5.19,4.54
10,2018-05-31,CHC,207.2,865,8.5,3.9,2.2,1.2,22.8%,10.5%,12.3%,.220,1.23,.255,78.7%,4.38,4.33
11,2018-05-31,MIN,217.2,929,8.8,3.5,2.5,1.4,23.0%,9.2%,13.9%,.252,1.34,.297,74.8%,4.49,4.24
12,2018-05-31,ATL,223.2,948,8.4,3.9,2.2,0.9,21.9%,10.1%,11.8%,.243,1.34,.294,75.8%,3.92,4.24
13,2018-05-31,PIT,227.1,952,7.6,2.6,2.9,1.3,20.3%,6.9%,13.3%,.252,1.25,.282,70.7%,4.37,4.20
14,2018-05-31,ARI,231.0,978,8.7,3.3,2.6,1.4,22.9%,8.7%,14.2%,.240,1.28,.280,75.8%,4.43,4.08
15,2018-05-31,NYY,215.2,902,8.6,3.3,2.6,1.2,22.8%,8.6%,14.2%,.221,1.19,.260,71.9%,4.15,4.05
16,2018-05-31,OAK,226.2,934,7.1,2.3,3.1,1.2,19.2%,6.1%,13.1%,.230,1.12,.253,71.6%,4.25,4.02
17,2018-05-31,COL,227.1,962,7.9,2.9,2.8,1.0,20.8%,7.5%,13.3%,.256,1.30,.299,71.4%,3.92,4.01
18,2018-05-31,TBR,194.0,786,8.3,2.7,3.1,1.0,22.8%,7.4%,15.4%,.223,1.11,.262,73.9%,3.80,4.00
19,2018-05-31,STL,218.2,893,7.9,2.9,2.7,0.5,21.6%,8.0%,13.7%,.220,1.12,.267,75.9%,3.32,3.99
20,2018-05-31,SDP,213.2,937,8.8,3.6,2.4,1.4,22.2%,9.2%,13.0%,.273,1.46,.320,69.2%,4.56,3.96
21,2018-05-31,LAA,215.2,898,9.1,3.2,2.9,1.3,24.3%,8.5%,15.8%,.241,1.26,.290,74.2%,4.16,3.94
22,2018-05-31,SEA,254.0,1045,8.1,2.4,3.4,1.0,21.9%,6.4%,15.5%,.242,1.18,.286,73.5%,3.76,3.92
23,2018-05-31,BOS,242.1,1032,10.0,3.2,3.1,1.2,26.2%,8.4%,17.7%,.239,1.27,.299,70.7%,3.91,3.87
24,2018-05-31,NYM,207.2,904,9.5,3.0,3.2,1.1,24.3%,7.6%,16.7%,.266,1.37,.330,72.8%,3.76,3.76
25,2018-05-31,PHI,222.1,911,9.2,2.8,3.4,1.0,25.0%,7.5%,17.6%,.241,1.20,.296,75.7%,3.53,3.72
26,2018-05-31,CLE,261.0,1056,8.8,2.1,4.2,1.3,24.2%,5.8%,18.5%,.235,1.12,.279,77.4%,3.89,3.66
27,2018-05-31,WSN,248.1,991,9.7,2.5,3.8,0.8,26.9%,7.1%,19.9%,.210,1.04,.271,80.8%,3.11,3.44
28,2018-05-31,HOU,274.1,1052,9.8,2.3,4.3,0.9,28.5%,6.6%,22.0%,.186,0.91,.238,81.7%,3.06,3.34
29,2018-05-31,LAD,225.0,922,10.3,2.4,4.4,1.2,27.9%,6.4%,21.5%,.228,1.12,.286,78.8%,3.38,3.09
0,2018-06-01,CHW,209.1,938,6.4,4.6,1.4,1.4,15.9%,11.4%,4.5%,.259,1.51,.279,62.7%,5.49,5.71
1,2018-06-01,DET,229.0,975,7.5,3.4,2.2,1.4,19.6%,8.8%,10.8%,.245,1.31,.273,75.5%,4.75,4.76
2,2018-06-01,CIN,207.2,947,7.5,3.9,1.9,2.0,18.3%,9.6%,8.7%,.292,1.62,.314,71.2%,5.64,4.72
3,2018-06-01,SFG,209.2,920,7.2,3.7,1.9,1.4,18.1%,9.5%,8.7%,.272,1.47,.301,68.5%,4.90,4.69
4,2018-06-01,MIL,214.2,905,7.3,3.6,2.0,1.3,19.2%,9.5%,9.7%,.232,1.26,.255,76.5%,4.70,4.68
5,2018-06-01,TEX,236.0,1063,6.6,2.6,2.6,1.8,16.4%,6.4%,10.0%,.284,1.44,.302,69.9%,5.39,4.68
6,2018-06-01,TOR,225.0,996,7.7,3.4,2.3,1.5,19.4%,8.4%,10.9%,.273,1.46,.306,65.8%,4.87,4.63
7,2018-06-01,KCR,240.0,1064,7.5,3.0,2.5,1.6,18.7%,7.4%,11.3%,.291,1.50,.323,68.0%,4.89,4.63
8,2018-06-01,MIA,214.1,894,7.9,3.7,2.1,1.5,20.9%,9.7%,11.2%,.223,1.23,.243,75.9%,4.84,4.56
9,2018-06-01,BAL,216.1,966,7.5,3.0,2.5,1.9,18.7%,7.3%,11.4%,.299,1.55,.331,71.7%,5.27,4.53
10,2018-06-01,MIN,221.1,952,8.8,3.5,2.5,1.4,22.8%,9.1%,13.7%,.255,1.36,.298,73.6%,4.61,4.32
11,2018-06-01,CHC,213.2,887,8.6,3.9,2.2,1.1,22.9%,10.5%,12.4%,.218,1.22,.254,79.1%,4.32,4.29
12,2018-06-01,ATL,230.2,975,8.2,3.8,2.1,0.9,21.5%,10.1%,11.5%,.242,1.33,.290,75.6%,3.91,4.27
13,2018-06-01,PIT,225.2,951,7.5,2.7,2.8,1.3,19.8%,7.1%,12.6%,.256,1.28,.287,69.9%,4.38,4.26
14,2018-06-01,NYY,215.2,902,8.6,3.3,2.6,1.2,22.8%,8.6%,14.2%,.221,1.19,.260,71.9%,4.15,4.05
15,2018-06-01,ARI,227.0,954,8.7,3.1,2.8,1.3,23.1%,8.3%,14.8%,.239,1.25,.280,76.7%,4.35,4.04
16,2018-06-01,STL,216.2,889,7.8,2.8,2.8,0.6,21.0%,7.5%,13.5%,.226,1.14,.271,74.8%,3.38,4.03
17,2018-06-01,OAK,227.2,940,7.1,2.3,3.2,1.2,19.1%,6.1%,13.1%,.233,1.13,.258,70.8%,4.18,4.01
18,2018-06-01,LAA,220.2,923,9.0,3.1,2.9,1.3,23.9%,8.3%,15.6%,.244,1.27,.294,73.3%,4.15,3.99
19,2018-06-01,SDP,214.2,942,8.6,3.6,2.4,1.4,21.9%,9.2%,12.6%,.272,1.47,.318,69.0%,4.59,3.97
20,2018-06-01,COL,222.2,941,7.8,2.7,2.9,1.0,20.6%,7.0%,13.6%,.258,1.29,.301,71.3%,3.85,3.96
21,2018-06-01,TBR,190.2,771,8.4,2.7,3.1,1.0,23.0%,7.4%,15.6%,.224,1.12,.263,74.9%,3.80,3.96
22,2018-06-01,SEA,252.2,1040,8.1,2.5,3.3,1.0,21.7%,6.6%,15.1%,.242,1.19,.286,73.8%,3.79,3.94
23,2018-06-01,BOS,242.1,1034,9.9,3.2,3.1,1.2,25.8%,8.4%,17.4%,.243,1.28,.302,70.4%,3.99,3.92
24,2018-06-01,NYM,206.1,899,9.2,3.0,3.1,1.1,23.6%,7.6%,16.0%,.269,1.38,.329,73.2%,3.83,3.82
25,2018-06-01,PHI,225.1,918,9.2,2.8,3.3,1.0,25.1%,7.5%,17.5%,.233,1.17,.287,75.7%,3.46,3.72
26,2018-06-01,CLE,266.2,1080,8.8,2.1,4.2,1.4,24.3%,5.7%,18.5%,.238,1.13,.281,77.5%,3.93,3.64
27,2018-06-01,WSN,249.0,998,9.6,2.7,3.6,0.7,26.6%,7.4%,19.1%,.213,1.07,.275,81.0%,3.14,3.51
28,2018-06-01,HOU,272.1,1049,9.7,2.3,4.2,0.8,27.9%,6.7%,21.3%,.190,0.93,.242,81.0%,3.06,3.35
29,2018-06-01,LAD,223.0,917,10.1,2.4,4.2,1.1,27.3%,6.5%,20.7%,.232,1.14,.290,78.6%,3.40,3.16
0,2018-06-02,CHW,206.2,932,6.1,4.7,1.3,1.4,15.0%,11.6%,3.4%,.263,1.54,.280,62.6%,5.62,5.84
1,2018-06-02,DET,235.0,998,7.4,3.4,2.2,1.3,19.4%,9.0%,10.4%,.244,1.30,.271,75.4%,4.74,4.80
2,2018-06-02,MIL,215.1,905,7.1,3.6,2.0,1.3,18.9%,9.6%,9.3%,.231,1.25,.252,76.0%,4.74,4.74
3,2018-06-02,CIN,206.0,941,7.4,3.9,1.9,2.0,18.1%,9.6%,8.5%,.294,1.63,.315,72.5%,5.68,4.74
4,2018-06-02,KCR,243.0,1082,7.5,3.0,2.5,1.7,18.7%,7.5%,11.2%,.293,1.52,.324,67.3%,5.03,4.65
5,2018-06-02,TEX,235.0,1055,6.7,2.5,2.6,1.8,16.5%,6.3%,10.2%,.284,1.43,.302,70.1%,5.37,4.64
6,2018-06-02,SFG,215.2,942,7.3,3.7,2.0,1.3,18.5%,9.3%,9.1%,.270,1.45,.301,69.0%,4.80,4.62
7,2018-06-02,TOR,226.2,1007,7.7,3.3,2.3,1.5,19.3%,8.3%,10.9%,.277,1.48,.312,65.2%,4.85,4.62
8,2018-06-02,MIA,215.0,893,7.7,3.5,2.2,1.5,20.7%,9.4%,11.3%,.223,1.21,.239,76.6%,4.93,4.56
9,2018-06-02,BAL,222.1,993,7.5,2.9,2.6,1.8,18.6%,7.2%,11.4%,.300,1.55,.333,71.6%,5.19,4.53
10,2018-06-02,CHC,219.0,910,8.5,4.0,2.1,1.2,22.6%,10.7%,12.0%,.218,1.23,.252,79.5%,4.38,4.34
11,2018-06-02,MIN,227.1,976,8.9,3.5,2.5,1.4,22.9%,9.0%,13.9%,.254,1.35,.298,73.1%,4.58,4.29
12,2018-06-02,ATL,233.2,979,8.2,3.7,2.2,0.8,21.6%,9.8%,11.8%,.236,1.29,.285,75.1%,3.80,4.19
13,2018-06-02,PIT,227.2,955,7.6,2.6,2.9,1.3,20.2%,7.0%,13.2%,.252,1.26,.285,71.2%,4.25,4.14
14,2018-06-02,NYY,215.2,904,8.5,3.2,2.6,1.2,22.6%,8.5%,14.1%,.224,1.20,.262,72.2%,4.23,4.06
15,2018-06-02,OAK,227.2,940,7.0,2.2,3.1,1.1,18.7%,6.0%,12.8%,.235,1.13,.259,71.0%,4.17,4.06
16,2018-06-02,STL,222.2,915,7.6,2.7,2.8,0.6,20.7%,7.4%,13.2%,.227,1.14,.271,74.8%,3.39,4.05
17,2018-06-02,TBR,185.2,753,8.1,2.8,2.9,1.0,22.3%,7.7%,14.6%,.223,1.13,.260,74.4%,3.86,4.04
18,2018-06-02,COL,221.2,944,7.8,2.7,2.9,1.1,20.3%,7.1%,13.2%,.263,1.32,.306,71.2%,3.94,4.03
19,2018-06-02,SDP,215.1,944,8.5,3.8,2.3,1.4,21.6%,9.5%,12.1%,.269,1.46,.314,69.4%,4.58,4.02
20,2018-06-02,ARI,234.0,983,8.8,3.1,2.9,1.3,23.3%,8.1%,15.2%,.238,1.24,.281,77.0%,4.25,3.99
21,2018-06-02,LAA,226.2,946,9.0,3.1,2.9,1.2,24.0%,8.3%,15.8%,.242,1.26,.293,73.8%,4.09,3.98
22,2018-06-02,NYM,205.0,897,9.0,3.0,3.0,1.1,22.7%,7.7%,15.0%,.271,1.40,.329,73.4%,3.86,3.94
23,2018-06-02,BOS,248.1,1059,9.9,3.2,3.1,1.2,25.8%,8.3%,17.5%,.243,1.28,.302,70.1%,3.99,3.92
24,2018-06-02,SEA,253.2,1041,8.1,2.3,3.4,1.1,21.8%,6.3%,15.5%,.245,1.18,.288,73.8%,3.80,3.91
25,2018-06-02,PHI,223.1,917,9.3,2.9,3.3,1.0,25.2%,7.7%,17.4%,.235,1.19,.291,75.7%,3.50,3.73
26,2018-06-02,CLE,270.1,1101,8.8,2.2,4.1,1.4,24.0%,5.9%,18.1%,.241,1.15,.283,76.4%,3.99,3.70
27,2018-06-02,WSN,251.0,1004,9.8,2.6,3.7,0.8,27.1%,7.3%,19.8%,.211,1.06,.274,80.5%,3.12,3.41
28,2018-06-02,HOU,271.1,1045,9.8,2.3,4.2,0.9,28.1%,6.7%,21.4%,.189,0.93,.241,81.0%,3.10,3.37
29,2018-06-02,LAD,218.1,901,10.0,2.5,4.0,1.1,26.9%,6.7%,20.2%,.235,1.16,.293,78.4%,3.40,3.19
0,2018-06-03,CHW,210.2,942,6.2,4.6,1.4,1.5,15.4%,11.4%,4.0%,.260,1.50,.275,64.8%,5.63,5.77
1,2018-06-03,DET,237.0,1004,7.2,3.4,2.1,1.4,18.9%,8.9%,10.1%,.243,1.29,.267,75.0%,4.80,4.89
2,2018-06-03,KCR,238.0,1064,7.2,3.0,2.4,1.7,17.9%,7.4%,10.5%,.295,1.53,.323,67.5%,5.15,4.76
3,2018-06-03,CIN,206.0,942,7.4,3.9,1.9,1.9,17.9%,9.4%,8.5%,.297,1.63,.318,71.2%,5.61,4.72
4,2018-06-03,MIL,215.1,904,7.1,3.6,2.0,1.3,18.7%,9.4%,9.3%,.233,1.25,.254,75.9%,4.71,4.71
5,2018-06-03,TEX,235.0,1056,6.7,2.5,2.7,1.8,16.7%,6.2%,10.5%,.284,1.43,.300,70.5%,5.47,4.67
6,2018-06-03,SFG,215.2,942,7.0,3.7,1.9,1.3,17.8%,9.3%,8.5%,.271,1.46,.299,69.0%,4.84,4.66
7,2018-06-03,TOR,221.0,979,7.9,3.3,2.4,1.5,19.7%,8.4%,11.3%,.274,1.47,.311,63.5%,4.71,4.55
8,2018-06-03,MIA,214.0,892,7.9,3.4,2.3,1.6,21.1%,9.1%,12.0%,.228,1.22,.244,75.4%,5.01,4.52
9,2018-06-03,BAL,221.2,992,7.7,2.8,2.7,1.9,19.1%,7.0%,12.1%,.302,1.55,.336,70.8%,5.18,4.46
10,2018-06-03,MIN,228.1,979,8.8,3.6,2.4,1.3,22.8%,9.4%,13.4%,.250,1.34,.295,73.1%,4.48,4.33
11,2018-06-03,CHC,220.1,911,8.3,3.7,2.2,1.2,22.3%,10.0%,12.3%,.217,1.20,.248,80.0%,4.38,4.28
12,2018-06-03,PIT,227.2,956,7.7,2.6,2.9,1.3,20.3%,6.9%,13.4%,.252,1.25,.283,71.6%,4.30,4.15
13,2018-06-03,ATL,233.2,978,8.1,3.5,2.3,0.8,21.6%,9.4%,12.2%,.236,1.27,.282,74.8%,3.81,4.15
14,2018-06-03,OAK,225.1,935,6.9,2.2,3.1,1.2,18.6%,6.0%,12.6%,.239,1.15,.264,69.7%,4.21,4.09
15,2018-06-03,NYY,216.0,903,8.6,3.2,2.7,1.3,22.8%,8.4%,14.4%,.225,1.20,.262,74.4%,4.30,4.07
16,2018-06-03,COL,220.1,944,8.0,2.8,2.9,1.1,20.9%,7.2%,13.7%,.266,1.34,.310,70.8%,4.03,4.02
17,2018-06-03,SDP,214.1,938,8.6,3.7,2.3,1.4,21.8%,9.5%,12.3%,.270,1.47,.316,69.9%,4.56,4.01
18,2018-06-03,TBR,185.0,748,8.3,2.8,3.0,1.0,22.9%,7.6%,15.2%,.224,1.12,.266,75.9%,3.76,3.99
19,2018-06-03,ARI,231.2,981,8.8,3.1,2.8,1.3,23.1%,8.2%,15.0%,.245,1.28,.290,77.1%,4.27,3.99
20,2018-06-03,STL,222.2,909,7.6,2.6,2.9,0.6,20.7%,7.0%,13.6%,.227,1.12,.270,74.6%,3.37,3.99
21,2018-06-03,SEA,255.1,1043,8.0,2.3,3.6,1.1,21.9%,6.1%,15.7%,.243,1.16,.285,73.6%,3.77,3.89
22,2018-06-03,BOS,249.1,1061,9.9,3.1,3.2,1.3,25.8%,8.0%,17.8%,.244,1.27,.302,69.6%,3.99,3.89
23,2018-06-03,LAA,231.2,957,9.1,3.0,3.1,1.2,24.6%,8.1%,16.5%,.235,1.21,.287,73.8%,3.93,3.88
24,2018-06-03,NYM,206.0,900,9.4,3.0,3.2,1.0,23.9%,7.6%,16.3%,.270,1.39,.333,74.0%,3.74,3.79
25,2018-06-03,CLE,269.1,1100,9.0,2.2,4.1,1.4,24.4%,6.0%,18.4%,.242,1.16,.287,74.8%,4.02,3.66
26,2018-06-03,PHI,224.2,921,9.5,2.9,3.3,1.0,25.8%,7.8%,18.0%,.234,1.19,.293,75.7%,3.43,3.64
27,2018-06-03,HOU,270.1,1045,9.6,2.4,4.1,0.8,27.7%,6.8%,20.9%,.192,0.94,.244,80.3%,3.10,3.43
28,2018-06-03,WSN,252.2,1005,9.8,2.5,3.9,0.8,27.5%,7.1%,20.4%,.207,1.03,.269,80.2%,3.12,3.36
29,2018-06-03,LAD,218.0,905,9.8,2.5,3.9,1.1,26.2%,6.7%,19.4%,.242,1.20,.300,77.8%,3.48,3.28
0,2018-06-04,CHW,214.2,955,6.4,4.5,1.4,1.4,15.9%,11.3%,4.6%,.255,1.48,.272,65.5%,5.48,5.67
1,2018-06-04,DET,236.2,1004,7.1,3.4,2.1,1.4,18.6%,8.9%,9.8%,.246,1.31,.270,74.2%,4.83,4.88
2,2018-06-04,CIN,205.2,938,7.3,3.8,1.9,1.9,17.7%,9.2%,8.5%,.295,1.61,.315,70.0%,5.60,4.73
3,2018-06-04,KCR,240.1,1066,7.3,2.9,2.5,1.6,18.2%,7.2%,11.0%,.292,1.50,.322,67.6%,4.99,4.72
4,2018-06-04,TEX,234.2,1050,6.6,2.5,2.7,1.9,16.5%,6.2%,10.3%,.282,1.42,.296,70.7%,5.54,4.70
5,2018-06-04,SFG,214.2,941,7.0,3.8,1.8,1.4,17.6%,9.6%,8.1%,.272,1.47,.299,69.6%,4.95,4.69
6,2018-06-04,MIL,214.0,897,7.3,3.6,2.0,1.3,19.3%,9.5%,9.8%,.235,1.26,.258,75.0%,4.67,4.66
7,2018-06-04,MIA,218.1,912,7.9,3.5,2.2,1.6,21.1%,9.4%,11.6%,.226,1.23,.243,75.8%,5.00,4.56
8,2018-06-04,TOR,221.0,975,7.8,3.4,2.3,1.5,19.7%,8.5%,11.2%,.272,1.46,.308,64.2%,4.72,4.56
9,2018-06-04,BAL,215.2,966,7.7,2.9,2.7,1.8,19.1%,7.1%,12.0%,.301,1.55,.336,69.9%,5.15,4.47
10,2018-06-04,MIN,227.0,975,8.9,3.7,2.4,1.3,23.1%,9.6%,13.4%,.251,1.36,.296,72.9%,4.55,4.33
11,2018-06-04,CHC,227.1,938,8.3,3.7,2.2,1.1,22.4%,10.0%,12.4%,.213,1.18,.245,80.5%,4.33,4.28
12,2018-06-04,ATL,235.1,982,8.0,3.5,2.3,0.9,21.4%,9.3%,12.1%,.231,1.25,.274,74.4%,3.86,4.17
13,2018-06-04,PIT,226.2,953,7.7,2.5,3.0,1.3,20.5%,6.7%,13.8%,.252,1.25,.284,70.0%,4.26,4.11
14,2018-06-04,OAK,229.0,941,6.9,2.2,3.1,1.1,18.6%,5.9%,12.7%,.233,1.12,.257,71.4%,4.17,4.07
15,2018-06-04,NYY,216.0,903,8.6,3.2,2.7,1.3,22.8%,8.4%,14.4%,.225,1.20,.262,74.4%,4.30,4.07
16,2018-06-04,SDP,216.1,940,8.4,3.7,2.3,1.4,21.6%,9.5%,12.1%,.265,1.44,.309,72.2%,4.56,4.03
17,2018-06-04,ARI,232.2,977,8.7,3.0,2.9,1.3,22.9%,7.9%,15.0%,.243,1.25,.287,76.9%,4.19,3.96
18,2018-06-04,COL,222.0,948,8.1,2.7,3.0,1.2,21.2%,7.0%,14.2%,.265,1.33,.310,71.0%,4.02,3.96
19,2018-06-04,BOS,249.2,1065,9.8,3.1,3.1,1.3,25.6%,8.2%,17.5%,.243,1.27,.299,69.1%,4.09,3.95
20,2018-06-04,STL,230.2,936,7.6,2.6,3.0,0.6,20.9%,7.0%,13.9%,.222,1.09,.264,74.9%,3.32,3.94
21,2018-06-04,LAA,233.1,958,9.1,3.0,3.0,1.1,24.7%,8.3%,16.5%,.231,1.20,.283,75.6%,3.88,3.90
22,2018-06-04,SEA,257.1,1050,8.0,2.2,3.6,1.0,21.7%,6.1%,15.6%,.239,1.15,.280,75.0%,3.78,3.87
23,2018-06-04,TBR,185.0,744,8.6,2.7,3.2,0.9,23.8%,7.5%,16.3%,.220,1.10,.266,75.4%,3.60,3.83
24,2018-06-04,NYM,209.0,911,9.3,3.0,3.1,1.0,23.7%,7.6%,16.1%,.269,1.38,.333,74.3%,3.67,3.79
25,2018-06-04,CLE,268.1,1103,8.9,2.3,3.9,1.5,24.0%,6.2%,17.9%,.246,1.19,.288,74.6%,4.17,3.75
26,2018-06-04,PHI,224.2,920,9.4,2.8,3.3,1.0,25.5%,7.7%,17.8%,.235,1.19,.293,74.9%,3.45,3.65
27,2018-06-04,HOU,268.2,1045,9.7,2.3,4.2,0.9,27.9%,6.7%,21.1%,.196,0.96,.248,79.4%,3.18,3.41
28,2018-06-04,LAD,214.1,892,9.6,2.6,3.7,1.2,25.7%,7.0%,18.7%,.242,1.21,.296,77.2%,3.63,3.37
29,2018-06-04,WSN,246.0,980,9.9,2.5,4.0,0.8,27.6%,6.9%,20.6%,.210,1.04,.272,80.1%,3.12,3.34
0,2018-06-05,CHW,214.2,955,6.4,4.5,1.4,1.4,15.9%,11.3%,4.6%,.255,1.48,.272,65.5%,5.48,5.67
1,2018-06-05,DET,240.2,1025,7.0,3.4,2.1,1.4,18.3%,8.9%,9.5%,.248,1.32,.271,73.6%,4.88,4.91
2,2018-06-05,KCR,245.1,1091,7.1,2.9,2.4,1.7,17.8%,7.3%,10.4%,.293,1.51,.320,67.9%,5.09,4.85
3,2018-06-05,CIN,205.2,938,7.3,3.8,1.9,1.9,17.7%,9.2%,8.5%,.295,1.61,.315,70.0%,5.60,4.73
4,2018-06-05,TEX,234.2,1050,6.6,2.5,2.7,1.9,16.5%,6.2%,10.3%,.282,1.42,.296,70.7%,5.54,4.70
5,2018-06-05,SFG,212.2,931,7.1,3.7,1.9,1.4,17.9%,9.4%,8.5%,.272,1.47,.301,68.8%,4.87,4.67
6,2018-06-05,MIL,208.2,875,7.3,3.6,2.0,1.2,19.4%,9.5%,9.9%,.234,1.26,.259,74.5%,4.57,4.65
7,2018-06-05,TOR,215.0,948,8.0,3.4,2.3,1.5,20.0%,8.5%,11.5%,.272,1.46,.308,64.1%,4.76,4.54
8,2018-06-05,MIA,213.2,890,7.9,3.4,2.3,1.6,21.1%,9.1%,12.0%,.227,1.22,.245,76.2%,4.95,4.54
9,2018-06-05,BAL,212.1,945,7.7,2.9,2.7,1.8,19.1%,7.2%,12.0%,.296,1.53,.330,70.9%,5.15,4.48
10,2018-06-05,MIN,227.0,975,8.9,3.7,2.4,1.3,23.1%,9.6%,13.4%,.251,1.36,.296,72.9%,4.55,4.33
11,2018-06-05,CHC,221.1,916,8.3,3.8,2.2,1.2,22.2%,10.2%,12.0%,.216,1.20,.247,80.5%,4.40,4.30
12,2018-06-05,ATL,232.1,980,7.9,3.6,2.2,1.0,20.8%,9.6%,11.2%,.236,1.29,.276,74.6%,4.07,4.26
13,2018-06-05,PIT,225.0,941,7.7,2.5,3.1,1.3,20.4%,6.6%,13.8%,.250,1.23,.281,70.8%,4.20,4.10
14,2018-06-05,OAK,229.0,941,6.9,2.2,3.1,1.1,18.6%,5.9%,12.7%,.233,1.12,.257,71.4%,4.17,4.07
15,2018-06-05,NYY,226.1,943,8.7,3.1,2.8,1.2,23.1%,8.2%,14.9%,.224,1.18,.262,73.6%,4.17,4.04
16,2018-06-05,SDP,223.1,970,8.4,3.7,2.3,1.3,21.4%,9.4%,12.1%,.264,1.43,.308,72.0%,4.51,4.02
17,2018-06-05,ARI,229.0,972,8.8,3.1,2.9,1.3,23.2%,8.0%,15.1%,.248,1.29,.293,75.5%,4.29,3.97
18,2018-06-05,COL,222.0,948,8.1,2.7,3.0,1.2,21.2%,7.0%,14.2%,.265,1.33,.310,71.0%,4.02,3.96
19,2018-06-05,BOS,243.2,1041,9.9,3.1,3.2,1.3,25.7%,8.1%,17.7%,.245,1.28,.302,68.8%,4.06,3.92
