,Date,Name,Tm,IP,TBF,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,FIP,xFIP
18,2018-07-29,Rich Hill,LAD,42.2,174,10.5,2.1,5.0,0.8,28.7%,5.8%,23.0%,.214,1.03,.286,85.3%,3.09,3.27
19,2018-07-29,Zack Greinke,ARI,57.2,227,9.4,1.7,5.5,0.8,26.4%,4.9%,21.6%,.215,0.99,.275,86.5%,2.88,3.07
20,2018-07-29,Clayton Kershaw,LAD,40.1,160,8.5,1.3,6.3,0.4,23.8%,3.8%,20.0%,.224,0.99,.286,74.0%,2.52,3.06
21,2018-07-29,Ross Stripling,LAD,40.0,166,9.4,0.7,14.0,1.8,25.3%,1.8%,23.5%,.272,1.18,.321,87.0%,3.96,2.97
22,2018-07-29,German Marquez,COL,40.1,173,10.3,2.7,3.8,1.3,26.6%,6.9%,19.7%,.261,1.34,.330,61.4%,3.71,2.96
23,2018-07-29,Patrick Corbin,ARI,48.1,196,10.4,2.2,4.7,0.2,28.6%,6.1%,22.4%,.239,1.16,.339,69.6%,1.86,2.44
24,2018-07-29,Jon Gray,COL,30.1,124,11.9,1.8,6.7,0.9,32.3%,4.8%,27.4%,.229,1.09,.320,62.5%,2.40,2.04
0,2018-07-30,Johnny Cueto,SFG,21.0,97,5.1,3.0,1.7,3.0,12.4%,7.2%,5.1%,.341,1.76,.333,78.8%,7.64,5.43
1,2018-07-30,Luis Perdomo,SDP,25.2,122,5.6,4.2,1.3,1.1,13.1%,9.8%,3.3%,.315,1.79,.348,59.4%,5.07,5.35
2,2018-07-30,Tyson Ross,SDP,42.1,188,5.7,4.7,1.2,1.7,14.4%,11.7%,2.7%,.247,1.46,.252,67.5%,6.18,5.29
3,2018-07-30,Clayton Richard,SDP,44.0,196,5.1,4.7,1.1,0.8,12.8%,11.7%,1.0%,.268,1.55,.295,59.4%,5.12,5.17
4,2018-07-30,Kyle Freeland,COL,48.1,203,5.6,3.4,1.7,0.6,14.8%,8.9%,5.9%,.227,1.22,.257,86.7%,4.09,4.96
5,2018-07-30,Chris Stratton,SFG,21.2,94,5.0,1.2,4.0,1.2,12.8%,3.2%,9.6%,.341,1.57,.368,57.0%,4.27,4.37
6,2018-07-30,Antonio Senzatela,COL,24.0,98,6.8,3.4,2.0,0.4,18.4%,9.2%,9.2%,.204,1.13,.246,63.9%,3.45,4.36
7,2018-07-30,Madison Bumgarner,SFG,50.1,210,8.0,4.1,2.0,0.7,21.4%,10.9%,10.5%,.194,1.17,.234,79.0%,3.84,4.35
8,2018-07-30,Joey Lucchesi,SDP,29.2,132,9.1,3.9,2.3,1.5,22.7%,9.8%,12.9%,.226,1.31,.263,75.0%,5.05,4.19
9,2018-07-30,Dereck Rodriguez,SFG,44.0,175,6.5,1.4,4.6,0.6,18.3%,4.0%,14.3%,.226,1.00,.264,84.5%,3.34,4.07
10,2018-07-30,Eric Lauer,SDP,36.2,157,7.9,2.7,2.9,1.0,20.4%,7.0%,13.4%,.271,1.36,.324,66.8%,3.90,4.06
11,2018-07-30,Robbie Ray,ARI,33.0,139,9.8,3.3,3.0,1.9,25.9%,8.6%,17.3%,.256,1.33,.305,77.3%,5.01,4.00
12,2018-07-30,Alex Wood,LAD,48.1,198,6.9,2.6,2.6,0.7,18.7%,7.1%,11.6%,.225,1.14,.262,81.7%,3.70,3.99
13,2018-07-30,Zack Godley,ARI,44.1,200,9.7,4.5,2.2,0.4,24.0%,11.0%,13.0%,.256,1.51,.341,68.0%,3.21,3.85
14,2018-07-30,Derek Holland,SFG,33.2,142,10.2,2.9,3.5,1.1,26.8%,7.8%,19.0%,.254,1.31,.330,81.2%,3.52,3.59
15,2018-07-30,Tyler Anderson,COL,46.2,181,9.3,2.9,3.2,1.0,26.5%,8.3%,18.2%,.188,0.99,.232,87.5%,3.53,3.58
16,2018-07-30,Andrew Suarez,SFG,47.2,195,7.0,2.5,2.8,0.9,19.0%,6.7%,12.3%,.264,1.28,.307,81.5%,3.79,3.57
17,2018-07-30,Clay Buchholz,ARI,23.0,92,7.8,2.7,2.9,0.4,21.7%,7.6%,14.1%,.212,1.09,.266,84.8%,2.90,3.34
18,2018-07-30,Rich Hill,LAD,42.2,174,10.5,2.1,5.0,0.8,28.7%,5.8%,23.0%,.214,1.03,.286,85.3%,3.09,3.27
19,2018-07-30,Clayton Kershaw,LAD,40.1,160,8.5,1.3,6.3,0.4,23.8%,3.8%,20.0%,.224,0.99,.286,74.0%,2.52,3.06
20,2018-07-30,Zack Greinke,ARI,53.0,204,9.0,1.2,7.6,0.7,26.0%,3.4%,22.6%,.210,0.91,.268,92.3%,2.65,3.01
21,2018-07-30,Ross Stripling,LAD,44.0,186,9.6,0.8,11.8,1.8,25.3%,2.1%,23.1%,.282,1.25,.336,83.0%,4.02,2.98
22,2018-07-30,Kenta Maeda,LAD,36.0,143,11.3,2.8,4.1,0.8,31.5%,7.7%,23.8%,.197,1.03,.274,76.2%,2.66,2.95
23,2018-07-30,German Marquez,COL,48.0,201,10.1,2.4,4.2,1.5,26.9%,6.5%,20.4%,.250,1.25,.309,65.6%,3.89,2.89
24,2018-07-30,Patrick Corbin,ARI,48.1,196,10.4,2.2,4.7,0.2,28.6%,6.1%,22.4%,.239,1.16,.339,69.6%,1.86,2.44
25,2018-07-30,Jon Gray,COL,30.1,124,11.9,1.8,6.7,0.9,32.3%,4.8%,27.4%,.229,1.09,.320,62.5%,2.40,2.04
0,2018-07-31,Tyson Ross,SDP,36.1,165,5.7,5.2,1.1,1.7,13.9%,12.7%,1.2%,.261,1.60,.268,67.7%,6.30,5.43
1,2018-07-31,Johnny Cueto,SFG,21.0,97,5.1,3.0,1.7,3.0,12.4%,7.2%,5.1%,.341,1.76,.333,78.8%,7.64,5.43
2,2018-07-31,Luis Perdomo,SDP,25.2,122,5.6,4.2,1.3,1.1,13.1%,9.8%,3.3%,.315,1.79,.348,59.4%,5.07,5.35
3,2018-07-31,Clayton Richard,SDP,44.0,196,5.1,4.7,1.1,0.8,12.8%,11.7%,1.0%,.268,1.55,.295,59.4%,5.12,5.17
4,2018-07-31,Kyle Freeland,COL,48.1,203,5.6,3.4,1.7,0.6,14.8%,8.9%,5.9%,.227,1.22,.257,86.7%,4.09,4.96
5,2018-07-31,Chris Stratton,SFG,21.2,94,5.0,1.2,4.0,1.2,12.8%,3.2%,9.6%,.341,1.57,.368,57.0%,4.27,4.37
6,2018-07-31,Antonio Senzatela,COL,24.0,98,6.8,3.4,2.0,0.4,18.4%,9.2%,9.2%,.204,1.13,.246,63.9%,3.45,4.36
7,2018-07-31,Madison Bumgarner,SFG,50.1,210,8.0,4.1,2.0,0.7,21.4%,10.9%,10.5%,.194,1.17,.234,79.0%,3.84,4.35
8,2018-07-31,Joey Lucchesi,SDP,29.2,132,9.1,3.9,2.3,1.5,22.7%,9.8%,12.9%,.226,1.31,.263,75.0%,5.05,4.19
9,2018-07-31,Robbie Ray,ARI,38.1,161,9.9,3.8,2.6,1.9,26.1%,9.9%,16.2%,.238,1.30,.280,73.5%,5.09,4.10
10,2018-07-31,Eric Lauer,SDP,41.2,179,7.6,2.8,2.7,1.1,19.6%,7.3%,12.3%,.281,1.42,.331,68.5%,4.12,4.07
11,2018-07-31,Alex Wood,LAD,48.1,198,6.9,2.6,2.6,0.7,18.7%,7.1%,11.6%,.225,1.14,.262,81.7%,3.70,3.99
12,2018-07-31,Dereck Rodriguez,SFG,37.1,149,6.8,1.7,4.0,0.5,18.8%,4.7%,14.1%,.217,0.99,.259,83.8%,3.24,3.96
13,2018-07-31,Zack Godley,ARI,44.1,200,9.7,4.5,2.2,0.4,24.0%,11.0%,13.0%,.256,1.51,.341,68.0%,3.21,3.85
14,2018-07-31,Tyler Anderson,COL,52.2,205,9.1,3.1,2.9,1.0,25.9%,8.8%,17.1%,.183,0.99,.221,83.0%,3.71,3.77
15,2018-07-31,Derek Holland,SFG,38.2,164,10.0,3.0,3.3,1.2,26.2%,7.9%,18.3%,.247,1.29,.314,81.8%,3.70,3.69
16,2018-07-31,Andrew Suarez,SFG,47.2,195,7.0,2.5,2.8,0.9,19.0%,6.7%,12.3%,.264,1.28,.307,81.5%,3.79,3.57
17,2018-07-31,Clay Buchholz,ARI,23.0,92,7.8,2.7,2.9,0.4,21.7%,7.6%,14.1%,.212,1.09,.266,84.8%,2.90,3.34
18,2018-07-31,Rich Hill,LAD,42.2,174,10.5,2.1,5.0,0.8,28.7%,5.8%,23.0%,.214,1.03,.286,85.3%,3.09,3.27
19,2018-07-31,Kenta Maeda,LAD,40.2,167,10.8,3.1,3.5,0.9,29.3%,8.4%,21.0%,.216,1.16,.290,74.9%,3.06,3.16
20,2018-07-31,Clayton Kershaw,LAD,40.1,160,8.5,1.3,6.3,0.4,23.8%,3.8%,20.0%,.224,0.99,.286,74.0%,2.52,3.06
21,2018-07-31,Zack Greinke,ARI,53.0,204,9.0,1.2,7.6,0.7,26.0%,3.4%,22.6%,.210,0.91,.268,92.3%,2.65,3.01
22,2018-07-31,Ross Stripling,LAD,44.0,186,9.6,0.8,11.8,1.8,25.3%,2.1%,23.1%,.282,1.25,.336,83.0%,4.02,2.98
23,2018-07-31,German Marquez,COL,42.0,174,9.9,2.4,4.2,1.3,26.4%,6.3%,20.1%,.245,1.21,.306,68.1%,3.61,2.82
24,2018-07-31,Patrick Corbin,ARI,48.1,196,10.4,2.2,4.7,0.2,28.6%,6.1%,22.4%,.239,1.16,.339,69.6%,1.86,2.44
25,2018-07-31,Jon Gray,COL,30.1,124,11.9,1.8,6.7,0.9,32.3%,4.8%,27.4%,.229,1.09,.320,62.5%,2.40,2.04
0,2018-08-01,Clayton Richard,SDP,43.0,192,4.2,5.0,0.8,0.8,10.4%,12.5%,-2.1%,.270,1.58,.288,60.8%,5.46,5.48
1,2018-08-01,Tyson Ross,SDP,36.1,165,5.7,5.2,1.1,1.7,13.9%,12.7%,1.2%,.261,1.60,.268,67.7%,6.30,5.43
2,2018-08-01,Johnny Cueto,SFG,21.0,97,5.1,3.0,1.7,3.0,12.4%,7.2%,5.1%,.341,1.76,.333,78.8%,7.64,5.43
3,2018-08-01,Luis Perdomo,SDP,25.2,122,5.6,4.2,1.3,1.1,13.1%,9.8%,3.3%,.315,1.79,.348,59.4%,5.07,5.35
4,2018-08-01,Kyle Freeland,COL,48.1,203,5.6,3.4,1.7,0.6,14.8%,8.9%,5.9%,.227,1.22,.257,86.7%,4.09,4.96
5,2018-08-01,Chris Stratton,SFG,21.2,94,5.0,1.2,4.0,1.2,12.8%,3.2%,9.6%,.341,1.57,.368,57.0%,4.27,4.37
6,2018-08-01,Antonio Senzatela,COL,24.0,98,6.8,3.4,2.0,0.4,18.4%,9.2%,9.2%,.204,1.13,.246,63.9%,3.45,4.36
7,2018-08-01,Madison Bumgarner,SFG,50.1,210,8.0,4.1,2.0,0.7,21.4%,10.9%,10.5%,.194,1.17,.234,79.0%,3.84,4.35
8,2018-08-01,Joey Lucchesi,SDP,29.2,132,9.1,3.9,2.3,1.5,22.7%,9.8%,12.9%,.226,1.31,.263,75.0%,5.05,4.19
9,2018-08-01,Robbie Ray,ARI,38.1,161,9.9,3.8,2.6,1.9,26.1%,9.9%,16.2%,.238,1.30,.280,73.5%,5.09,4.10
10,2018-08-01,Eric Lauer,SDP,41.2,179,7.6,2.8,2.7,1.1,19.6%,7.3%,12.3%,.281,1.42,.331,68.5%,4.12,4.07
11,2018-08-01,Alex Wood,LAD,48.1,198,6.9,2.6,2.6,0.7,18.7%,7.1%,11.6%,.225,1.14,.262,81.7%,3.70,3.99
12,2018-08-01,Dereck Rodriguez,SFG,44.1,175,7.1,2.0,3.5,0.4,20.0%,5.7%,14.3%,.205,0.97,.250,83.7%,3.12,3.91
13,2018-08-01,Tyler Anderson,COL,52.2,205,9.1,3.1,2.9,1.0,25.9%,8.8%,17.1%,.183,0.99,.221,83.0%,3.71,3.77
14,2018-08-01,Andrew Suarez,SFG,47.2,195,7.0,2.5,2.8,0.9,19.0%,6.7%,12.3%,.264,1.28,.307,81.5%,3.79,3.57
15,2018-08-01,Derek Holland,SFG,33.2,141,9.6,2.9,3.3,0.8,25.5%,7.8%,17.7%,.248,1.28,.322,80.4%,3.25,3.51
16,2018-08-01,Zack Godley,ARI,44.2,198,10.1,4.0,2.5,0.2,25.3%,10.1%,15.2%,.239,1.39,.328,67.1%,2.69,3.51
17,2018-08-01,Clay Buchholz,ARI,23.0,92,7.8,2.7,2.9,0.4,21.7%,7.6%,14.1%,.212,1.09,.266,84.8%,2.90,3.34
18,2018-08-01,Rich Hill,LAD,42.2,174,10.5,2.1,5.0,0.8,28.7%,5.8%,23.0%,.214,1.03,.286,85.3%,3.09,3.27
19,2018-08-01,Kenta Maeda,LAD,40.2,167,10.8,3.1,3.5,0.9,29.3%,8.4%,21.0%,.216,1.16,.290,74.9%,3.06,3.16
20,2018-08-01,Clayton Kershaw,LAD,40.1,160,8.5,1.3,6.3,0.4,23.8%,3.8%,20.0%,.224,0.99,.286,74.0%,2.52,3.06
21,2018-08-01,Zack Greinke,ARI,53.0,204,9.0,1.2,7.6,0.7,26.0%,3.4%,22.6%,.210,0.91,.268,92.3%,2.65,3.01
22,2018-08-01,Ross Stripling,LAD,37.2,163,9.8,1.0,10.3,1.9,25.1%,2.5%,22.7%,.297,1.35,.358,83.3%,4.14,3.00
23,2018-08-01,German Marquez,COL,42.0,174,9.9,2.4,4.2,1.3,26.4%,6.3%,20.1%,.245,1.21,.306,68.1%,3.61,2.82
24,2018-08-01,Jon Gray,COL,37.2,151,10.8,1.9,5.6,1.0,29.8%,5.3%,24.5%,.217,1.04,.287,62.9%,2.79,2.51
25,2018-08-01,Patrick Corbin,ARI,48.1,196,10.4,2.2,4.7,0.2,28.6%,6.1%,22.4%,.239,1.16,.339,69.6%,1.86,2.44
0,2018-08-02,Clayton Richard,SDP,43.0,192,4.2,5.0,0.8,0.8,10.4%,12.5%,-2.1%,.270,1.58,.288,60.8%,5.46,5.48
1,2018-08-02,Tyson Ross,SDP,36.1,165,5.7,5.2,1.1,1.7,13.9%,12.7%,1.2%,.261,1.60,.268,67.7%,6.30,5.43
2,2018-08-02,Johnny Cueto,SFG,21.0,97,5.1,3.0,1.7,3.0,12.4%,7.2%,5.1%,.341,1.76,.333,78.8%,7.64,5.43
3,2018-08-02,Luis Perdomo,SDP,25.2,122,5.6,4.2,1.3,1.1,13.1%,9.8%,3.3%,.315,1.79,.348,59.4%,5.07,5.35
4,2018-08-02,Kyle Freeland,COL,46.2,203,6.2,3.9,1.6,0.6,15.8%,9.8%,5.9%,.235,1.33,.271,85.8%,4.17,4.89
5,2018-08-02,Chris Stratton,SFG,21.2,94,5.0,1.2,4.0,1.2,12.8%,3.2%,9.6%,.341,1.57,.368,57.0%,4.27,4.37
6,2018-08-02,Antonio Senzatela,COL,24.0,98,6.8,3.4,2.0,0.4,18.4%,9.2%,9.2%,.204,1.13,.246,63.9%,3.45,4.36
7,2018-08-02,Joey Lucchesi,SDP,29.2,132,9.1,3.9,2.3,1.5,22.7%,9.8%,12.9%,.226,1.31,.263,75.0%,5.05,4.19
8,2018-08-02,Robbie Ray,ARI,38.1,161,9.9,3.8,2.6,1.9,26.1%,9.9%,16.2%,.238,1.30,.280,73.5%,5.09,4.10
9,2018-08-02,Madison Bumgarner,SFG,44.1,183,8.5,3.9,2.2,0.4,22.9%,10.4%,12.6%,.190,1.13,.244,76.8%,3.21,4.07
10,2018-08-02,Eric Lauer,SDP,41.2,179,7.6,2.8,2.7,1.1,19.6%,7.3%,12.3%,.281,1.42,.331,68.5%,4.12,4.07
11,2018-08-02,Dereck Rodriguez,SFG,44.1,175,7.1,2.0,3.5,0.4,20.0%,5.7%,14.3%,.205,0.97,.250,83.7%,3.12,3.91
12,2018-08-02,Alex Wood,LAD,42.2,175,7.4,2.5,2.9,0.8,20.0%,6.9%,13.1%,.230,1.15,.271,81.5%,3.72,3.82
13,2018-08-02,Tyler Anderson,COL,52.2,205,9.1,3.1,2.9,1.0,25.9%,8.8%,17.1%,.183,0.99,.221,83.0%,3.71,3.77
14,2018-08-02,Andrew Suarez,SFG,47.2,195,7.0,2.5,2.8,0.9,19.0%,6.7%,12.3%,.264,1.28,.307,81.5%,3.79,3.57
15,2018-08-02,Derek Holland,SFG,33.2,141,9.6,2.9,3.3,0.8,25.5%,7.8%,17.7%,.248,1.28,.322,80.4%,3.25,3.51
16,2018-08-02,Zack Godley,ARI,44.2,198,10.1,4.0,2.5,0.2,25.3%,10.1%,15.2%,.239,1.39,.328,67.1%,2.69,3.51
17,2018-08-02,Rich Hill,LAD,48.2,199,10.0,2.0,4.9,0.7,27.1%,5.5%,21.6%,.219,1.05,.288,83.3%,3.00,3.35
18,2018-08-02,Clay Buchholz,ARI,23.0,92,7.8,2.7,2.9,0.4,21.7%,7.6%,14.1%,.212,1.09,.266,84.8%,2.90,3.34
19,2018-08-02,Kenta Maeda,LAD,40.2,167,10.8,3.1,3.5,0.9,29.3%,8.4%,21.0%,.216,1.16,.290,74.9%,3.06,3.16
20,2018-08-02,Clayton Kershaw,LAD,40.1,160,8.5,1.3,6.3,0.4,23.8%,3.8%,20.0%,.224,0.99,.286,74.0%,2.52,3.06
21,2018-08-02,Zack Greinke,ARI,53.0,204,9.0,1.2,7.6,0.7,26.0%,3.4%,22.6%,.210,0.91,.268,92.3%,2.65,3.01
22,2018-08-02,Ross Stripling,LAD,37.2,163,9.8,1.0,10.3,1.9,25.1%,2.5%,22.7%,.297,1.35,.358,83.3%,4.14,3.00
23,2018-08-02,German Marquez,COL,42.0,174,9.9,2.4,4.2,1.3,26.4%,6.3%,20.1%,.245,1.21,.306,68.1%,3.61,2.82
24,2018-08-02,Jon Gray,COL,37.2,151,10.8,1.9,5.6,1.0,29.8%,5.3%,24.5%,.217,1.04,.287,62.9%,2.79,2.51
25,2018-08-02,Patrick Corbin,ARI,42.1,169,10.4,2.1,4.9,0.0,29.0%,5.9%,23.1%,.226,1.09,.327,71.7%,1.55,2.30
0,2018-08-03,Clayton Richard,SDP,43.0,192,4.2,5.0,0.8,0.8,10.4%,12.5%,-2.1%,.270,1.58,.288,60.8%,5.46,5.48
1,2018-08-03,Tyson Ross,SDP,36.1,165,5.7,5.2,1.1,1.7,13.9%,12.7%,1.2%,.261,1.60,.268,67.7%,6.30,5.43
2,2018-08-03,Johnny Cueto,SFG,21.0,97,5.1,3.0,1.7,3.0,12.4%,7.2%,5.1%,.341,1.76,.333,78.8%,7.64,5.43
3,2018-08-03,Luis Perdomo,SDP,25.2,122,5.6,4.2,1.3,1.1,13.1%,9.8%,3.3%,.315,1.79,.348,59.4%,5.07,5.35
4,2018-08-03,Kyle Freeland,COL,46.2,203,6.2,3.9,1.6,0.6,15.8%,9.8%,5.9%,.235,1.33,.271,85.8%,4.17,4.89
5,2018-08-03,Antonio Senzatela,COL,30.0,124,6.9,3.3,2.1,0.3,18.6%,8.9%,9.7%,.207,1.13,.253,69.4%,3.36,4.63
6,2018-08-03,Joey Lucchesi,SDP,29.2,132,9.1,3.9,2.3,1.5,22.7%,9.8%,12.9%,.226,1.31,.263,75.0%,5.05,4.19
7,2018-08-03,Robbie Ray,ARI,38.1,161,9.9,3.8,2.6,1.9,26.1%,9.9%,16.2%,.238,1.30,.280,73.5%,5.09,4.10
8,2018-08-03,Eric Lauer,SDP,41.2,179,7.6,2.8,2.7,1.1,19.6%,7.3%,12.3%,.281,1.42,.331,68.5%,4.12,4.07
9,2018-08-03,Madison Bumgarner,SFG,49.1,208,8.6,4.0,2.1,0.4,22.6%,10.6%,12.0%,.205,1.22,.265,79.0%,3.18,4.06
10,2018-08-03,Dereck Rodriguez,SFG,44.1,175,7.1,2.0,3.5,0.4,20.0%,5.7%,14.3%,.205,0.97,.250,83.7%,3.12,3.91
11,2018-08-03,Alex Wood,LAD,42.2,175,7.4,2.5,2.9,0.8,20.0%,6.9%,13.1%,.230,1.15,.271,81.5%,3.72,3.82
12,2018-08-03,Tyler Anderson,COL,52.2,205,9.1,3.1,2.9,1.0,25.9%,8.8%,17.1%,.183,0.99,.221,83.0%,3.71,3.77
13,2018-08-03,Andrew Suarez,SFG,47.2,195,7.0,2.5,2.8,0.9,19.0%,6.7%,12.3%,.264,1.28,.307,81.5%,3.79,3.57
14,2018-08-03,Derek Holland,SFG,33.2,141,9.6,2.9,3.3,0.8,25.5%,7.8%,17.7%,.248,1.28,.322,80.4%,3.25,3.51
15,2018-08-03,Zack Godley,ARI,44.2,198,10.1,4.0,2.5,0.2,25.3%,10.1%,15.2%,.239,1.39,.328,67.1%,2.69,3.51
16,2018-08-03,Rich Hill,LAD,48.2,199,10.0,2.0,4.9,0.7,27.1%,5.5%,21.6%,.219,1.05,.288,83.3%,3.00,3.35
17,2018-08-03,Kenta Maeda,LAD,40.2,167,10.8,3.1,3.5,0.9,29.3%,8.4%,21.0%,.216,1.16,.290,74.9%,3.06,3.16
18,2018-08-03,Zack Greinke,ARI,59.0,227,8.8,1.2,7.3,0.8,25.6%,3.5%,22.0%,.207,0.90,.260,91.7%,2.81,3.02
19,2018-08-03,Ross Stripling,LAD,37.2,163,9.8,1.0,10.3,1.9,25.1%,2.5%,22.7%,.297,1.35,.358,83.3%,4.14,3.00
20,2018-08-03,Clayton Kershaw,LAD,46.1,185,8.7,1.6,5.6,0.6,24.3%,4.3%,20.0%,.223,1.01,.283,75.9%,2.71,2.97
21,2018-08-03,German Marquez,COL,42.0,174,9.9,2.4,4.2,1.3,26.4%,6.3%,20.1%,.245,1.21,.306,68.1%,3.61,2.82
22,2018-08-03,Jon Gray,COL,32.2,129,9.9,1.9,5.1,0.8,27.9%,5.4%,22.5%,.205,0.98,.265,71.9%,2.79,2.61
23,2018-08-03,Patrick Corbin,ARI,42.1,169,10.4,2.1,4.9,0.0,29.0%,5.9%,23.1%,.226,1.09,.327,71.7%,1.55,2.30
0,2018-08-04,Clayton Richard,SDP,43.0,192,4.2,5.0,0.8,0.8,10.4%,12.5%,-2.1%,.270,1.58,.288,60.8%,5.46,5.48
1,2018-08-04,Johnny Cueto,SFG,21.0,97,5.1,3.0,1.7,3.0,12.4%,7.2%,5.1%,.341,1.76,.333,78.8%,7.64,5.43
2,2018-08-04,Tyson Ross,SDP,41.1,188,5.4,5.0,1.1,1.7,13.3%,12.2%,1.1%,.264,1.60,.269,68.7%,6.28,5.40
3,2018-08-04,Luis Perdomo,SDP,25.2,122,5.6,4.2,1.3,1.1,13.1%,9.8%,3.3%,.315,1.79,.348,59.4%,5.07,5.35
4,2018-08-04,Kyle Freeland,COL,46.2,203,6.2,3.9,1.6,0.6,15.8%,9.8%,5.9%,.235,1.33,.271,85.8%,4.17,4.89
5,2018-08-04,Antonio Senzatela,COL,30.0,124,6.9,3.3,2.1,0.3,18.6%,8.9%,9.7%,.207,1.13,.253,69.4%,3.36,4.63
6,2018-08-04,Joey Lucchesi,SDP,29.2,132,9.1,3.9,2.3,1.5,22.7%,9.8%,12.9%,.226,1.31,.263,75.0%,5.05,4.19
7,2018-08-04,Robbie Ray,ARI,38.1,161,9.9,3.8,2.6,1.9,26.1%,9.9%,16.2%,.238,1.30,.280,73.5%,5.09,4.10
8,2018-08-04,Eric Lauer,SDP,41.2,179,7.6,2.8,2.7,1.1,19.6%,7.3%,12.3%,.281,1.42,.331,68.5%,4.12,4.07
9,2018-08-04,Madison Bumgarner,SFG,49.1,208,8.6,4.0,2.1,0.4,22.6%,10.6%,12.0%,.205,1.22,.265,79.0%,3.18,4.06
10,2018-08-04,Alex Wood,LAD,48.2,201,7.2,2.8,2.6,0.7,19.4%,7.5%,11.9%,.225,1.15,.266,80.9%,3.80,4.02
11,2018-08-04,Dereck Rodriguez,SFG,44.1,175,7.1,2.0,3.5,0.4,20.0%,5.7%,14.3%,.205,0.97,.250,83.7%,3.12,3.91
12,2018-08-04,Andrew Suarez,SFG,41.1,171,6.5,2.6,2.5,1.1,17.5%,7.0%,10.5%,.270,1.33,.306,83.3%,4.15,3.70
13,2018-08-04,Tyler Anderson,COL,47.1,180,9.1,3.0,3.0,0.8,26.7%,8.9%,17.8%,.165,0.91,.205,80.2%,3.25,3.68
14,2018-08-04,Derek Holland,SFG,33.2,141,9.6,2.9,3.3,0.8,25.5%,7.8%,17.7%,.248,1.28,.322,80.4%,3.25,3.51
15,2018-08-04,Zack Godley,ARI,44.2,198,10.1,4.0,2.5,0.2,25.3%,10.1%,15.2%,.239,1.39,.328,67.1%,2.69,3.51
16,2018-08-04,Rich Hill,LAD,48.2,199,10.0,2.0,4.9,0.7,27.1%,5.5%,21.6%,.219,1.05,.288,83.3%,3.00,3.35
17,2018-08-04,Kenta Maeda,LAD,40.2,167,10.8,3.1,3.5,0.9,29.3%,8.4%,21.0%,.216,1.16,.290,74.9%,3.06,3.16
18,2018-08-04,Ross Stripling,LAD,37.2,163,9.8,1.0,10.3,1.9,25.1%,2.5%,22.7%,.297,1.35,.358,83.3%,4.14,3.00
19,2018-08-04,Clayton Kershaw,LAD,46.1,185,8.7,1.6,5.6,0.6,24.3%,4.3%,20.0%,.223,1.01,.283,75.9%,2.71,2.97
20,2018-08-04,Zack Greinke,ARI,52.2,200,9.1,1.0,8.8,0.5,26.5%,3.0%,23.5%,.198,0.84,.257,90.9%,2.34,2.80
21,2018-08-04,German Marquez,COL,49.0,200,10.1,2.4,4.2,1.3,27.5%,6.5%,21.0%,.230,1.14,.288,69.3%,3.57,2.79
22,2018-08-04,Jon Gray,COL,32.2,129,9.9,1.9,5.1,0.8,27.9%,5.4%,22.5%,.205,0.98,.265,71.9%,2.79,2.61
23,2018-08-04,Patrick Corbin,ARI,48.1,194,10.6,1.9,5.7,0.0,29.4%,5.1%,24.2%,.234,1.10,.339,69.8%,1.42,2.31
0,2018-08-05,Clayton Richard,SDP,43.0,192,4.2,5.0,0.8,0.8,10.4%,12.5%,-2.1%,.270,1.58,.288,60.8%,5.46,5.48
1,2018-08-05,Johnny Cueto,SFG,21.0,97,5.1,3.0,1.7,3.0,12.4%,7.2%,5.1%,.341,1.76,.333,78.8%,7.64,5.43
2,2018-08-05,Tyson Ross,SDP,41.1,188,5.4,5.0,1.1,1.7,13.3%,12.2%,1.1%,.264,1.60,.269,68.7%,6.28,5.40
3,2018-08-05,Luis Perdomo,SDP,25.2,122,5.6,4.2,1.3,1.1,13.1%,9.8%,3.3%,.315,1.79,.348,59.4%,5.07,5.35
4,2018-08-05,Kyle Freeland,COL,46.2,203,6.2,3.9,1.6,0.6,15.8%,9.8%,5.9%,.235,1.33,.271,85.8%,4.17,4.89
5,2018-08-05,Antonio Senzatela,COL,30.0,124,6.9,3.3,2.1,0.3,18.6%,8.9%,9.7%,.207,1.13,.253,69.4%,3.36,4.63
6,2018-08-05,Eric Lauer,SDP,35.2,157,7.1,2.8,2.5,1.3,17.8%,7.0%,10.8%,.299,1.51,.342,67.3%,4.51,4.26
7,2018-08-05,Joey Lucchesi,SDP,29.2,132,9.1,3.9,2.3,1.5,22.7%,9.8%,12.9%,.226,1.31,.263,75.0%,5.05,4.19
8,2018-08-05,Robbie Ray,ARI,38.1,161,9.9,3.8,2.6,1.9,26.1%,9.9%,16.2%,.238,1.30,.280,73.5%,5.09,4.10
9,2018-08-05,Dereck Rodriguez,SFG,39.1,151,6.6,2.3,2.9,0.5,19.2%,6.6%,12.6%,.187,0.92,.222,88.1%,3.26,4.07
10,2018-08-05,Madison Bumgarner,SFG,49.1,208,8.6,4.0,2.1,0.4,22.6%,10.6%,12.0%,.205,1.22,.265,79.0%,3.18,4.06
11,2018-08-05,Alex Wood,LAD,48.2,201,7.2,2.8,2.6,0.7,19.4%,7.5%,11.9%,.225,1.15,.266,80.9%,3.80,4.02
